Session_ID,Trial_ID,Subject_ID,Timestamp,IMU_Recv_Timestamp,IMU_Recv_Timestamp_Mono,IMU_Device_ID,IMU_Device_Name,IMU_Device_Seq,IMU_Parse_OK_Flag,IMU_Acc_X,IMU_Acc_Y,IMU_Acc_Z,IMU_Gyro_X,IMU_Gyro_Y,IMU_Gyro_Z,IMU_Roll,IMU_Pitch,IMU_Yaw,IMU_Quat_x,IMU_Quat_y,IMU_Quat_z,IMU_Quat_w
independent_20260430_194757,trial_001,subject_001,1777549677.9665837,1777549677.9665837,272469.5756487,14,R_Tibia,1,1,-0.7369,8.3453,-1.7274,-83.9233,37.9639,24.7192,85.155,-4.2462,160.2576,0.089,-0.6708,0.7207,0.1508
independent_20260430_194757,trial_001,subject_001,1777549677.9665837,1777549677.9665837,272469.5759042,9,Trunk,1,1,-0.4881,9.3789,0.1053,2.7466,17.9443,1.8921,54.4867,-29.3665,139.9658,-0.0602,-0.4932,0.7684,0.4034
independent_20260430_194757,trial_001,subject_001,1777549677.9665837,1777549677.9665837,272469.5760985,10,L_Femur,1,1,-0.5455,9.3311,-2.1007,34.79,12.085,5.0659,104.8151,8.2397,-8.2068,0.7852,0.1003,0.0132,0.611
independent_20260430_194757,trial_001,subject_001,1777549677.9665837,1777549677.9665837,272469.5762791,11,L_Tibia,1,1,-0.2249,9.3215,-2.5936,14.2212,2.7466,0.9766,111.7419,3.1531,-15.705,0.8176,0.1283,-0.0541,0.5587
independent_20260430_194757,trial_001,subject_001,1777549677.9675853,1777549677.9675853,272469.5764614,12,L_Foot,1,1,-0.7656,0.3063,10.0201,2.0142,0.7935,0.4883,1.1591,4.5044,-124.4037,-0.03,0.0273,-0.8837,0.4663
independent_20260430_194757,trial_001,subject_001,1777549677.9675853,1777549677.9675853,272469.5766699,13,R_Femur,1,1,0.0766,8.4123,2.8424,-29.2358,19.165,2.8076,74.1302,-2.6752,-36.5845,0.578,0.1714,-0.2637,0.753
independent_20260430_194757,trial_001,subject_001,1777549677.9675853,1777549677.9675853,272469.5768438,15,R_Foot,1,1,0.1101,3.7468,8.1348,-55.6641,-26.5503,49.9268,-20.3467,-10.1678,-135.011,0.0133,-0.1959,-0.8998,0.3896
independent_20260430_194757,trial_001,subject_001,1777549677.9675853,1777549677.9675853,272469.5770052,9,Trunk,2,1,-0.445,9.3741,0.0431,1.5869,18.3105,3.0518,54.256,-29.1248,139.4385,-0.0569,-0.4915,0.7683,0.4061
independent_20260430_194757,trial_001,subject_001,1777549677.9675853,1777549677.9675853,272469.5771605,10,L_Femur,2,1,-0.4498,9.3598,-1.8854,36.9873,22.8882,3.1128,105.5896,8.064,-7.8333,0.7897,0.0967,0.0147,0.6056
independent_20260430_194757,trial_001,subject_001,1777549677.9675853,1777549677.9675853,272469.5773095,11,L_Tibia,2,1,-0.244,9.2306,-2.4979,15.686,5.8594,0.6714,112.0605,3.1091,-15.6116,0.8193,0.1276,-0.0536,0.5564
independent_20260430_194757,trial_001,subject_001,1777549677.9685848,1777549677.9685848,272469.5774768,12,L_Foot,2,1,-0.78,0.2488,9.9436,2.5635,1.0986,0.2441,1.1591,4.5044,-124.4147,-0.0301,0.0273,-0.8837,0.4662
independent_20260430_194757,trial_001,subject_001,1777549677.9685848,1777549677.9685848,272469.5776074,13,R_Femur,2,1,0.1531,8.4649,2.6893,-27.2827,20.3247,2.3193,73.6963,-2.6312,-36.2769,0.5755,0.1692,-0.2621,0.756
independent_20260430_194757,trial_001,subject_001,1777549677.9685848,1777549677.9685848,272469.5777257,14,R_Tibia,2,1,-0.512,7.9051,-1.3255,-50.293,27.5269,14.0381,82.8534,-4.7406,161.4276,0.0761,-0.6574,0.7349,0.1479
independent_20260430_194757,trial_001,subject_001,1777549677.9685848,1777549677.9685848,272469.5778507,9,Trunk,3,1,-0.3493,9.3358,0.0287,2.5635,19.043,4.7607,53.9429,-28.8226,138.7738,-0.053,-0.4892,0.7682,0.4095
independent_20260430_194757,trial_001,subject_001,1777549677.9685848,1777549677.9685848,272469.577974,10,L_Femur,3,1,-0.6221,9.3837,-1.8327,37.6587,30.3345,1.9531,106.2103,7.9102,-7.4103,0.7935,0.0929,0.0163,0.6012
independent_20260430_194757,trial_001,subject_001,1777549677.9685848,1777549677.9685848,272469.578089,11,L_Tibia,3,1,-0.6843,9.2401,-2.4213,16.8457,5.249,0.6104,112.3187,3.0762,-15.5347,0.8207,0.127,-0.0531,0.5546
independent_20260430_194757,trial_001,subject_001,1777549677.9685848,1777549677.9685848,272469.5782046,12,L_Foot,3,1,-0.8326,0.268,9.9771,2.3804,1.0376,0.1831,1.1646,4.5044,-124.4257,-0.03,0.0273,-0.8838,0.4662
independent_20260430_194757,trial_001,subject_001,1777549677.9685848,1777549677.9685848,272469.578327,13,R_Femur,3,1,0.2488,8.6133,2.5792,-26.7334,23.1323,2.3193,73.2678,-2.5763,-35.9363,0.573,0.1669,-0.2602,0.759
independent_20260430_194757,trial_001,subject_001,1777549677.9695854,1777549677.9695854,272469.578441,15,R_Foot,2,1,0.0431,3.9047,8.0773,-34.729,-24.7192,44.1284,-21.8738,-10.3601,-133.418,0.0067,-0.2086,-0.8914,0.4024
independent_20260430_194757,trial_001,subject_001,1777549677.9855876,1777549677.9855876,272469.5948476,9,Trunk,4,1,-0.3063,9.3071,0.0813,3.1738,19.8364,6.6528,53.7012,-28.6139,138.3124,-0.0503,-0.4875,0.7682,0.4119
independent_20260430_194757,trial_001,subject_001,1777549677.9855876,1777549677.9855876,272469.59518,10,L_Femur,4,1,-1.1628,9.2928,-2.2395,38.5742,35.1562,0.7324,107.0453,7.6904,-6.7511,0.7985,0.087,0.0189,0.5953
independent_20260430_194757,trial_001,subject_001,1777549677.9855876,1777549677.9855876,272469.5953525,11,L_Tibia,4,1,-0.8996,9.3167,-2.517,17.1509,4.4556,1.4038,112.5824,3.0377,-15.4742,0.822,0.1265,-0.0528,0.5527
independent_20260430_194757,trial_001,subject_001,1777549677.986584,1777549677.986584,272469.5955167,12,L_Foot,4,1,-0.8565,0.2393,9.8861,4.0283,1.0376,0.4272,1.203,4.5154,-124.4257,-0.03,0.0276,-0.8838,0.4662
independent_20260430_194757,trial_001,subject_001,1777549677.986584,1777549677.986584,272469.5956646,13,R_Femur,4,1,0.3206,8.5415,2.5648,-29.8462,25.7568,4.9438,72.6581,-2.5159,-35.4089,0.5696,0.1633,-0.2573,0.7633
independent_20260430_194757,trial_001,subject_001,1777549677.986584,1777549677.986584,272469.5958242,14,R_Tibia,3,1,-0.0574,7.5797,-1.2011,-17.0898,28.5034,2.9907,81.7383,-4.8395,162.4384,0.0682,-0.651,0.7425,0.1426
independent_20260430_194757,trial_001,subject_001,1777549677.986584,1777549677.986584,272469.5959817,9,Trunk,5,1,-0.3924,9.2736,0.2249,4.8828,20.874,9.3384,53.3826,-28.3667,137.7411,-0.0472,-0.4851,0.7683,0.4149
independent_20260430_194757,trial_001,subject_001,1777549677.986584,1777549677.986584,272469.5961344,10,L_Femur,5,1,-1.536,9.1205,-2.6988,42.6636,34.79,-0.1221,107.7374,7.5311,-6.2347,0.8026,0.0825,0.021,0.5904
independent_20260430_194757,trial_001,subject_001,1777549677.986584,1777549677.986584,272469.5962843,11,L_Tibia,5,1,-0.9331,9.2641,-2.7897,18.6768,0.1831,2.3193,112.9504,2.9938,-15.4578,0.8239,0.1264,-0.0527,0.55
independent_20260430_194757,trial_001,subject_001,1777549677.9875846,1777549677.9875846,272469.5964502,12,L_Foot,5,1,-0.8518,0.3206,104.1681,-1947.2046,-171.875,547.3022,54.8383,-154.7424,-66.1487,0.5571,-0.6709,-0.4825,-0.0826
independent_20260430_194757,trial_001,subject_001,1777549677.9875846,1777549677.9875846,272469.5966031,10,L_Femur,6,1,0.3924,8.776,-3.9956,-0.9155,0.6714,0.061,115.5707,-1.8292,-14.9249,0.8399,0.1014,-0.0826,0.5268
independent_20260430_194757,trial_001,subject_001,1777549677.9875846,1777549677.9875846,272469.5967322,11,L_Tibia,6,1,0.1196,9.6421,-0.9427,0.1831,-0.2441,0.5493,96.9049,-0.423,-49.1473,0.6816,0.309,-0.2783,0.602
independent_20260430_194757,trial_001,subject_001,1777549677.9875846,1777549677.9875846,272469.5968533,12,L_Foot,6,1,-0.7561,0.1771,10.044,-1.5869,-0.6104,0.1221,0.7635,4.2627,-55.3217,-0.0114,0.036,-0.4637,0.8852
