Session_ID,Trial_ID,Subject_ID,Timestamp,Planter_Recv_Timestamp,Planter_Recv_Timestamp_Mono,Planter_Side,Planter_Side_Seq,Planter_Read_Seq,Planter_Candidate_Frame_Seq,Planter_Parse_OK_Flag,Planter_Init_OK_Flag,Planter_Frame_Length,Planter_Frame_Length_Mode,Planter_All_Zero_Flag,Planter_Review_Flag,Planter_0,Planter_1,Planter_2,Planter_3,Planter_4,Planter_5,Planter_6,Planter_7,Planter_8,Planter_9,Planter_10,Planter_11,Planter_12,Planter_13,Planter_14,Planter_15,Planter_16,Planter_17
independent_20260430_185659,trial_001,subject_001,1777546620.4720318,1777546620.4720318,269412.081725,Right,1,4,1,1,1,38,safe_38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546620.6029623,1777546620.6029623,269412.2118603,Right,2,8,2,1,1,38,safe_38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546620.7524316,1777546620.7524316,269412.3617486,Right,3,12,3,1,1,38,safe_38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546620.9128628,1777546620.9128628,269412.5219986,Right,4,16,4,1,1,38,safe_38,0,0,0,0,0,0,0,0,0,0,21505,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546621.0222049,1777546621.0222049,269412.6315528,Right,5,20,5,1,1,38,safe_38,0,0,0,0,56840,32003,0,0,0,0,45577,23044,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546621.1033874,1777546621.1033874,269412.712356,Right,6,24,6,1,1,38,safe_38,0,0,0,0,28168,26631,0,0,0,0,56840,44550,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546621.2829967,1777546621.2829967,269412.8918961,Right,7,28,7,1,1,38,safe_38,0,0,0,0,48138,14088,0,0,0,0,41227,11015,0,0,0,0,54016,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546621.4723501,1777546621.4723501,269413.0818723,Right,8,32,8,1,1,38,safe_38,0,0,0,0,37387,60168,0,0,0,0,56844,47623,0,0,0,0,51969,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546621.583175,1777546621.583175,269413.1922228,Right,9,35,9,1,1,38,safe_38,0,0,0,0,2572,44809,0,0,0,0,7694,48392,0,0,0,0,52994,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546621.7220476,1777546621.7220476,269413.3316548,Right,10,39,10,1,1,38,safe_38,0,0,0,0,51980,32778,0,0,0,0,6415,33801,26112,0,0,0,62979,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546621.9416993,1777546621.9416993,269413.5515212,Right,11,43,11,1,1,38,safe_38,0,0,0,0,44813,47882,46592,0,0,0,35855,10250,5377,0,0,0,33028,34816,0,0
independent_20260430_185659,trial_001,subject_001,1777546622.1230292,1777546622.1230292,269413.7320087,Right,12,47,12,1,1,38,safe_38,0,0,0,0,44814,33035,60416,0,0,0,24848,48650,19969,0,0,0,48388,38400,0,0
independent_20260430_185659,trial_001,subject_001,1777546622.3129652,1777546622.3129652,269413.9220591,Right,13,51,13,1,1,38,safe_38,0,0,36864,0,34063,52747,17665,0,0,0,4369,64778,31233,0,0,0,5381,48128,0,0
independent_20260430_185659,trial_001,subject_001,1777546622.5321257,1777546622.5321257,269414.1417371,Right,14,55,14,1,1,38,safe_38,0,0,5889,0,50447,26635,41729,0,0,0,15633,45322,39681,0,0,0,9221,62464,0,0
independent_20260430_185659,trial_001,subject_001,1777546622.7627707,1777546622.7627707,269414.3718584,Right,15,59,15,1,1,38,safe_38,0,0,39937,0,62735,35082,47361,0,0,0,21521,63753,50433,0,0,0,23557,30721,0,0
independent_20260430_185659,trial_001,subject_001,1777546622.9025564,1777546622.9025564,269414.5117354,Right,16,63,16,1,1,38,safe_38,0,0,26882,0,6928,30985,51969,0,0,0,24593,52744,48385,0,0,0,41221,7426,15616,0
independent_20260430_185659,trial_001,subject_001,1777546623.1226954,1777546623.1226954,269414.7316928,Right,17,67,17,1,1,38,safe_38,0,0,14083,0,12560,51464,2050,0,0,0,23825,1032,57345,0,0,0,32005,47874,52224,0
independent_20260430_185659,trial_001,subject_001,1777546623.3018188,1777546623.3018188,269414.9116872,Right,18,71,18,1,1,38,safe_38,0,0,49667,0,56591,55559,12546,0,0,0,17937,17159,54273,4608,20992,0,38661,15107,33793,0
independent_20260430_185659,trial_001,subject_001,1777546623.4230168,1777546623.4230168,269415.0319423,Right,19,74,19,1,1,38,safe_38,0,0,52739,0,23567,4359,7682,0,0,0,50448,29958,44545,27648,18177,0,46085,45571,22530,0
independent_20260430_185659,trial_001,subject_001,1777546623.592808,1777546623.592808,269415.2019384,Right,20,78,20,1,1,38,safe_38,0,0,42755,0,55822,49413,42753,0,7936,0,22032,44805,37121,43264,60161,0,3590,29188,20739,0
independent_20260430_185659,trial_001,subject_001,1777546623.7224638,1777546623.7224638,269415.3316014,Right,21,82,21,1,1,38,safe_38,0,0,32259,0,6158,9732,1793,0,32000,0,47631,29700,29185,6145,6403,0,6150,24581,65028,0
independent_20260430_185659,trial_001,subject_001,1777546623.8732088,1777546623.8732088,269415.482085,Right,22,86,22,1,1,38,safe_38,0,0,32003,0,22029,62466,26112,0,54528,0,65038,10499,13825,23553,516,0,12550,6,9478,0
independent_20260430_185659,trial_001,subject_001,1777546624.0323145,1777546624.0323145,269415.6420435,Right,23,90,23,1,1,38,safe_38,0,0,26115,0,20492,13569,0,0,19713,0,41485,48129,0,22529,58628,0,40197,32006,33287,0
independent_20260430_185659,trial_001,subject_001,1777546624.1628196,1777546624.1628196,269415.7718872,Right,24,94,24,1,1,38,safe_38,0,0,59138,0,38154,0,0,0,7681,0,48139,0,0,14592,57860,0,9475,59140,9479,0
independent_20260430_185659,trial_001,subject_001,1777546624.3227136,1777546624.3227136,269415.9322128,Right,25,98,25,1,1,38,safe_38,0,0,34050,0,62727,0,0,0,54528,0,51721,0,0,0,46595,0,6144,56832,60933,0
independent_20260430_185659,trial_001,subject_001,1777546624.5419378,1777546624.5419378,269416.1517112,Right,26,102,26,1,1,38,safe_38,0,0,0,0,44806,0,0,0,0,0,55560,0,0,0,0,0,0,0,52224,0
independent_20260430_185659,trial_001,subject_001,1777546624.682924,1777546624.682924,269416.2920711,Right,27,106,27,1,1,38,safe_38,0,0,0,0,28676,0,0,0,0,0,47621,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546624.8329868,1777546624.8329868,269416.4419059,Right,28,110,28,1,1,38,safe_38,0,0,0,0,27906,0,0,0,0,0,37122,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546624.9527483,1777546624.9527483,269416.5618766,Right,29,113,29,1,1,38,safe_38,0,0,0,0,64257,0,0,0,0,0,23298,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546625.1429586,1777546625.1429586,269416.7518495,Right,30,117,30,1,1,38,safe_38,0,0,0,0,46081,0,0,0,0,0,59137,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546625.2820895,1777546625.2820895,269416.891845,Right,31,121,31,1,1,38,safe_38,0,0,0,0,14593,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546625.4330478,1777546625.4330478,269417.0421001,Right,32,125,32,1,1,38,safe_38,0,0,0,0,48640,0,0,0,0,0,33792,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546625.6129122,1777546625.6129122,269417.221792,Right,33,129,33,1,1,38,safe_38,0,0,0,0,12544,0,0,0,0,0,8960,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546625.7329018,1777546625.7329018,269417.3419974,Right,34,133,34,1,1,38,safe_38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546625.8619828,1777546625.8619828,269417.4718132,Right,35,137,35,1,1,38,safe_38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546626.0027456,1777546626.0027456,269417.6120136,Right,36,141,36,1,1,38,safe_38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546626.2025766,1777546626.2025766,269417.8119635,Right,37,145,37,1,1,38,safe_38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546626.3625438,1777546626.3625438,269417.97184,Right,38,149,38,1,1,38,safe_38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546626.5130067,1777546626.5130067,269418.1220657,Right,39,152,39,1,1,38,safe_38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546626.732659,1777546626.732659,269418.3419619,Right,40,156,40,1,1,38,safe_38,0,0,0,0,40961,0,0,0,0,0,12292,0,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546626.8730407,1777546626.8730407,269418.4820548,Right,41,160,41,1,1,38,safe_38,0,0,0,0,15886,23304,0,0,0,0,57870,9736,0,0,0,0,0,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546627.002173,1777546627.002173,269418.6120052,Right,42,164,42,1,1,38,safe_38,0,0,0,0,40715,42252,0,0,0,0,50188,30475,0,0,0,0,11008,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546627.1119418,1777546627.1119418,269418.7217102,Right,43,168,43,1,1,38,safe_38,0,0,0,0,15373,34318,0,0,0,0,58895,53261,0,0,0,0,11011,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546627.2330523,1777546627.2330523,269418.8423896,Right,44,172,44,1,1,38,safe_38,0,0,0,0,45069,3343,0,0,0,0,20241,12046,32512,0,0,0,5893,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546627.3929398,1777546627.3929398,269419.002039,Right,45,176,45,1,1,38,safe_38,0,0,0,0,34317,54542,0,0,0,0,42514,44046,8705,0,0,0,18438,0,0,0
independent_20260430_185659,trial_001,subject_001,1777546627.5217934,1777546627.5217934,269419.1316357,Right,46,180,46,1,1,38,safe_38,0,0,0,0,1550,49422,27648,0,0,0,22291,43278,48641,0,0,0,57863,26881,0,0
independent_20260430_185659,trial_001,subject_001,1777546627.7016997,1777546627.7016997,269419.3113861,Right,47,184,47,1,1,38,safe_38,0,0,0,0,35597,26125,27136,0,0,0,45842,5645,61953,0,0,0,4616,14082,0,0
independent_20260430_185659,trial_001,subject_001,1777546627.862422,1777546627.862422,269419.4718486,Right,48,188,48,1,1,38,safe_38,0,0,0,0,5389,44555,16384,0,0,0,29714,29963,55041,0,0,0,520,61698,22272,0
