Session_ID,Trial_ID,Subject_ID,Timestamp,Vicon_Recv_Timestamp,Vicon_Recv_Timestamp_Mono,Vicon_Frame_Num,Vicon_Subject_Name,Vicon_Gap_Flag,Vicon_Gap_Size,Vicon_Original_Valid_Flag,Vicon_RTOE_X,Vicon_RTOE_Y,Vicon_RTOE_Z,Vicon_RANK_X,Vicon_RANK_Y,Vicon_RANK_Z,Vicon_RHEE_X,Vicon_RHEE_Y,Vicon_RHEE_Z,Vicon_LTOE_X,Vicon_LTOE_Y,Vicon_LTOE_Z,Vicon_LANK_X,Vicon_LANK_Y,Vicon_LANK_Z,Vicon_LHEE_X,Vicon_LHEE_Y,Vicon_LHEE_Z
independent_20260508_194825,trial_001,subject_001,1778240905.9152026,1778240905.9152026,963704.1521577,68669,ZJH0508,0,0,1,161.11940893236033,741.3704676570909,48.72543147558304,190.33401963651048,518.830032428444,53.791208015903415,127.8669085592767,460.23428904783714,60.169081520261614,-77.55627048684006,737.5141716824958,53.552053608432715,-104.10788523315547,523.2575013452323,53.403753942718446,-37.62055107510312,459.10362654632064,60.10744985717327
independent_20260508_194825,trial_001,subject_001,1778240905.9257164,1778240905.9257164,963704.162581,68670,ZJH0508,0,0,1,161.11967981297033,741.3543092645172,48.70697354388802,190.31875781839574,518.822150428195,53.80510454575112,127.90311603356875,460.24623301926107,60.21302734004318,-77.56335240231839,737.4917427656251,53.530720119169665,-104.10748855882878,523.2400708618878,53.39777423105947,-37.602735733610785,459.1099943851657,60.094822398500675
independent_20260508_194825,trial_001,subject_001,1778240905.9349205,1778240905.9349205,963704.1720113,68671,ZJH0508,0,0,1,161.12417631285004,741.3502162926336,48.72286558226948,190.34110731015187,518.8243051498824,53.80938219884664,127.90300543530007,460.26116655274814,60.21596893789223,-77.56622576793035,737.4942648546744,53.53301954421187,-104.12311318777354,523.2658112754419,53.43395111500959,-37.63126425319022,459.1078881608112,60.105827848381466
independent_20260508_194825,trial_001,subject_001,1778240905.9449205,1778240905.9449205,963704.1818358,68672,ZJH0508,0,0,1,161.12842706666066,741.3599890842114,48.742550612673625,190.34041466072838,518.8248250609367,53.80284629414388,127.82915791727868,460.23620201923694,60.24337011262733,-77.5650498182838,737.5085812896172,53.552625784827654,-104.11695753852895,523.2522246287778,53.40510248095635,-37.607182470951344,459.10886273655694,60.09144616080762
independent_20260508_194825,trial_001,subject_001,1778240905.9549224,1778240905.9549224,963704.1922355,68673,ZJH0508,0,0,1,161.1058231399129,741.3556071396528,48.72227235979368,190.31079839251902,518.8231329828723,53.82024981743408,127.89814327651588,460.2660732474075,60.18982843830016,-77.5723550610054,737.5043293872219,53.53194261987477,-104.12572400470445,523.2409491394017,53.39988845923113,-37.63601760482726,459.10438212799403,60.10603306196771
independent_20260508_194825,trial_001,subject_001,1778240905.9649198,1778240905.9649198,963704.2022226,68674,ZJH0508,0,0,1,161.11441653565646,741.3386534207629,48.72237423317695,190.31796452678955,518.8223461624345,53.80626007919113,127.81038275545342,460.2296261355401,60.238888482939814,-77.56411814199141,737.5076985226702,53.531834735932485,-104.13431461674666,523.2541779740319,53.431672683924354,-37.63899649276738,459.10940186832215,60.10874316054955
independent_20260508_194825,trial_001,subject_001,1778240905.9749324,1778240905.9749324,963704.2122886,68675,ZJH0508,0,0,1,161.11043770686877,741.3655623160664,48.737077844732305,190.32751516523376,518.8451595669163,53.83083936943652,127.8248900627524,460.2282323069904,60.226361730087,-77.56537943547248,737.4961177697751,53.537619854452004,-104.13093351665157,523.269059293067,53.41852525978992,-37.64609897879389,459.102884252679,60.11511110299009
independent_20260508_194825,trial_001,subject_001,1778240905.9849472,1778240905.9849472,963704.2217912,68676,ZJH0508,0,0,1,161.1145430342892,741.3517273146053,48.73113952155219,190.31936788773652,518.8125743464266,53.7877982722132,127.80989191952476,460.2306140052549,60.2330420664682,-77.56994287748348,737.4946720018678,53.53567850407816,-104.12987549823764,523.2542909889472,53.41512641176658,-37.63262788119372,459.0982631951356,60.11807863705692
independent_20260508_194825,trial_001,subject_001,1778240905.9949453,1778240905.9949453,963704.2318278,68677,ZJH0508,0,0,1,161.1143623030005,741.3657339006612,48.73175663063124,190.317692655682,518.8220621275774,53.79285074230678,127.80348064349653,460.2143055163567,60.22213665075511,-77.56397262407049,737.5230411576034,53.564627760858215,-104.12353828298546,523.2471362203287,53.40186085172793,-37.64176620667717,459.10031769402207,60.098397534472696
independent_20260508_194825,trial_001,subject_001,1778240906.0049472,1778240906.0049472,963704.2419679,68678,ZJH0508,0,0,1,161.12749787387753,741.368644144913,48.75135792562152,190.31252543357547,518.8204044371797,53.787284981581436,127.82911672815749,460.22780849980325,60.250172435206885,-77.56511246720001,737.4769499211761,53.54236202993694,-104.1373017429001,523.2514956196773,53.40921781282237,-37.62801471948437,459.09778526374396,60.10626330720765
