frame_num,recv_timestamp,LASI_x,LASI_y,LASI_z,RASI_x,RASI_y,RASI_z,LPSI_x,LPSI_y,LPSI_z,RPSI_x,RPSI_y,RPSI_z,LTHI_x,LTHI_y,LTHI_z,LKNE_x,LKNE_y,LKNE_z,LTIB_x,LTIB_y,LTIB_z,LANK_x,LANK_y,LANK_z,LHEE_x,LHEE_y,LHEE_z,LTOE_x,LTOE_y,LTOE_z,RTHI_x,RTHI_y,RTHI_z,RKNE_x,RKNE_y,RKNE_z,RTIB_x,RTIB_y,RTIB_z,RANK_x,RANK_y,RANK_z,RHEE_x,RHEE_y,RHEE_z,RTOE_x,RTOE_y,RTOE_z
3518,1777035833.7361524,650.9932250976562,641.0184326171875,1123.991943359375,902.8604125976562,652.1082153320312,1127.3001708984375,689.3435668945312,461.49969482421875,1158.1749267578125,849.53564453125,447.2620544433594,1157.9266357421875,594.7948608398438,550.4837036132812,860.107666015625,644.4699096679688,579.6070556640625,601.6609497070312,632.220703125,529.9219970703125,432.36260986328125,663.6718139648438,513.6257934570312,236.909423828125,722.7548828125,413.3306884765625,161.98313903808594,688.2030029296875,679.864990234375,180.96630859375,972.0899047851562,648.8948364257812,831.2218017578125,938.8881225585938,674.0742797851562,619.2396240234375,948.0593872070312,596.1533813476562,514.658447265625,904.0888061523438,482.6335754394531,333.92236328125,822.4629516601562,401.08306884765625,298.3131103515625,930.73486328125,622.6823120117188,198.4415283203125
3519,1777035833.749154,650.8262939453125,639.7711181640625,1123.933349609375,902.749267578125,650.6954956054688,1127.63037109375,689.1763916015625,460.3486328125,1158.64013671875,849.3287963867188,445.9199523925781,1158.5460205078125,594.9295654296875,547.6693725585938,860.1177978515625,644.4623413085938,574.5543212890625,601.5792236328125,632.4224243164062,523.6876220703125,432.56280517578125,663.9968872070312,506.2098693847656,237.13963317871094,722.9634399414062,405.71746826171875,162.25881958007812,688.3685913085938,672.283203125,180.92953491210938,972.2741088867188,648.50927734375,832.8363647460938,938.542236328125,675.3218994140625,619.345947265625,947.6997680664062,601.2847900390625,511.52886962890625,903.9053955078125,495.34710693359375,326.2044372558594,821.6622924804688,416.1651611328125,285.9498596191406,933.6784057617188,640.7999877929688,197.4608154296875
3520,1777035833.750153,650.7310180664062,638.5554809570312,1123.769287109375,902.7041015625,649.3245849609375,1127.81494140625,689.0830078125,459.2298278808594,1159.02880859375,849.2037963867188,444.6233825683594,1159.0677490234375,595.1337890625,544.87890625,860.058837890625,644.5122680664062,569.5660400390625,601.4347534179688,632.6561889648438,517.5283203125,432.7127380371094,664.339111328125,498.8121337890625,237.35519409179688,723.18115234375,398.07684326171875,162.54476928710938,688.5540771484375,664.7127075195312,180.87545776367188,972.498779296875,647.8822631835938,834.1292114257812,938.2423706054688,676.1998291015625,619.0786743164062,947.4930419921875,606.3960571289062,508.023193359375,903.9369506835938,508.5563049316406,318.2237548828125,821.075927734375,431.98077392578125,273.4716491699219,936.6029052734375,659.1817016601562,196.46005249023438
3521,1777035833.7633984,650.7072143554688,637.375732421875,1123.4970703125,902.7247314453125,648.001708984375,1127.8487548828125,689.06298828125,458.1482238769531,1159.3349609375,849.15966796875,443.3787536621094,1159.483154296875,595.39892578125,542.1220092773438,859.9310913085938,644.6176147460938,564.6539306640625,601.2266235351562,632.9192504882812,511.4489440917969,432.8148193359375,664.6937866210938,491.4324035644531,237.55807495117188,723.412109375,390.4180603027344,162.83518981933594,688.7559814453125,657.154052734375,180.8019561767578,972.7691650390625,647.0188598632812,835.088134765625,938.0015258789062,676.7138061523438,618.441162109375,947.4481201171875,611.4935913085938,504.1918029785156,904.1771240234375,522.2482299804688,310.10040283203125,820.6809692382812,448.483642578125,261.05169677734375,939.4776611328125,677.7745361328125,195.51748657226562
3522,1777035833.775918,650.75390625,636.2352905273438,1123.1163330078125,902.8104858398438,646.7335205078125,1127.7303466796875,689.1165161132812,457.1082763671875,1159.55322265625,849.1961669921875,442.1924743652344,1159.785400390625,595.7167358398438,539.4086303710938,859.736328125,644.7764892578125,559.8280639648438,600.9561157226562,633.2094116210938,505.4528503417969,432.8736572265625,665.0556030273438,484.0700988769531,237.75125122070312,723.6559448242188,382.7525939941406,163.1236572265625,688.9690551757812,649.6067504882812,180.70863342285156,973.0910034179688,645.9284057617188,835.7073364257812,937.8283081054688,676.869873046875,617.4432983398438,947.566650390625,616.5767822265625,500.0914611816406,904.6166381835938,536.3995971679688,301.9565124511719,820.4669189453125,465.613525390625,248.85330200195312,942.257568359375,696.5272827148438,194.72018432617188
3523,1777035833.7879174,650.8696899414062,635.1370239257812,1122.6295166015625,902.9603881835938,645.5267944335938,1127.4622802734375,689.24462890625,456.11431884765625,1159.678955078125,849.3135375976562,441.0708923339844,1159.96875,596.079833984375,536.7483520507812,859.4777221679688,644.9869384765625,555.0966796875,600.6268310546875,633.52490234375,499.5417785644531,432.89581298828125,665.4190673828125,476.7239990234375,237.9386749267578,723.9083251953125,375.0914611816406,163.40460205078125,689.187255859375,642.0689697265625,180.59738159179688,973.4697875976562,644.6240844726562,835.9863891601562,937.7265014648438,676.6753540039062,616.1018676757812,947.8424682617188,621.6370239257812,495.78485107421875,905.2429809570312,550.9734497070312,293.9150390625,820.4384765625,483.29400634765625,237.02166748046875,944.8816528320312,715.3907470703125,194.16978454589844
3524,1777035833.7889166,651.0526733398438,634.0841064453125,1122.041015625,903.1732788085938,644.3887939453125,1127.0496826171875,689.4487915039062,455.170654296875,1159.7083740234375,849.5123901367188,440.02032470703125,1160.029052734375,596.48193359375,534.150634765625,859.1593627929688,645.2473754882812,550.4656372070312,600.2442016601562,633.8654174804688,493.7157897949219,432.88934326171875,665.77978515625,469.3926696777344,238.12506103515625,724.1632690429688,367.44195556640625,163.67469787597656,689.4052734375,634.5374145507812,180.47230529785156,973.9110717773438,643.123046875,835.9301147460938,937.6949462890625,676.1395874023438,614.4403686523438,948.2612915039062,626.6572875976562,491.3393859863281,906.0398559570312,565.9163208007812,286.0974426269531,820.6143798828125,501.4303283691406,225.67880249023438,947.2752075195312,734.314697265625,193.98411560058594
3525,1777035833.8009212,651.30126953125,633.080078125,1121.357421875,903.4483032226562,643.3267211914062,1126.5009765625,689.7308959960938,454.2818908691406,1159.638427734375,849.7935791015625,439.0471496582031,1159.9638671875,596.9186401367188,531.6243286132812,858.785888671875,645.5567016601562,545.9382934570312,599.8152465820312,634.2319946289062,487.9732360839844,432.8633117675781,666.1349487304688,462.07452392578125,238.31585693359375,724.4149169921875,359.8065185546875,163.93319702148438,689.6199340820312,627.0073852539062,180.33909606933594,974.41943359375,641.4461669921875,835.5478515625,937.7273559570312,675.27587890625,612.4883422851562,948.8018188476562,631.6129150390625,486.82513427734375,906.9869995117188,581.155517578125,278.62054443359375,821.0234375,519.9073486328125,214.92271423339844,949.354248046875,753.2423706054688,194.29248046875
3526,1777035833.8130622,651.614013671875,632.1294555664062,1120.58642578125,903.7848510742188,642.3480834960938,1125.8260498046875,690.0928955078125,453.4531555175781,1159.4669189453125,850.1583251953125,438.1578369140625,1159.77197265625,597.3872680664062,529.1780395507812,858.3623657226562,645.9146118164062,541.5155029296875,599.348388671875,634.627685546875,482.3109130859375,432.8274230957031,666.4841918945312,454.768310546875,238.51705932617188,724.6590576171875,352.1832275390625,164.18136596679688,689.8306884765625,619.4724731445312,180.20407104492188,974.9985961914062,639.6182861328125,834.8533935546875,937.8133544921875,674.1027221679688,610.280517578125,949.4373168945312,636.4736938476562,482.3119201660156,908.0594482421875,596.5970458984375,271.5924072265625,821.6979370117188,538.5872192382812,204.83180236816406,951.0320434570312,772.103759765625,195.22349548339844
3527,1777035833.8257596,651.9901123046875,631.238037109375,1119.737060546875,904.1829833984375,641.4603881835938,1125.036376953125,690.5367431640625,452.69036865234375,1159.1925048828125,850.6076049804688,437.35894775390625,1159.45361328125,597.88671875,526.8201293945312,857.8941040039062,646.3213500976562,537.196044921875,598.852783203125,635.0569458007812,476.7243957519531,432.7918701171875,666.8297729492188,447.47314453125,238.73516845703125,724.89453125,344.5673522949219,164.42176818847656,690.0390625,611.9254760742188,180.07330322265625,975.6505126953125,637.6685180664062,833.8643798828125,937.939208984375,672.645751953125,607.85546875,950.1378173828125,641.2061157226562,477.86639404296875,909.227783203125,612.1245727539062,265.1078186035156,822.6671142578125,557.308349609375,195.4721221923828,952.2255859375,790.8082275390625,196.8873748779297
3528,1777035833.839416,652.42919921875,630.4129028320312,1118.81884765625,904.6433715820312,640.6710205078125,1124.144775390625,691.0642700195312,452.000244140625,1158.8145751953125,851.1424560546875,436.6570129394531,1159.0103759765625,598.4172973632812,524.558837890625,857.386474609375,646.7777099609375,532.9766845703125,598.3383178710938,635.525634765625,471.2082824707031,432.7669372558594,667.176513671875,440.18902587890625,238.97708129882812,725.123779296875,336.953125,164.65774536132812,690.2481079101562,604.3604736328125,179.95175170898438,976.3751220703125,635.63037109375,832.6023559570312,938.0894775390625,670.9386596679688,605.254150390625,950.8721313476562,645.776611328125,473.5490417480469,910.4581298828125,627.5997924804688,259.2434997558594,823.950439453125,575.8854370117188,186.90484619140625,952.8617553710938,809.2396240234375,199.3568572998047
3529,1777035833.8404145,652.931884765625,629.6629028320312,1117.841552734375,905.1672973632812,639.9874877929688,1123.163818359375,691.677001953125,451.390380859375,1158.33349609375,851.7636108398438,436.0586853027344,1158.4451904296875,598.9804077148438,522.4026489257812,856.844970703125,647.28466796875,528.8532104492188,597.8150634765625,636.0400390625,465.7567443847656,432.7628479003906,667.531494140625,432.916748046875,239.25027465820312,725.3530883789062,329.3354187011719,164.8936004638672,690.4615478515625,596.773681640625,179.84275817871094,977.1700439453125,633.5419921875,831.092529296875,938.2481079101562,669.0242309570312,602.5186767578125,951.6099243164062,650.1536865234375,469.4118347167969,911.712646484375,642.8634643554688,254.05368041992188,825.5517578125,594.1109619140625,179.1893310546875,952.8828735351562,827.253662109375,202.6510772705078
3530,1777035833.8494203,653.4994506835938,628.9981079101562,1116.815185546875,905.7569580078125,639.4169311523438,1122.106689453125,692.3760375976562,450.869140625,1157.75048828125,852.4716186523438,435.57037353515625,1157.762451171875,599.5776977539062,520.36083984375,856.27490234375,647.84326171875,524.8211059570312,597.2926635742188,636.60595703125,460.3642883300781,432.7892761230469,667.90234375,425.6581726074219,239.5625457763672,725.5917358398438,321.7107238769531,165.1348114013672,690.6824340820312,589.1641235351562,179.7476043701172,978.0302734375,631.4462280273438,829.3634033203125,938.4005737304688,666.9540405273438,599.6911010742188,952.3232421875,654.3093872070312,465.49627685546875,912.9502563476562,657.7383422851562,249.56643676757812,827.4548950195312,611.7584838867188,172.38027954101562,952.250732421875,844.6792602539062,206.7249298095703
3531,1777035833.8634152,654.1340942382812,628.4299926757812,1115.7496337890625,906.4151000976562,638.9662475585938,1120.986083984375,693.162109375,450.4454650878906,1157.067626953125,853.2665405273438,435.19830322265625,1156.9678955078125,600.2108154296875,518.443603515625,855.6815795898438,648.4542846679688,520.8766479492188,596.7802734375,637.227783203125,455.0263671875,432.8552551269531,668.2966918945312,418.4160461425781,239.92193603515625,725.8507690429688,314.0777282714844,165.3883514404297,690.9127197265625,581.5342407226562,179.66555786132812,978.9483642578125,629.3901977539062,827.4466552734375,938.534912109375,664.787841796875,596.8125610351562,952.9871215820312,658.2199096679688,461.83221435546875,914.1275024414062,672.0328979492188,245.78102111816406,829.6215209960938,628.5859985351562,166.5197296142578,950.9482421875,861.322998046875,211.4647979736328
3532,1777035833.8759305,654.8387451171875,627.9710083007812,1114.654296875,907.1452026367188,638.6419677734375,1119.8145751953125,694.0353393554688,450.128662109375,1156.2884521484375,854.1482543945312,434.9483337402344,1156.068603515625,600.881103515625,516.6624755859375,855.0701293945312,649.1181640625,517.017822265625,596.2858276367188,637.9071655273438,449.74017333984375,432.96893310546875,668.72021484375,411.1937561035156,240.33633422851562,726.1406860351562,306.4373474121094,165.66307067871094,691.1521606445312,573.8889770507812,179.5941162109375,979.9142456054688,627.4244995117188,825.3765869140625,938.6431274414062,662.5911254882812,593.9223022460938,953.5802612304688,661.8650512695312,458.4369812011719,915.2002563476562,685.547119140625,242.6666259765625,831.991455078125,644.3409423828125,161.62640380859375,948.9795532226562,876.9768676757812,216.690185546875
3533,1777035833.88893,655.6171264648438,627.6339721679688,1113.53857421875,907.9512939453125,638.4500732421875,1118.604248046875,694.9954223632812,449.9279479980469,1155.4171142578125,855.1160888671875,434.8257141113281,1155.072998046875,601.5889892578125,515.0304565429688,854.4452514648438,649.8350219726562,513.2459106445312,595.8157348632812,638.642578125,444.50537109375,433.1372985839844,669.1758422851562,403.9953308105469,240.8133544921875,726.4698486328125,298.7925720214844,165.97052001953125,691.3983764648438,566.2359008789062,179.5294189453125,980.9158935546875,625.602294921875,823.1898193359375,938.721923828125,660.4332275390625,591.0570068359375,954.0855102539062,665.2269287109375,455.3157653808594,916.1260986328125,698.0794677734375,240.1631317138672,834.4855346679688,658.7676391601562,157.68606567382812,946.3702392578125,891.4290161132812,222.1610565185547
3534,1777035833.8899329,656.4736328125,627.4319458007812,1112.4117431640625,908.8378295898438,638.3959350585938,1117.3668212890625,696.0415649414062,449.8520812988281,1154.4595947265625,856.1690673828125,434.8350524902344,1153.9910888671875,602.334228515625,513.5619506835938,853.8114013671875,650.6045532226562,509.56646728515625,595.37451171875,639.4290771484375,439.3248596191406,433.36614990234375,669.662841796875,396.8251647949219,241.3601531982422,726.8421630859375,291.1481628417969,166.32574462890625,691.6468505859375,558.5838012695312,179.46693420410156,981.9396362304688,623.977294921875,820.924560546875,938.7730712890625,658.3833618164062,588.250244140625,954.4901733398438,668.2886962890625,452.4620666503906,916.8674926757812,709.4354248046875,238.18431091308594,837.010986328125,671.6173706054688,154.64730834960938,943.1676025390625,904.4751586914062,227.59036254882812
3535,1777035833.902933,657.4130249023438,627.3770751953125,1111.2828369140625,909.809814453125,638.484130859375,1116.114013671875,697.1724243164062,449.9089050292969,1153.4229736328125,857.3057861328125,434.98004150390625,1152.83447265625,603.1157836914062,512.272705078125,853.17236328125,651.4263916015625,505.9905700683594,594.9644775390625,640.2589721679688,434.2051696777344,433.6598815917969,670.1768188476562,389.6877746582031,241.9833984375,727.2559204101562,283.5106201171875,166.74813842773438,691.8917236328125,550.942138671875,179.40182495117188,982.9710083007812,622.6019287109375,818.6203002929688,938.8031005859375,656.5074462890625,585.5318603515625,954.7869262695312,671.0340576171875,449.8595886230469,917.396484375,719.4376220703125,236.6239013671875,839.4695434570312,682.6602172851562,152.4261474609375,939.4411010742188,915.9314575195312,232.6608123779297
3536,1777035833.9129305,658.440673828125,627.4802856445312,1110.1610107421875,910.8721923828125,638.7184448242188,1114.8575439453125,698.385986328125,450.1048583984375,1152.31591796875,858.5244750976562,435.2632751464844,1151.6160888671875,603.9321899414062,511.17926025390625,852.5314331054688,652.30029296875,502.5357360839844,594.5858154296875,641.1221313476562,429.15704345703125,434.0216064453125,670.7095947265625,382.5879211425781,242.68948364257812,727.7034301757812,275.8880920410156,167.26214599609375,692.1267700195312,543.31982421875,179.32923889160156,983.9954833984375,621.5245971679688,816.31689453125,938.8231811523438,654.8643188476562,582.927490234375,954.9739990234375,673.4466552734375,447.4842529296875,917.6986083984375,727.936767578125,235.36424255371094,841.7673950195312,691.6993408203125,150.91905212402344,935.2824096679688,925.647705078125,237.04505920410156
3537,1777035833.9264429,659.5618896484375,627.7505493164062,1109.055908203125,912.030029296875,639.1015014648438,1113.609375,699.679931640625,450.444580078125,1151.1490478515625,859.822998046875,435.68609619140625,1150.3504638671875,604.7818603515625,510.29852294921875,851.8911743164062,653.2261962890625,499.2268981933594,594.2362670898438,642.0076293945312,424.195556640625,434.4533996582031,671.2503662109375,375.53094482421875,243.48471069335938,728.1712036132812,268.2904968261719,167.89755249023438,692.3466796875,535.7236938476562,179.2444305419922,984.9993286132812,620.7874145507812,814.0538940429688,938.8482666015625,653.5023193359375,580.4586791992188,955.056640625,675.5115966796875,445.3074951171875,917.776611328125,734.8226928710938,234.2867431640625,843.8270874023438,698.5868530273438,150.0179901123047,930.8052978515625,933.5198364257812,240.42906188964844
3538,1777035833.9394495,660.7820434570312,628.194091796875,1107.9776611328125,913.287841796875,639.6348876953125,1112.3822021484375,701.0514526367188,450.9304504394531,1149.9342041015625,861.198974609375,436.2483825683594,1149.0537109375,605.6636352539062,509.6473388671875,851.253662109375,654.2047729492188,496.0967102050781,593.911376953125,642.9044799804688,419.3405456542969,434.9565124511719,671.7865600585938,368.5235290527344,244.37574768066406,728.6412353515625,260.72906494140625,168.689208984375,692.547607421875,528.1583251953125,179.1429443359375,985.9701538085938,620.4229736328125,811.8697509765625,938.8966674804688,652.45703125,578.1429443359375,955.048095703125,677.2175903320312,443.2997741699219,917.65234375,740.0339965820312,233.28285217285156,845.5974731445312,703.2405395507812,149.62191772460938,926.1461181640625,939.500732421875,242.53915405273438
3539,1777035833.9394495,662.1060180664062,628.81396484375,1106.936767578125,914.6495971679688,640.318603515625,1111.1895751953125,702.4972534179688,451.56219482421875,1148.68505859375,862.6495361328125,436.9483337402344,1147.7431640625,606.5774536132812,509.24176025390625,850.6202392578125,655.2368774414062,493.1861572265625,593.6049194335938,643.8028564453125,414.6167297363281,435.53192138671875,672.3050537109375,361.5744934082031,245.3703155517578,729.09326171875,253.2156219482422,169.67520141601562,692.726806640625,520.625732421875,179.0210723876953,986.89794921875,620.4525146484375,809.80078125,938.9896240234375,651.7495727539062,575.9947509765625,954.9703369140625,678.559814453125,441.4346923828125,917.3668212890625,743.5651245117188,232.26425170898438,847.0595703125,705.6600341796875,149.64285278320312,921.4633178710938,943.6072387695312,243.1715545654297
3540,1777035833.9518986,663.537841796875,629.609375,1105.94482421875,916.1181030273438,641.1510620117188,1110.046142578125,704.0138549804688,452.3365783691406,1147.4169921875,864.171875,437.7823791503906,1146.4375,607.5248413085938,509.0966796875,849.9920654296875,656.3237915039062,490.54437255859375,593.30908203125,644.69482421875,410.0542907714844,436.1812744140625,672.79345703125,354.6958923339844,246.4781494140625,729.5072631835938,245.76129150390625,170.8933563232422,692.8829956054688,513.1256103515625,178.87673950195312,987.7755126953125,620.8834228515625,807.8804931640625,939.1508178710938,651.386474609375,574.0263671875,954.8550415039062,679.5427856445312,439.69244384765625,916.9779052734375,745.4691772460938,231.17010498046875,848.2251586914062,705.9380493164062,150.007080078125,916.932861328125,945.921142578125,242.21978759765625
3541,1777035833.961899,665.0802001953125,630.5752563476562,1105.0142822265625,917.6946411132812,642.1289672851562,1108.9674072265625,705.5972290039062,453.2471923828125,1146.1466064453125,865.7625732421875,438.7449951171875,1145.156005859375,608.509521484375,509.2252502441406,849.3698120117188,657.466796875,488.22845458984375,593.0154418945312,645.5745849609375,405.6895751953125,436.90814208984375,673.2411499023438,347.9045715332031,247.71200561523438,729.8663940429688,238.375,172.3766326904297,693.0169677734375,505.6551513671875,178.7109832763672,988.5991821289062,621.70849609375,806.1386108398438,939.405517578125,651.360107421875,572.2489013671875,954.7433471679688,680.18212890625,438.0625305175781,916.5551147460938,745.856201171875,229.9706268310547,849.1299438476562,704.2633666992188,150.65252685546875,912.7393188476562,946.58447265625,239.69424438476562
