Session_ID,Trial_ID,Subject_ID,Timestamp,Vicon_Recv_Timestamp,Vicon_Recv_Timestamp_Mono,Vicon_Frame_Num,Vicon_Subject_Name,Vicon_Gap_Flag,Vicon_Gap_Size,Vicon_Original_Valid_Flag,Vicon_LASI_X,Vicon_LASI_Y,Vicon_LASI_Z,Vicon_RASI_X,Vicon_RASI_Y,Vicon_RASI_Z,Vicon_LPSI_X,Vicon_LPSI_Y,Vicon_LPSI_Z,Vicon_RPSI_X,Vicon_RPSI_Y,Vicon_RPSI_Z,Vicon_LTHI_X,Vicon_LTHI_Y,Vicon_LTHI_Z,Vicon_LKNE_X,Vicon_LKNE_Y,Vicon_LKNE_Z,Vicon_LTIB_X,Vicon_LTIB_Y,Vicon_LTIB_Z,Vicon_LANK_X,Vicon_LANK_Y,Vicon_LANK_Z,Vicon_LHEE_X,Vicon_LHEE_Y,Vicon_LHEE_Z,Vicon_LTOE_X,Vicon_LTOE_Y,Vicon_LTOE_Z,Vicon_RTHI_X,Vicon_RTHI_Y,Vicon_RTHI_Z,Vicon_RKNE_X,Vicon_RKNE_Y,Vicon_RKNE_Z,Vicon_RTIB_X,Vicon_RTIB_Y,Vicon_RTIB_Z,Vicon_RANK_X,Vicon_RANK_Y,Vicon_RANK_Z,Vicon_RHEE_X,Vicon_RHEE_Y,Vicon_RHEE_Z,Vicon_RTOE_X,Vicon_RTOE_Y,Vicon_RTOE_Z
independent_20260430_210008,trial_001,subject_001,1777554008.1210814,1777554008.1210814,276799.7300436,2266393,001,0,0,1,0.0,0.0,0.0,150.6722064422169,615.0494412727699,839.1400077281844,86.08864539789278,391.8485737975667,898.224207252366,146.89105034071508,391.9836662371609,891.8011301503667,-77.24397267438336,558.7512270726777,719.751132120257,-58.562967913718055,612.7500624210405,424.4241253001343,-72.95435715373343,605.6954674069317,275.4776196498439,-27.450859088617715,640.958275589602,72.21873255275284,36.14468712597842,573.4786632614538,41.34175884086525,15.645155563059175,844.7092736567453,63.35633681509884,270.92007844193466,506.60767262459296,694.259314150565,221.23479252932134,430.72327887878566,401.04227248568117,232.2050404112902,339.83151267391696,259.75214757963664,159.82533236921094,271.60266418231026,72.27366056734796,105.40526749635507,204.00501107151953,49.021202230504976,141.4808764724651,465.3937900685365,52.18313024491773
independent_20260430_210008,trial_001,subject_001,1777554008.131081,1777554008.131081,276799.740012,2266394,001,0,0,1,0.0,0.0,0.0,149.44994805880665,615.9432977453854,838.8956056288,84.66903795780526,392.83544513528085,898.3564737982465,145.58443413426264,392.933941931306,891.8609845712128,-78.3792708861454,560.0194155942128,720.1145741903235,-59.91203311390964,613.529395016921,424.3682175958909,-74.64049840442215,605.3174494281552,275.4581894142438,-28.363449733012267,637.6304804241529,72.31395847334568,35.60402602022256,569.4516246136615,41.81497260734197,15.275996984250323,840.7301202541205,61.917384396957395,269.5216713442311,507.1964581416027,693.9491481625673,219.99803744519053,430.43295887707427,400.961332219088,231.4728770878353,338.0453524388587,260.51080311049117,159.8472200377369,267.6959951290436,73.6348373917195,105.25581105086059,199.89521452368763,50.00780535921686,141.29092737108422,461.1205111317118,52.018838605127826
independent_20260430_210008,trial_001,subject_001,1777554008.1410816,1777554008.1410816,276799.7501657,2266395,001,0,0,1,0.0,0.0,0.0,148.1009222871936,616.844634728761,838.7974691263379,83.52257139550194,393.5863846669251,898.4475739677417,144.6111379719182,393.80092711413937,892.0029145656799,-79.4959249057301,561.399753604952,720.6421776073618,-61.1183628082166,614.3382927148516,424.4401118967864,-76.41451042340096,605.0877721185317,275.40128006106636,-29.17006417157799,634.2975583714777,72.56003673355795,35.33020667294675,565.6130351131421,42.56050508884662,14.778690112415127,836.9281001342075,60.910222047240865,268.1473949168039,507.9670436149568,693.7440306600824,218.76395903375283,430.29297937369597,400.88013706731306,230.72154417392028,336.49568386829753,261.48170867793675,160.22123077242304,264.7267255829087,74.74448806392405,105.1788243437109,195.7524701437842,51.07027434364555,141.06812997333518,457.0554566573742,51.92613661175384
independent_20260430_210008,trial_001,subject_001,1777554008.1510868,1777554008.1510868,276799.7601838,2266396,001,0,0,1,0.0,0.0,0.0,146.62947108606244,617.8160796936378,838.7560252499381,82.16125611273422,394.6203364989058,898.6209808879578,143.17081317997335,394.7757057094485,891.9919786783934,-80.4218652342877,562.9757545788098,721.1463228667949,-62.26027071857622,615.2880950995458,424.5388136460668,-78.09500487743159,604.9802033505664,275.5651887073272,-29.945323650405953,630.6603443768965,72.46872098980334,35.024903604851104,561.7286561338398,43.246580653932135,14.14030322033041,832.8717299649581,60.11929129345543,266.6266496335928,508.78601263083624,693.6036522886914,217.5590196512216,430.3417718539247,400.832037459978,230.0817880331742,335.02263246611375,262.44665024180006,160.0487216586818,260.89458968768895,76.29280471026499,105.05278374174802,191.67300445816238,52.264546107198804,140.9012981091161,452.95533315388644,51.867023594586364
independent_20260430_210008,trial_001,subject_001,1777554008.1605892,1777554008.1605892,276799.769656,2266397,001,0,0,1,0.0,0.0,0.0,145.04691053063638,618.787013044575,838.8324518991926,80.84336680319537,395.6340491947107,898.8152283316624,141.78579132243627,395.7536762923261,892.0916690838255,-81.46069734356647,564.3017828860555,721.5768163864169,-63.01990693130722,616.2362951891165,424.7225189568048,-79.91318944295978,604.7978565150811,276.1930721486647,-30.40936892799903,626.6761171936761,72.48189470022488,34.80715862906997,557.5316653066068,43.53320173121931,13.846416762764088,828.6927148674303,59.75725763940339,264.979941509028,509.6623745711193,693.4889789079658,216.36602332074423,430.6113446857901,400.82914228581234,229.37079556230384,333.7052618113979,263.471318359016,159.9275717275399,257.3142557083008,77.89505473044777,104.90020853614529,187.71704154536093,53.705046990697866,140.67685391591638,448.8326356887509,51.701610667979644
independent_20260430_210008,trial_001,subject_001,1777554008.1704233,1777554008.1704233,276799.7801273,2266398,001,0,0,1,0.0,0.0,0.0,143.40109523811228,619.8114852183268,839.0724253680844,79.2400491977893,396.52373822698144,899.0021903780282,140.3701458141961,396.73876393390503,892.2686709092654,-82.47285517625794,565.6834580555287,721.9582028480306,-63.58780054126756,617.2652680321593,424.891604628883,-80.37661350538777,604.5005915781128,276.10566705916403,-30.67949643433172,622.7112386416803,72.69794682410796,34.48709505025214,552.9245017630134,43.1406890702961,13.469162113301044,824.3164269344809,59.384089347826034,263.2966562586045,510.56937195620293,693.4236386821966,215.19671093822444,431.1985238502522,400.8742337738783,228.77207434938848,332.63758433413983,264.5981466435379,160.22196089944944,254.16591965419155,79.4061280364143,104.85894015327356,183.72451962717193,55.26868287073301,140.45223808417282,444.8016200099718,51.528133716155445
independent_20260430_210008,trial_001,subject_001,1777554008.1804204,1777554008.1804204,276799.7897987,2266399,001,0,0,1,0.0,0.0,0.0,141.67968769547423,620.900931121584,839.3872994218727,77.86132276112048,397.6720750843437,899.2261017733642,138.74953972612312,397.78917075535907,892.3951150593674,-83.57521121560943,566.8014785805808,722.2438801902995,-63.70209923509134,617.910698590545,424.89328210267973,-80.8432021987957,603.7749313930453,276.2366757822596,-30.900831531105368,618.9087235233503,72.91625773978578,34.31691687451237,548.5629276436117,42.99228751666217,13.291709211003504,820.0765773883796,59.03832958747066,261.6037445517584,511.6254942331261,693.4574683771006,213.93984740368091,431.96288002555104,400.86144664492514,228.1312195469891,331.73891237248455,265.90393070302474,160.3646961938758,250.85344975147112,81.23335115751681,104.69160429621884,179.86587753735125,56.84547133699058,140.2690638338464,440.7911291671338,51.354450366901716
independent_20260430_210008,trial_001,subject_001,1777554008.1904197,1777554008.1904197,276799.8000691,2266400,001,0,0,1,0.0,0.0,0.0,140.00741111493744,622.0082326089878,839.806615640174,76.09192720850638,398.68646604931627,899.5622192994724,137.12148066892894,398.8431848359293,892.56723488149,-84.79798093894487,567.8309633435052,722.2508141760908,-63.79190746996672,618.4418702497744,424.91650514465357,-81.07107945665459,602.917866911102,276.42161347214295,-30.88829913734847,614.9349621394647,73.012520603431,34.10117651691902,544.2299128104078,43.08653205594981,13.034779047118793,815.9732663113007,58.86715019623382,259.9071326181484,512.7422558889388,693.5537236118657,212.80778884713163,433.03224225591543,400.87348579553327,227.62697082333216,331.056781894476,267.22860973324964,160.53862560707975,247.64986088163892,83.30744390245451,104.43218194574338,176.2095430985218,58.74939362414183,140.17766468720833,436.8611980215654,51.08382160396027
independent_20260430_210008,trial_001,subject_001,1777554008.2004254,1777554008.2004254,276799.8099518,2266401,001,0,0,1,0.0,0.0,0.0,138.34417141195087,623.1490398639312,840.2649290631475,74.44662766166111,399.9638016661425,899.9032313513353,135.29892641976969,399.9656626931408,892.81992867167,-85.99963059660801,568.8358628085368,722.2848028468794,-63.76000181875881,618.6083570443411,424.78543477950626,-80.83222354117714,601.3576108851054,276.5268301449969,-30.72674258909964,610.8529985837687,73.19322464758966,33.96993534120031,539.9374791513293,43.11830691191447,12.956219126668051,811.7006313044735,58.61827334684704,258.1668697189666,513.9391874235824,693.7480488347902,211.7299873653096,434.34800660862885,400.9036944701827,227.0321504784766,330.4537458865131,268.5903324200191,160.74557946599086,244.73335704649713,85.25379822390151,104.15396741381247,172.32809823712748,60.98853026389997,140.01090242778997,432.99907055761014,50.888662677632446
independent_20260430_210008,trial_001,subject_001,1777554008.210448,1777554008.210448,276799.8199281,2266402,001,0,0,1,0.0,0.0,0.0,136.7238962730316,624.384455204197,840.7635106163902,72.4399974007153,401.1214866950185,900.1891329943534,133.5238067124613,401.0917689946441,893.1209379688536,-87.1029182217967,569.7377148771408,722.139816554928,-63.80547279597165,618.2123876869757,424.53153603701224,-80.32050382854558,599.3245425682634,276.5256677399963,-30.704264619408423,606.8739598206474,73.33002915793806,33.79914644051235,535.7128262684523,43.06333011573861,12.886175714203537,807.5415849358384,58.49310663351578,256.4460389859401,515.2326576449763,694.017281964326,210.7458995987839,435.77214004223686,400.8684312291458,226.59842290834195,330.05075295926133,270.0426653503701,161.030629470572,241.79303290962773,87.50177565335412,104.51062949329479,168.98918723084358,63.3934969735001,139.9767482767349,429.2589343622072,50.662069244954495
