frame_num,recv_timestamp,Root_x,Root_y,Root_z,L_Femur_x,L_Femur_y,L_Femur_z,L_Tibia_x,L_Tibia_y,L_Tibia_z,L_Foot_x,L_Foot_y,L_Foot_z,L_Toe_x,L_Toe_y,L_Toe_z,R_Femur_x,R_Femur_y,R_Femur_z,R_Tibia_x,R_Tibia_y,R_Tibia_z,R_Foot_x,R_Foot_y,R_Foot_z,R_Toe_x,R_Toe_y,R_Toe_z
4507,1777035722.4897268,957.7945220485469,514.2076806013041,846.1048193986962,952.4812529657449,508.9799519862636,850.0289642921473,937.6425383656867,507.7103669937697,822.3843726780608,956.3726634722663,500.9523198742907,798.4556893606953,950.982133429333,498.393422061375,783.9695197116175,963.1077911313489,519.4354092163446,842.1806745052452,964.6633663416675,543.0327129602281,821.5222577138084,966.2034991545919,566.4137477219208,801.0277248557251,965.731982300838,575.0876202803236,787.9894546499122
4508,1777035722.5018847,960.1571910725712,511.25208256919655,847.1451647452568,954.8385743094557,506.05645251488545,851.1045374265557,940.1636583378229,504.8800371955512,823.3685386025234,958.8145484436743,496.75350998162634,799.8063967987573,953.3809566725922,494.14717224440545,785.3447935913898,965.4758078356867,516.4477126235076,843.1857920639579,966.7956466833919,540.1379387805122,822.6175166722087,968.0761613450157,563.4381459774834,802.0133593378364,967.5682425443034,572.0277341892814,788.9207707432843
4509,1777035722.5160036,962.3626943937907,508.2435366127654,848.5066159751254,957.0390192435043,503.0796438258615,852.5005591573897,942.5341996287784,502.03187277625483,824.6700879735121,961.0234495453687,492.538678219717,801.4947224464363,955.5517202167671,489.8950233121669,787.0542878911024,967.686369544077,513.4074293996692,844.5126727928612,968.8234787973869,537.1439755810078,823.9869304074567,969.9045976668592,560.3545167891,803.2704482857858,969.3587569573108,568.8614156195366,790.1255019766111
4510,1777035722.517004,964.4667570568527,505.01978074298034,850.139917743348,959.1456316399419,499.88639677623206,854.1763618852889,944.8078228915712,499.01306931734416,826.2534809094751,963.0448475335719,488.180147996772,803.4690691209444,957.5382488470775,485.5139275676054,789.046048536075,969.7878824737634,510.1531647097286,846.103473601407,970.7821402556167,533.8861797495132,825.5662344702737,971.7098273692051,556.9991600329373,804.7335627328964,971.12410011582,565.4280158271681,791.5401478282072
4511,1777035722.529515,966.4185368907931,501.84396805986245,852.0647843815441,961.0964598637885,496.74208028041204,856.1397230520143,946.9165571571671,496.08133646037504,828.1305010103403,964.8188306958344,483.97488029503086,805.7248545357722,959.2817863957649,481.2968852479332,791.3156780773704,971.7406139177978,506.94585583931286,847.9898457110738,972.6047176203446,530.6454297517597,827.408148412151,973.3966905032232,553.6624787934973,806.463962941166,972.7728473175702,562.0119688322437,793.2219193286732
4512,1777035722.539519,968.3408366206965,498.59643908197916,854.181362431693,963.0244283926081,493.5238118071264,858.2999961913644,948.979336587155,493.1215916639235,830.2180383237661,966.4673962291722,479.8320689489798,808.1584139242839,960.9009193844958,477.15704239673903,793.7600302738507,973.6572448487848,503.66906635683193,850.0627286720215,974.3999264612073,527.2836608162697,829.3788679327004,975.0710817893582,550.198640967151,808.3188606228679,974.4093957952549,558.4704662234003,795.0299945373865
4513,1777035722.552516,970.1915420075171,495.2757595029136,856.448209002946,964.8813786075555,490.2320789919556,860.6102204797035,950.9492607433274,490.1327615236631,832.4693432651865,967.9598560850818,475.7695200497752,810.71141107571,962.3651744336241,473.1139395123061,796.3203613401823,975.5017054074788,500.31944001387166,852.2861975261885,976.1279470647337,523.8120386377277,831.4600511272532,976.6883559184951,546.6262611110014,810.2877138085587,975.9908223345608,554.8219600099087,796.9535903007946
4514,1777035722.5643594,972.0404164059868,492.2109392997071,858.8294964913089,966.7400330253688,487.18945579426577,863.0306305508957,952.8859537501013,487.4291324247008,834.852096431957,969.3797307441434,472.1286675719681,813.336479581839,963.7559635715602,469.5045634517527,798.9509937152643,977.3407997866047,497.2324228051484,854.628362431722,977.8410742369507,520.5686421537378,833.6237597329413,978.284310728946,543.2701374239394,812.3278369638017,977.5526708588089,551.3848657942722,798.946104271855
4515,1777035722.5780194,973.9478844057792,488.8777474869842,861.2593679915318,968.6533878314771,483.88255507862186,865.499090481473,954.8513116667209,484.51632414291134,837.3011513216658,970.7936617749258,468.4013522787212,815.9652700995609,965.1370961909123,465.83431472632634,801.5823473346663,979.2423809800813,493.8729398953466,857.0196455015906,979.5926167070843,517.0229580328887,835.806990370472,979.9000262875202,539.625854210317,814.4040640186331,979.1352473161547,547.664846334426,800.9785434694684
4516,1777035722.578527,975.8526058351069,485.5970459099246,863.7170715217162,970.5662699802772,480.626646762448,867.9959350984473,956.7846273376352,481.7029349883303,839.8014201661043,972.1692509469026,464.9125185317345,818.5772371595612,966.4758948259318,462.4245441131434,804.1949368346891,981.1389416899367,490.5674450574012,859.4382079449852,981.3062704890752,513.5134965019679,838.0028757403971,981.4469191976791,536.020699402212,816.4976041023081,980.65210939524,543.9827739665801,803.0280633056824
4517,1777035722.5871563,977.7540313434938,482.2239371078486,866.1303414566048,972.4778135286685,477.2763250038539,870.4479273564447,958.6934595614548,478.8436248211434,842.2777676207588,973.5246845767351,461.5055309942581,821.1000448990818,967.788242719332,459.12503089351105,806.7166747324779,983.0302491583191,487.1715492118433,861.812755556765,983.0029183177846,509.90180669527194,840.1480979248761,982.9642676870922,532.312935260895,818.5423002024163,982.1414876478511,540.1998664513089,805.03029692136
4518,1777035722.6001563,979.5951540753905,478.6915876114031,868.474153355394,974.3288122093787,473.7675055734849,872.8305219575343,960.5268171981206,475.87638964508824,844.7043724836636,974.8212571271044,458.11159015381327,823.5111764332455,969.0342832629698,455.8718100419002,809.1254473308095,984.8614959414023,483.6156696493213,864.1177847532538,984.6314266257433,506.1277376482947,842.2276818511576,984.4034766605363,528.4470655211551,820.5282276000224,983.5555670417795,536.2616817921323,806.9758217221581
4519,1777035722.6142843,981.3069432572969,474.9432652752347,870.7168909747656,976.0492271516234,470.04450567890797,875.1120546501147,962.2245935292444,472.7450212042075,847.0476739576894,976.0082738143137,454.66573204144754,825.7822058497852,970.1625990521687,452.6041062404516,811.3935760020735,986.5646593629704,479.8420248715614,866.3217272994166,986.138159385169,502.1420838317897,844.2186005820481,985.724103009056,524.3740781257468,822.432420106553,984.8544450477547,532.1201589562545,808.8420996519
4520,1777035722.626522,982.80376654073,470.9122892313084,872.8436006612699,977.5545956402619,466.0429570910591,877.2814714716006,963.7133612208609,469.38699231799177,849.294681718344,977.0199090370281,451.0977278689649,827.905215530297,971.1078706030362,449.25526527061675,813.5139676208465,988.052937441198,475.7816213715577,868.4057298509391,987.4445870680164,497.8863631994076,846.1114920058742,986.8555616664057,520.0409654322548,824.2506292218812,985.968705139373,527.7232549530785,810.6252559616262
4521,1777035722.6275218,984.049491142221,466.6102561762612,874.8039894292078,978.8044542705508,461.77293539626055,879.2815784958557,964.9604050339374,465.8052696165075,851.3870391733427,977.8297160385852,447.4047137726658,829.8261706476246,971.8446629208462,445.82276809879113,815.4341078932684,989.2945280138912,471.44757695626186,870.32640036256,988.5442778619793,493.37605434807983,847.8630580793899,987.8169573460091,515.4551543487806,825.9300915516699,986.9166880919777,523.078246217047,812.2723879049805
4522,1777035722.640035,984.9938241368673,462.11428405360596,876.5816998331131,979.7529213614736,457.3110877520637,881.100674423802,965.9253814998738,462.0763942820149,853.3137397674524,978.4075613675169,443.66342959171016,831.536949605783,972.3459434823108,442.380967129623,817.1471281367842,990.234726912261,466.9174803551482,872.0627252424242,989.3810279602181,488.7042416156906,849.4655799709485,988.5507947127674,510.7068681563773,827.4595396468493,987.6418966930812,518.2735056328189,813.7710486798911
4523,1777035722.65004,985.6045998490488,457.06334992921245,878.1318099828972,980.3606095377288,452.3050009584267,882.6944373674833,966.5806279259399,457.85928355310546,855.0306560969848,978.7156111260612,439.5210071130196,832.9961269978696,972.5782246141102,438.5829010154056,818.6118533973323,990.8485901603688,461.8216988999982,873.569182598311,989.9221437408631,483.5048592709265,850.8754610898154,989.0182504051002,505.4525874420736,828.8175627846055,988.1062495583083,512.9721737672447,815.1033745397139
4524,1777035722.6630397,985.8593575310271,451.80138691908525,879.3937119578682,980.6094638989879,447.0880506677262,883.9960989686996,966.9079331374487,453.4642710538603,856.4709357371615,978.7487046466744,435.2887957607081,834.1433989134473,972.541201197055,434.72933093776714,819.769506493597,991.1092511630662,456.5147231704443,874.7913249470367,990.1770289299329,478.12981834186405,852.0329997673736,989.2656748042153,500.01338029991507,829.9117470368958,988.354396896912,507.48940640575995,816.1737162645121
4525,1777035722.677569,985.7200111547588,446.11242214069904,880.3444565214106,980.4616155762785,441.4517482472686,884.990560562743,966.8777788441009,448.69001905653795,857.6206946904009,978.4721459549415,430.7591968628397,834.9683893013897,972.2054617044896,430.61421442902775,820.6100282576773,990.9784067332391,450.7730960341295,875.6983524800783,990.0935204879717,472.3616865184771,852.9129957837954,989.2274937457122,494.19166603178815,830.7370478940186,988.3223386811974,501.6314790873317,816.9789681126566
4526,1777035722.6785717,985.29599698158,440.4536698981883,880.9590803459527,980.0266013566288,435.8433105083128,885.6427694910074,966.5899377310777,443.96020156925465,858.4472755138175,977.9992190612669,426.3593003094677,835.4449441743247,971.6858047494796,426.65088601315654,821.1093011553425,990.5653926065311,445.0640292880638,876.275391200898,989.7771709688842,466.662308183844,853.4956678062908,989.0053300751935,488.43300827351237,831.2580521085473,988.109078227856,495.8349873624733,817.4789983872172
4527,1777035722.690572,984.4933817592481,434.45302940553705,881.1783792858695,979.2094313858911,429.89800607577826,885.8996628910794,965.9592864236525,438.919415958683,858.898356168088,977.2283140154218,421.71724851361313,835.5281801951153,970.8849163625506,422.4723075156449,821.2227240547619,989.7773321326051,439.00805273529585,876.4570956806596,989.1339891140673,460.65807020034276,853.7219775576228,988.5034895246591,482.3715980681125,831.4240886332576,987.6211910285136,489.7416961148015,817.6270567999804
4528,1777035722.7005696,983.3655713716049,428.35674697558443,880.9882542451189,978.0636136314929,423.8581594211345,885.7433401644884,965.0332715403392,433.79185598583683,858.9561305283075,976.2117345592749,417.05390004885385,835.2084260441708,969.8552717963287,418.2901369830865,820.9423129558663,988.6675291117169,432.8553345300344,876.2331683257495,988.2220142773398,454.5912024119367,853.5753593739199,987.7837894176296,476.24097696236925,831.210970413616,986.919035281104,483.5806435505855,817.3966163599601
4529,1777035722.7115676,981.9345995427236,422.2217073636198,880.3759488863805,976.6117153259149,417.77976051121374,885.1608104035425,963.8320006357641,428.6242859165635,858.6071307392128,974.9655977994796,412.40652000830954,834.4804286060748,968.6127156806293,414.1370115673897,820.2641994643327,987.2574837595323,426.6636542160259,875.5910873692184,987.0565081712756,448.51527796649737,853.0413891267689,986.8538042026045,470.0930424032717,830.6041507563243,986.0100287480425,477.4027628795579,816.7726319386595
4530,1777035722.7250817,980.248745133105,416.1568583009028,879.3397542479256,974.8982925307944,411.7702331023715,884.1448623925576,962.3945781688745,423.51122938138013,857.8422222954762,973.5256400450021,407.860221701947,833.3429142887562,967.1913773862199,410.0924037000651,819.1884321944015,985.5991977354156,420.5434834994341,874.5346461032937,985.6926759013555,442.5325602135173,852.1182567945885,985.7697456734986,464.01878554896024,829.592563602929,984.9489976682939,471.2974539255527,815.7432949349408
4531,1777035722.7260811,978.3045901494195,410.1232288417712,877.893098062526,972.928739152813,405.79305956803955,882.7210114924338,960.7259610978466,418.41487579076403,856.6863287494893,971.8919630722089,403.3701365166214,831.8257798263139,965.5901476108743,406.10959691766175,817.7461007864711,983.6804411460259,414.45339811550286,873.0651846326181,984.0939578978655,436.6027727925701,850.8108154468691,984.4706451959502,457.99942225835423,828.2030253956985,983.6768090450843,465.2460492772172,814.3353974702876
4532,1777035722.7376394,976.1330184354426,404.24301135455045,876.0415345438873,970.7280134794153,399.96643227360346,880.8846410627755,958.8456839657453,413.4427711473375,855.1315581709425,970.0821638607854,399.0359109510607,829.9273011588169,963.8245237178196,402.2831602405041,815.9361541309308,981.53802339147,408.51959043549743,871.1984280249992,982.3178483124624,430.8400641893823,849.1255698720661,983.0310766541788,452.12221843705373,826.4180405350625,982.2664338031241,459.3341894303654,812.5307197364154
4533,1777035722.7489367,973.7775480704639,398.57327368992094,873.8146657632043,968.3377161070464,394.3485299603903,878.6642695195067,956.7899971861095,408.64760872058014,853.2043151425307,968.129893353788,394.9051237817058,827.677436459639,961.9260063403162,398.65749640578235,813.7890827459431,979.2173800338815,402.7980174194516,868.9650620069019,980.3931055116803,425.30263830209196,847.0976787369665,981.4611856797226,446.44688882739376,824.2755283747001,980.7279694843411,453.62025440577946,810.3665347535845
4534,1777035722.7609382,971.3736771563717,393.28909513002645,871.2702920770051,965.9060896121482,389.1099362802987,876.1281728617264,954.6965486498191,404.1863923689167,850.9673023329349,966.1743786619058,391.13537397658894,825.140939642522,960.0298085311003,395.38482863298077,811.3699093145669,976.8412647005953,397.4682539797542,866.4124112922839,978.4329641968567,420.1500811356696,844.755450468393,979.8661461123309,441.1427822038904,821.813716354829,979.1646226257359,448.2700135968157,807.8793946730237
4535,1777035722.77345,968.910114149392,388.34643881492923,868.4493680698366,963.416098185553,384.21017204335794,873.3141366919857,952.549709885504,400.02735621377076,848.4593377031271,964.2020799974869,387.6950996109684,822.3593685357891,958.1216141018016,392.43315764360375,808.7199541849689,974.4041301132311,392.4827055865005,863.5845994476875,976.4325946401386,415.34726763645483,842.1575166674387,978.2381900732046,436.1633915734485,819.0815663716915,977.5677326346522,443.2377454357528,805.1187984685655
4536,1777035722.786449,966.3526182919109,383.7072188231909,865.3883317139188,960.8313158831996,379.61169436494146,870.2566771296644,950.3100516574575,396.1282364377645,845.7101991828476,962.1661186337425,384.5352347385781,819.364295134277,956.1552576777935,389.7535381098697,805.8700836435678,971.8739207006221,387.8027432814403,860.5199862981732,974.3597095694234,410.83634390667595,839.3233630179982,976.5454563460189,431.4556200905876,816.1040039966953,975.9078296345573,438.47128086309544,802.1101189262619
4537,1777035722.786449,963.7868219227772,379.46976275136177,862.1543217212948,958.2375222028946,375.41192740673876,867.0223945328302,948.0576766913164,392.5856217219891,842.7848676071823,960.1520093735585,381.7573225819759,816.222756859246,954.2141322555655,387.444232264821,802.88650712953,969.3361216426598,383.5275980959848,857.2862489097594,972.291846276832,406.7152728313721,836.3191753228804,974.8567891502788,427.11343431460415,812.943830430453,974.2517716610831,434.0623497114807,798.9152377744738
4538,1777035722.7974024,961.1979544947401,375.61548540129246,858.8128288076923,955.6180934009863,371.5932720933507,863.6755274661945,945.775245195518,389.3824057165945,839.744630978949,958.1412913187047,379.34276169014413,812.998470062261,952.2804200331776,385.4861214696337,799.8316860336226,966.7778155884939,379.6376987092342,853.9501301491902,970.2159402877056,402.9547908687512,833.201268630494,973.1594957262507,423.1088440831034,809.6593848253849,972.5876247191164,429.98333531124797,795.5927854791344
4539,1777035722.8091288,958.7017386816858,372.2403950194809,855.4222636719256,953.0893877251136,368.25144980956213,860.2749660959468,943.5715636833129,386.6165868370185,836.6496510712356,956.2498245847449,377.3985570609302,809.754292731136,950.4674942053083,383.982809407881,796.7671005912896,964.314089638258,376.22934022939967,850.5695612479045,968.232327819096,399.657751859218,830.0322858539583,971.5391333134419,419.541142231149,806.3091642756341,970.9982766968251,426.33105482914044,792.2003215061341
4540,1777035722.822496,956.3088555891335,369.3306671380264,852.0686248541614,950.673262394919,365.3709549768295,856.9183317435892,941.4681118462795,384.2726106440716,833.5941949115719,954.499341276516,375.9098402109491,806.5882362561304,948.7973929893997,382.91829334588687,793.7888513627456,961.944448783348,373.2903792992233,847.2189179647336,966.3370646406128,396.8054819345335,826.8776393292568,969.9941916793701,416.40527666731526,802.9706499551178,969.4821424623161,423.1004289037827,788.8155227782813
4541,1777035722.831945,953.9699277450709,366.8496196511845,848.7804767843626,948.3031812727684,362.9175431977051,853.6163476621063,939.3988273047747,382.32010610922765,830.5886301151618,952.8208290034759,374.84221820667716,803.5146253209512,947.2029457213459,382.2578398935945,790.9089589090767,959.6366742173734,370.781696104664,843.9446059066189,964.5026850135534,394.35007103558445,823.7734288315994,968.4946760510552,413.62779070530587,799.6590305481645,968.0108675565458,420.2190206720438,785.4542250187393
4542,1777035722.8452907,951.6642641494602,364.71610632842646,845.6516304879799,945.9710989137227,360.8113661484605,850.4786131572174,937.3564245406723,380.6804813487038,827.7403548872765,951.2039532580355,374.1142451743,800.6442082312714,945.6752407882334,381.9192628396462,788.2357465646319,957.3574293851977,368.62084650839245,840.8246478187424,962.6859020127193,392.20586104682764,820.7902471233305,966.9999337467102,411.1543895391898,796.4712613128111,966.5449120946377,417.63392630560577,782.214212464912
4543,1777035722.84629,949.6340523675074,363.1160096245067,842.7289610786186,943.9134616767145,359.2344913140208,847.5422287542572,935.564119987524,379.53291865572197,825.0859360202462,949.8757184392846,373.9136722437841,798.018004954177,944.4361668218013,382.08394770649977,785.8068313690273,955.3546430583002,366.99752793499266,837.91569340298,961.1148525007546,390.5734124727908,817.9903226916421,965.7164530381435,409.1721706194287,793.4549983494378,965.28501685194,415.52778074675103,779.1415443292061
4544,1777035722.8604977,947.5622756193401,361.7288340826624,840.0720997552286,941.8147528108397,357.8732385635736,844.8741048283746,933.7255398138379,378.57081669808446,822.6885772259097,948.5252807353353,373.9088696019664,795.7014582501921,943.1826922874502,382.42371518067796,783.6844271397308,953.3097984278405,365.5844296017512,835.2700946820826,959.4842826202538,389.11098006606693,815.4105903893663,964.3605926288126,407.3562743197091,790.663842906547,963.95540224938,413.58298704161416,776.2930825683515
4545,1777035722.8727083,945.7464193283686,360.7483356668647,837.7216350362605,939.9715025675482,356.9171874490548,842.5103225080359,932.1198071149183,377.97807596434035,820.5828831680072,947.4305102378718,374.28892639004147,793.7306352550443,942.1861072622717,383.11990533629825,781.8999576944453,951.5213360891889,364.57948388467463,832.9329475644852,958.0657491837444,388.02779695681437,813.0993897932858,963.1807610166421,405.91517163432195,788.1404404208511,962.7975946156605,412.00343409459407,773.709878166158
4546,1777035722.8845398,943.9884243119549,359.96479767314435,835.6823275709966,938.1838987508789,356.1587622405607,840.4552161366666,930.5612411295618,377.55034646264073,818.768400837905,946.388921927659,374.8215930197289,792.1017719193235,941.2484305610437,383.9407640263364,780.4454023333599,949.7929498730308,363.770833105728,830.9094390053265,956.6770351254133,387.11647255345827,811.0697507124303,962.0013147553758,404.62942619053536,785.8900133427209,961.6412389311016,410.57460613057634,771.3993244652423
4547,1777035722.8978457,942.3782563753803,359.3685154694564,833.9765162688252,936.5469506306827,355.58762277944004,838.7367275815725,929.1398589317898,377.2741362443938,817.2692435919815,945.4787834906627,375.4776885470227,790.8328483647563,940.4455437957117,384.8527762945525,779.3337566109759,948.2095621200779,363.1494081594727,829.2163049560779,955.3841432187656,386.3687641561276,809.3313952076347,960.8863485635031,403.52041288888375,783.9420794474084,960.5485352778998,409.3176158179679,769.3910243775634
4548,1777035722.8988454,940.8658056219521,358.86049005586875,832.5764301101472,935.008347762101,355.10582718524086,837.3252807196703,927.8076429881208,377.0516946005995,816.0520229369458,944.6354782837042,376.13020641107767,789.8786492250745,939.7132644352392,385.72701225862534,778.5151985336239,946.7232634818031,362.61515292649665,827.827579500624,954.1424221774535,385.69501427179273,807.8701541387335,959.7891062772873,402.489743345181,782.2747891929439,959.4739328143821,408.13650040108234,767.6641874359154
4549,1777035722.9168408,939.4280007388446,358.3568591385163,831.4488659591402,933.5451062672025,354.6297531507137,836.1879715239888,926.5443756122997,376.7972750145961,815.0784123799287,943.8222335763346,376.6619667012905,789.183857189407,939.0144899122353,386.44452722465513,777.930324689361,945.3108952104867,362.0839651263189,826.7097603942916,952.9268366205501,385.0189589906887,806.6596672417755,958.6844729455635,401.46733868014326,780.864878965451,958.3932605000053,406.9629300426703,766.1962541440765
4550,1777035722.917839,938.0952982763988,357.82506044725307,830.5455450214972,932.1886041850851,354.1256219152228,835.2767190219901,925.3823267568185,376.47430317576084,814.294970381109,943.0567772862979,377.00590215707194,788.6746293669062,938.3648264445965,386.9364855692727,777.5021634951769,944.0019923677125,361.52449897928335,825.8143710210044,951.7635437132249,384.32330945549876,805.6650458679042,957.5947086141803,400.43877714479333,779.6773585961757,957.3279809978142,405.7828850977168,764.9524052913689
4551,1777035722.9281971,936.6946635113181,357.1077149128554,829.8270385051136,930.7583043831451,353.4402009532314,834.5459228670036,924.1473000786551,375.9291808137799,813.6518292168203,942.1508442073047,376.97115574093317,788.2774846984107,937.5786136511044,387.0138179442626,777.1556805788741,942.6310226394912,360.7752288724794,825.1081541432236,950.4960174690744,383.44109961972515,804.8492572792641,956.3724107560555,399.24208494547713,778.6792833138188,956.1360504228153,404.4382730347129,763.9009665491556
4552,1777035722.9404213,935.3388894652755,356.26619333202393,829.2418938261794,929.3808242220132,352.62922446779794,833.9570612676655,922.9642008737083,375.216118218212,813.1080344784299,941.2252142463835,376.59828839309364,787.9347218459885,936.7705776080409,386.7158530218446,776.8331011685399,941.2969547085379,359.9031621962499,824.5267263846933,949.2266350033724,382.46077690832686,804.1724410504456,955.1193060884062,397.9608827336239,777.82678069493,954.9144578147026,403.0108040697681,762.9973769663208
4553,1777035722.9533887,934.045737385374,355.2965894464271,828.7507433172451,928.0682738169372,351.6900956631243,833.464767059504,921.8385985740038,374.3325593747287,812.6193184919862,940.2801770079385,375.8770501411765,787.5874706613249,935.9380820134822,386.0341650643106,776.477380168447,940.0232009538107,358.90308322972993,824.0367195749863,947.9786236647392,381.37879502413733,803.6020340777746,953.8561871837064,396.59108649983364,777.0857917380511,953.6840794367506,401.4963444456746,762.2074952404416
4554,1777035722.9665887,932.5880343929094,354.1084492610645,828.3209940983107,926.579980824718,350.53830649469654,833.0237869826575,920.5401104730021,373.1987848157806,812.1420861194875,939.0837826346792,374.7142311019495,787.1839948865033,934.8510252403452,384.8809460405089,776.040541406484,938.5960879611009,357.67859202743244,823.618201213964,946.5592479653384,380.10086500179295,803.12789863067,952.4002859175679,395.0228897604064,776.4392095391479,952.2676243490225,399.78753848887703,761.5148868856709
4555,1777035722.9665887,931.2315886834075,352.8977260203917,827.956613579218,925.2072931119452,349.3568313332793,832.6607410908837,919.343789344999,371.9972571408616,811.7071450899311,937.9172920945647,373.3283898017417,786.7607274286515,933.7806535001738,383.475371848183,775.563323276297,937.2558842548698,356.4386207075041,823.2524860675524,945.2019798229323,378.843846210627,802.7369266571391,950.9898356685347,393.5002464236873,775.8899281249918,950.895051996479,398.1221688226471,760.9205015275539
4556,1777035722.97942,929.7351282299858,351.5667025524282,827.6754849475722,923.6851732886214,348.0599750765465,832.3722706123568,917.9865636413665,370.65102079257485,811.320115281149,936.5226149698163,371.65713028082706,786.3306531515491,932.4728594949612,381.76258054514943,775.0641435406819,935.7850831713502,355.0734300283099,822.9786992827875,943.7078349885769,377.4806121893673,802.4562497752703,949.4310232265426,391.86731264537514,775.4499794096329,949.3796219202474,396.34832944923505,760.4375602317718
