Session_ID,Trial_ID,Subject_ID,Timestamp,Vicon_Recv_Timestamp,Vicon_Recv_Timestamp_Mono,Vicon_Frame_Num,Vicon_Subject_Name,Vicon_Gap_Flag,Vicon_Gap_Size,Vicon_Original_Valid_Flag,Vicon_LTOE_X,Vicon_LTOE_Y,Vicon_LTOE_Z,Vicon_LANK_X,Vicon_LANK_Y,Vicon_LANK_Z,Vicon_LHEE_X,Vicon_LHEE_Y,Vicon_LHEE_Z,Vicon_RTOE_X,Vicon_RTOE_Y,Vicon_RTOE_Z,Vicon_RANK_X,Vicon_RANK_Y,Vicon_RANK_Z,Vicon_RHEE_X,Vicon_RHEE_Y,Vicon_RHEE_Z
independent_20260508_164641,trial_001,subject_001,1778230002.0020769,1778230002.0020769,952799.9655215,191916,BBS05,0,0,1,-107.33994379221859,620.849550449995,49.49678391109823,-144.87711223889195,409.107259606245,56.457442620132056,-87.73400481910319,338.957207698341,63.730896850638146,190.42884828972242,602.5864457320043,43.36797332805353,164.91801339926997,379.9492538943293,56.78918962729967,95.68494841178233,332.40248982380774,62.29959193404519
independent_20260508_164641,trial_001,subject_001,1778230002.0120804,1778230002.0120804,952799.9758801,191917,BBS05,0,0,1,-107.34401628221173,620.837723839881,49.490046251746,-144.87154981040698,409.0948528457539,56.44567473384477,-87.73173040942892,338.9501597698628,63.73421174456356,190.42632437358284,602.5497305068611,43.35385438546787,164.91412193375442,379.9405558439686,56.789703889306054,95.70914133035646,332.41448689717123,62.29536076699684
independent_20260508_164641,trial_001,subject_001,1778230002.0250793,1778230002.0250793,952799.9888318,191918,BBS05,0,0,1,-107.33927783770214,620.83062036291,49.48633991289771,-144.89333136855277,409.0864870053702,56.48310975560954,-87.7354279257191,338.9465665700118,63.7275922003874,190.44918976091972,602.5556429115372,43.36161609665882,164.90829804526666,379.94886863763395,56.77528894191174,95.74026474286133,332.4442850665766,62.281975766989376
independent_20260508_164641,trial_001,subject_001,1778230002.0350773,1778230002.0350773,952799.9990851,191919,BBS05,0,0,1,-107.33253540131588,620.8413241651112,49.50543845270379,-144.91599143742826,409.07879875791116,56.47763953834494,-87.73358638514368,338.95011577588315,63.7189770295791,190.45380416729915,602.565212593021,43.371354762899664,164.92893970489368,379.9618602221743,56.80839384595212,95.67201803747031,332.3977743432746,62.29397829315235
independent_20260508_164641,trial_001,subject_001,1778230002.045593,1778230002.045593,952800.0093507,191920,BBS05,0,0,1,-107.33504008388131,620.8329973801425,49.486624547702725,-144.90893143958291,409.0829485007433,56.48040284648695,-87.69729870729516,338.95636926489635,63.703343600270095,190.42808413473665,602.5653979330655,43.37927927794249,164.8998071594779,379.92732211473646,56.7759709228603,95.68282070387384,332.40363102449857,62.293844455783784
independent_20260508_164641,trial_001,subject_001,1778230002.0545998,1778230002.0545998,952800.0184194,191921,BBS05,0,0,1,-107.33556584993381,620.8284557179844,49.47981579619817,-144.8910286968177,409.0784891228486,56.444140788237284,-87.73322932235259,338.94199492882154,63.719979342563434,190.43931353670243,602.5660483603946,43.372240765587,164.90606530016763,379.94095144498203,56.783703601911945,95.70141540123632,332.41285673683035,62.293924310033205
independent_20260508_164641,trial_001,subject_001,1778230002.0635908,1778230002.0635908,952800.0269561,191922,BBS05,0,0,1,-107.34362205786746,620.8359595497536,49.50219350559358,-144.90256493399838,409.0858014773744,56.46705445403581,-87.73426474687315,338.9418791643489,63.70834562665506,190.43222462989382,602.5396705770315,43.363746498001646,164.89002672733602,379.92818436219767,56.75812992832217,95.72817638466682,332.4497988162375,62.26753054475536
independent_20260508_164641,trial_001,subject_001,1778230002.0725937,1778230002.0725937,952800.0366532,191923,BBS05,0,0,1,-107.33542071359815,620.823549093413,49.47239520722622,-144.8942429116264,409.0919153783602,56.45445812316253,-87.7099394618514,338.9495148062429,63.683854879913845,190.4401804426953,602.5659029160522,43.372479692734494,164.91970479031005,379.95288909902376,56.79030458271817,95.71259755643031,332.4238759213695,62.28468825347837
independent_20260508_164641,trial_001,subject_001,1778230002.0821054,1778230002.0821054,952800.0460221,191924,BBS05,0,0,1,-107.34634926389293,620.8198445974729,49.47859305445118,-144.911593797212,409.05788447337966,56.4459333902855,-87.73759740216542,338.94317768644083,63.712773954962294,190.4414754570787,602.5458958939442,43.36115368764236,164.90410550184902,379.93857246848694,56.780278122436,95.68945321203121,332.39818848281874,62.29297684956286
independent_20260508_164641,trial_001,subject_001,1778230002.0913393,1778230002.0913393,952800.0554392,191925,BBS05,0,0,1,-107.33338868948427,620.8243054227569,49.468794544503204,-144.89569811626433,409.0740205145806,56.43615677583203,-87.72802448301633,338.93515639200166,63.708234036858116,190.44320821104148,602.566051783196,43.36009537165092,164.89231157484872,379.92749363352544,56.75974739584248,95.70304580576344,332.42608358452725,62.27251383538616
independent_20260508_164641,trial_001,subject_001,1778230002.1013389,1778230002.1013389,952800.0655221,191926,BBS05,0,0,1,-107.33809261743255,620.8082723796681,49.4621506781923,-144.9275227463591,409.015598827868,56.426286863927274,-87.73292448421167,338.93630218683865,63.713319260170536,190.4487301977938,602.5453187592941,43.356310677355275,164.90106476564856,379.93059080441856,56.77341395461727,95.69230523808402,332.3999825380839,62.284700309170134
independent_20260508_164641,trial_001,subject_001,1778230002.1123388,1778230002.1123388,952800.0757066,191927,BBS05,0,0,1,-107.36665649901366,620.8087849061897,49.479674849666985,-144.8916870502162,409.0773501144245,56.42258745279393,-87.74541657434308,338.94372944192,63.70779881224774,190.4389242715444,602.5543219969696,43.361346034366576,164.9136822924774,379.93220795716195,56.7766003811562,95.71063767048223,332.4299907784115,62.283259870462864
independent_20260508_164641,trial_001,subject_001,1778230002.1213388,1778230002.1213388,952800.0855544,191928,BBS05,0,0,1,-107.3522870768992,620.804103200617,49.45905981167948,-144.94214075725964,408.99075548464083,56.42082465533303,-87.73567513844047,338.93462914707493,63.70402594174855,190.4204547126762,602.5537317471748,43.37553201608907,164.90109089582842,379.93028391888345,56.76396584323934,95.73859066941361,332.44323186231276,62.2844900674852
independent_20260508_164641,trial_001,subject_001,1778230002.1318429,1778230002.1318429,952800.0954879,191929,BBS05,0,0,1,-107.36273259023689,620.8231442045295,49.4936217592948,-144.89721534951423,409.01550604651965,56.38343404850168,-87.73391698099422,338.9382075504146,63.712788160805346,190.42439281440753,602.5622545533968,43.36615417351741,164.89783939359162,379.92455566396785,56.76218808361427,95.69360757547796,332.4151746770419,62.29176265633529
independent_20260508_164641,trial_001,subject_001,1778230002.1418474,1778230002.1418474,952800.1057039,191930,BBS05,0,0,1,-107.35723998930082,620.8131343444777,49.473577318920356,-144.90812863476523,409.07047388409643,56.44202206586084,-87.72601517049512,338.94386014146585,63.686418846916375,190.4169585353209,602.5607152444784,43.37036937623984,164.90237576097837,379.9291270989931,56.77503590520844,95.69153510458658,332.419661539605,62.293306170435784
