Session_ID,Trial_ID,Subject_ID,Timestamp,IMU_Recv_Timestamp,IMU_Recv_Timestamp_Mono,IMU_Device_ID,IMU_Device_Name,IMU_Device_Seq,IMU_Parse_OK_Flag,IMU_Acc_X,IMU_Acc_Y,IMU_Acc_Z,IMU_Gyro_X,IMU_Gyro_Y,IMU_Gyro_Z,IMU_Roll,IMU_Pitch,IMU_Yaw,IMU_Quat_x,IMU_Quat_y,IMU_Quat_z,IMU_Quat_w
independent_20260430_190041,trial_001,subject_001,1777546842.2200658,1777546842.2200658,269633.8292165,13,R_Femur,5,1,-3.2922,10.0584,4.5363,11.1084,78.4912,-5.7373,76.0144,3.8562,-19.9237,0.6015,0.1326,-0.1158,0.7792
independent_20260430_190041,trial_001,subject_001,1777546842.2200658,1777546842.2200658,269633.8293056,15,R_Foot,3,1,2.1055,5.0675,23.1889,28.5034,-4.9438,-0.3662,0.813,-1.7798,-144.3768,0.017,0.002,-0.952,0.3057
independent_20260430_190041,trial_001,subject_001,1777546842.307027,1777546842.307027,269633.9161549,10,L_Femur,6,1,-2.0098,10.1732,-3.7755,18.7988,-1.2207,15.1978,120.6958,-2.6038,-6.9214,0.8679,0.0412,-0.0496,0.4925
independent_20260430_190041,trial_001,subject_001,1777546842.307027,1777546842.307027,269633.9163974,11,L_Tibia,6,1,0.201,9.9723,-2.8902,56.3354,9.8877,32.5317,117.6526,-3.1146,-57.7991,0.7556,0.401,-0.2704,0.4418
independent_20260430_190041,trial_001,subject_001,1777546842.307027,1777546842.307027,269633.9166015,12,L_Foot,6,1,-0.7034,0.4594,10.0345,24.6582,3.7842,2.5024,5.1416,5.2789,-126.8152,-0.0211,0.0607,-0.8914,0.4486
independent_20260430_190041,trial_001,subject_001,1777546842.307027,1777546842.307027,269633.9167996,13,R_Femur,6,1,-1.9045,8.7855,-0.3015,21.3623,31.25,7.2632,76.4923,3.999,-19.0503,0.6056,0.1294,-0.1086,0.7776
independent_20260430_190041,trial_001,subject_001,1777546842.30803,1777546842.30803,269633.9169862,10,L_Femur,7,1,-1.4403,10.2977,-3.7803,13.0615,-3.2959,14.5874,120.9155,-2.7795,-7.0697,0.8688,0.0417,-0.0515,0.4907
independent_20260430_190041,trial_001,subject_001,1777546842.30803,1777546842.30803,269633.9171272,11,L_Tibia,7,1,0.713,10.245,-2.8472,61.5234,15.4419,34.1187,118.5645,-3.6584,-57.8265,0.76,0.4012,-0.2709,0.4336
independent_20260430_190041,trial_001,subject_001,1777546842.30803,1777546842.30803,269633.9172301,12,L_Foot,7,1,-1.1484,0.9235,9.9866,24.5972,5.3711,3.9673,5.6744,5.3613,-126.7603,-0.0196,0.0651,-0.8909,0.4491
independent_20260430_190041,trial_001,subject_001,1777546842.30803,1777546842.30803,269633.9173509,13,R_Femur,7,1,0.5742,8.13,-1.5791,12.3291,13.0615,19.4702,76.723,3.7958,-18.7537,0.6078,0.1267,-0.1074,0.7766
independent_20260430_190041,trial_001,subject_001,1777546842.30803,1777546842.30803,269633.9174683,14,R_Tibia,3,1,1.3733,9.8144,-2.6605,86.6699,53.2837,-5.249,91.2469,0.3296,-179.2529,0.0026,0.7148,-0.6993,0.0066
independent_20260430_190041,trial_001,subject_001,1777546842.30803,1777546842.30803,269633.9175825,15,R_Foot,4,1,-0.7608,0.3493,10.9676,18.5547,-4.2114,-4.6997,1.5381,-1.9775,-144.4757,0.0205,0.0075,-0.9522,0.3048
independent_20260430_190041,trial_001,subject_001,1777546842.30803,1777546842.30803,269633.9176821,10,L_Femur,8,1,-0.6891,10.4508,-3.742,5.0049,-5.0049,12.085,121.0254,-2.9059,-7.2345,0.8692,0.0424,-0.0531,0.4897
independent_20260430_190041,trial_001,subject_001,1777546842.30803,1777546842.30803,269633.9178033,11,L_Tibia,8,1,0.9283,9.7856,-2.828,66.3452,23.0103,35.4004,119.5367,-4.2682,-57.7826,0.765,0.4007,-0.2713,0.425
independent_20260430_190041,trial_001,subject_001,1777546842.3261042,1777546842.3261042,269633.935704,12,L_Foot,8,1,-0.9666,0.9714,9.8287,24.1699,4.7607,-0.6714,6.0699,5.4108,-126.7493,-0.0184,0.0684,-0.8906,0.4493
independent_20260430_190041,trial_001,subject_001,1777546842.3261042,1777546842.3261042,269633.9359364,13,R_Femur,8,1,1.7035,8.0534,-1.225,0.3662,9.2163,36.6211,76.767,3.3398,-18.4955,0.6089,0.1223,-0.1081,0.7763
independent_20260430_190041,trial_001,subject_001,1777546842.3271058,1777546842.3271058,269633.9361371,10,L_Femur,9,1,0.4354,10.3024,-3.163,-8.4839,-0.4272,7.2632,120.932,-3.0377,-7.3608,0.8688,0.0428,-0.0546,0.4903
independent_20260430_190041,trial_001,subject_001,1777546842.3271058,1777546842.3271058,269633.9363362,11,L_Tibia,9,1,0.9618,9.5942,-2.7563,69.0308,36.1938,36.0107,120.8826,-5.213,-57.5739,0.7724,0.3988,-0.272,0.4129
independent_20260430_190041,trial_001,subject_001,1777546842.3271058,1777546842.3271058,269633.9365485,12,L_Foot,9,1,-0.5264,-0.6077,9.8096,39.6118,3.7842,2.4414,6.6083,5.4657,-126.7163,-0.0167,0.0728,-0.8901,0.4496
independent_20260430_190041,trial_001,subject_001,1777546842.3271058,1777546842.3271058,269633.9367529,13,R_Femur,9,1,-0.5072,7.9194,-0.0526,27.8931,2.5024,51.6357,77.157,2.417,-18.1274,0.6131,0.1145,-0.1101,0.7739
independent_20260430_190041,trial_001,subject_001,1777546842.3271058,1777546842.3271058,269633.9369405,14,R_Tibia,4,1,-0.5168,8.5798,-4.1296,63.6597,15.1367,0.6104,93.7958,0.4175,-177.995,0.0103,0.7301,-0.6831,0.0146
independent_20260430_190041,trial_001,subject_001,1777546842.3281043,1777546842.3281043,269633.9371563,15,R_Foot,5,1,0.7656,0.378,10.2211,14.6484,-6.4697,-5.0049,2.1313,-2.1808,-144.6021,0.0238,0.0119,-0.9524,0.3036
independent_20260430_190041,trial_001,subject_001,1777546842.3281043,1777546842.3281043,269633.9373626,10,L_Femur,10,1,1.3638,10.0871,-2.7993,-13.2446,6.2256,4.3335,120.7397,-3.1476,-7.3389,0.868,0.0421,-0.0555,0.4917
independent_20260430_190041,trial_001,subject_001,1777546842.3281043,1777546842.3281043,269633.9375685,11,L_Tibia,10,1,0.6795,9.9148,-2.9142,72.6929,38.3301,34.79,121.9482,-5.9546,-57.3486,0.7782,0.3969,-0.2723,0.4033
independent_20260430_190041,trial_001,subject_001,1777546842.3281043,1777546842.3281043,269633.9377692,12,L_Foot,10,1,-0.78,0.268,9.9818,56.2134,6.2866,5.3711,7.7124,5.592,-126.6174,-0.0133,0.0819,-0.8889,0.4506
independent_20260430_190041,trial_001,subject_001,1777546842.329104,1777546842.329104,269633.9379732,13,R_Femur,10,1,-1.0862,8.6372,0.0766,37.6587,-36.438,49.7437,77.6843,1.5765,-18.3691,0.6174,0.1107,-0.1158,0.7702
independent_20260430_190041,trial_001,subject_001,1777546842.329104,1777546842.329104,269633.9381781,10,L_Femur,11,1,1.8375,10.2259,-2.6558,-20.4468,14.7705,1.4038,120.4486,-3.2739,-7.1796,0.8668,0.0402,-0.0558,0.4939
independent_20260430_190041,trial_001,subject_001,1777546842.329104,1777546842.329104,269633.9383805,11,L_Tibia,11,1,1.2872,9.6947,-3.0003,83.313,46.5088,34.6069,123.5028,-7.0148,-56.9531,0.7867,0.3938,-0.2726,0.3896
independent_20260430_190041,trial_001,subject_001,1777546842.329104,1777546842.329104,269633.938587,12,L_Foot,11,1,-0.8757,0.4259,9.9483,69.2139,7.2632,7.4463,8.7231,5.6854,-126.5021,-0.01,0.0901,-0.8876,0.4516
independent_20260430_190041,trial_001,subject_001,1777546842.329104,1777546842.329104,269633.9387883,13,R_Femur,11,1,0.9092,10.0058,0.378,44.7388,-33.02,39.917,78.5083,0.5713,-18.9404,0.6235,0.1079,-0.1243,0.7643
independent_20260430_190041,trial_001,subject_001,1777546842.3301039,1777546842.3301039,269633.9389746,15,R_Foot,6,1,0.0383,0.244,10.1206,4.8218,-0.2441,-2.9907,2.3621,-2.1643,-144.7449,0.0242,0.0139,-0.9528,0.3023
independent_20260430_190041,trial_001,subject_001,1777546842.3771956,1777546842.3771956,269633.9860542,10,L_Femur,12,1,1.5312,10.6948,-2.2299,-47.9126,26.001,-5.9204,119.6411,-3.4497,-6.7456,0.8635,0.0357,-0.0555,0.5001
independent_20260430_190041,trial_001,subject_001,1777546842.3771956,1777546842.3771956,269633.9862275,11,L_Tibia,12,1,2.249,9.6134,-2.852,88.623,61.8286,32.4707,124.7662,-7.9047,-56.4862,0.7938,0.3902,-0.2726,0.3785
independent_20260430_190041,trial_001,subject_001,1777546842.3771956,1777546842.3771956,269633.9863668,12,L_Foot,12,1,-1.1771,0.0526,10.0823,90.332,9.2163,11.0474,10.0305,5.8008,-126.3318,-0.0056,0.1007,-0.8858,0.4531
independent_20260430_190041,trial_001,subject_001,1777546842.3771956,1777546842.3771956,269633.9865124,13,R_Femur,12,1,1.8184,10.5321,-0.0191,52.3071,-4.0283,30.8228,79.2719,0.0549,-18.9844,0.6291,0.1056,-0.1267,0.7596
independent_20260430_190041,trial_001,subject_001,1777546842.3771956,1777546842.3771956,269633.9866486,10,L_Femur,13,1,1.2633,10.714,-1.6748,-72.7539,31.4941,-9.5825,118.5919,-3.5596,-6.2842,0.859,0.0313,-0.0546,0.5081
independent_20260430_190041,trial_001,subject_001,1777546842.3771956,1777546842.3771956,269633.9867801,11,L_Tibia,13,1,2.2682,9.422,-2.6127,91.98,74.4019,25.6348,126.0406,-8.866,-55.8105,0.8016,0.3848,-0.2726,0.3675
independent_20260430_190041,trial_001,subject_001,1777546842.3771956,1777546842.3771956,269633.9869137,12,L_Foot,13,1,-1.4786,1.3733,10.4364,101.1353,9.0942,18.9209,12.085,5.9326,-125.9747,0.0019,0.117,-0.8823,0.4559
independent_20260430_190041,trial_001,subject_001,1777546842.3781984,1777546842.3781984,269633.9870667,13,R_Femur,13,1,0.9379,10.6183,-0.3206,47.9736,17.5171,18.6768,79.9969,-0.2252,-18.7207,0.6345,0.1031,-0.1258,0.7557
independent_20260430_190041,trial_001,subject_001,1777546842.3781984,1777546842.3781984,269633.9871925,15,R_Foot,7,1,-0.0813,0.067,9.9818,6.7139,-4.9438,-0.7935,2.5269,-2.2632,-144.7888,0.0255,0.015,-0.9529,0.3019
independent_20260430_190041,trial_001,subject_001,1777546842.3781984,1777546842.3781984,269633.987328,10,L_Femur,14,1,1.1102,10.4651,-1.4021,-92.8955,27.6489,-9.6436,116.7792,-3.6694,-5.6635,0.851,0.0253,-0.0531,0.5219
independent_20260430_190041,trial_001,subject_001,1777546842.3781984,1777546842.3781984,269633.987445,12,L_Foot,14,1,-1.6844,0.8996,10.6709,115.4785,7.5073,25.1465,13.7769,5.9821,-125.5957,0.0087,0.1302,-0.8789,0.4588
independent_20260430_190041,trial_001,subject_001,1777546842.3781984,1777546842.3781984,269633.9875596,13,R_Femur,14,1,-0.3637,9.5081,-0.3732,47.3633,30.7007,11.9629,80.9198,-0.3955,-18.1165,0.6412,0.0996,-0.122,0.751
independent_20260430_190041,trial_001,subject_001,1777546842.3781984,1777546842.3781984,269633.9876737,10,L_Femur,15,1,0.9092,10.3599,-1.56,-94.9097,20.9351,-7.5684,115.3345,-3.7134,-5.3174,0.8444,0.0219,-0.0521,0.5327
independent_20260430_190041,trial_001,subject_001,1777546842.3781984,1777546842.3781984,269633.9877978,11,L_Tibia,14,1,0.9857,10.1972,-3.5123,104.8584,60.1196,21.7285,129.3475,-10.8765,-54.3109,0.8191,0.3746,-0.2706,0.3398
independent_20260430_190041,trial_001,subject_001,1777546842.3781984,1777546842.3781984,269633.987947,12,L_Foot,15,1,-1.0814,1.0671,10.3981,138.916,12.085,35.0952,16.4905,6.037,-124.9146,0.02,0.1511,-0.8728,0.4637
independent_20260430_190041,trial_001,subject_001,1777546842.3791978,1777546842.3791978,269633.9880614,13,R_Femur,15,1,-0.0191,8.7377,-0.5024,53.0396,28.9307,12.146,81.6888,-0.5164,-17.644,0.6468,0.0969,-0.1189,0.7471
independent_20260430_190041,trial_001,subject_001,1777546842.3791978,1777546842.3791978,269633.988181,14,R_Tibia,5,1,-2.0672,9.3502,-3.8138,34.668,56.4575,7.3853,98.5968,-0.3516,-175.1825,0.0339,0.7574,-0.6516,0.0251
independent_20260430_190041,trial_001,subject_001,1777546842.3791978,1777546842.3791978,269633.9883424,15,R_Foot,8,1,0.5024,0.445,10.2546,1.8921,-4.8218,1.4038,2.6587,-2.4609,-144.7668,0.0275,0.0156,-0.9528,0.302
independent_20260430_190041,trial_001,subject_001,1777546842.3791978,1777546842.3791978,269633.9884571,10,L_Femur,16,1,0.1196,10.2354,-1.9188,-91.1255,16.6626,-8.1787,113.9337,-3.7189,-5.0317,0.8379,0.0191,-0.0511,0.5431
independent_20260430_190041,trial_001,subject_001,1777546842.3791978,1777546842.3791978,269633.9885666,11,L_Tibia,15,1,0.8853,9.8957,-3.5027,107.605,51.6357,26.2451,130.8801,-11.673,-53.9374,0.8256,0.3727,-0.27,0.3266
independent_20260430_190041,trial_001,subject_001,1777546842.3791978,1777546842.3791978,269633.9886764,12,L_Foot,16,1,-0.7321,1.3159,10.7044,168.7012,21.1792,47.3022,19.0063,6.1194,-124.184,0.0306,0.1703,-0.8662,0.4688
independent_20260430_190041,trial_001,subject_001,1777546842.406199,1777546842.406199,269634.0158641,13,R_Femur,16,1,0.4594,9.0918,-0.7513,52.6123,16.5405,13.1836,82.4689,-0.6757,-17.3199,0.6523,0.0949,-0.1171,0.7428
independent_20260430_190041,trial_001,subject_001,1777546842.447256,1777546842.447256,269634.0562378,10,L_Femur,17,1,-2.0768,10.3216,-2.6797,-89.7217,1.0986,-16.7847,112.132,-3.5156,-4.8175,0.8293,0.0177,-0.0489,0.5564
independent_20260430_190041,trial_001,subject_001,1777546842.447256,1777546842.447256,269634.0564627,11,L_Tibia,16,1,0.6029,9.3502,-4.2062,110.4126,38.147,28.5645,133.028,-12.6453,-53.6627,0.8332,0.3723,-0.2689,0.3079
independent_20260430_190041,trial_001,subject_001,1777546842.447256,1777546842.447256,269634.0566641,12,L_Foot,17,1,-1.158,1.3686,10.8862,204.1626,31.0669,57.8003,22.0825,6.2347,-123.2391,0.0439,0.1936,-0.8573,0.475
independent_20260430_190041,trial_001,subject_001,1777546842.447256,1777546842.447256,269634.0568525,13,R_Femur,17,1,0.2249,10.111,-0.4211,54.1382,-5.7373,23.1934,83.5291,-1.0822,-17.2595,0.6596,0.093,-0.1181,0.7365
independent_20260430_190041,trial_001,subject_001,1777546842.447256,1777546842.447256,269634.0569981,14,R_Tibia,6,1,-0.445,9.8622,-3.2061,26.062,-23.9868,15.686,99.6185,-0.7965,-175.177,0.0366,0.763,-0.645,0.0218
independent_20260430_190041,trial_001,subject_001,1777546842.448259,1777546842.448259,269634.0571833,15,R_Foot,9,1,0.7943,0.1723,9.9962,0.2441,-2.1362,0.0,2.6532,-2.5818,-144.7449,0.0285,0.0152,-0.9527,0.3022
independent_20260430_190041,trial_001,subject_001,1777546842.448259,1777546842.448259,269634.0573419,10,L_Femur,18,1,-2.7084,10.4795,-3.2635,-98.999,-16.0522,-20.9351,110.6818,-3.1696,-4.8724,0.8222,0.0192,-0.0469,0.567
independent_20260430_190041,trial_001,subject_001,1777546842.448259,1777546842.448259,269634.0575082,11,L_Tibia,17,1,0.1388,9.5272,-4.9526,108.5815,24.4141,28.5034,134.6649,-13.2385,-53.6462,0.838,0.374,-0.2677,0.2936
independent_20260430_190041,trial_001,subject_001,1777546842.448259,1777546842.448259,269634.0576791,12,L_Foot,18,1,-1.6365,1.3207,11.4461,268.3716,18.0054,56.2134,27.2571,6.0864,-122.0801,0.0688,0.2309,-0.8431,0.4808
independent_20260430_190041,trial_001,subject_001,1777546842.448259,1777546842.448259,269634.0578396,13,R_Femur,18,1,0.3541,10.5513,0.0191,52.6123,-23.8037,28.2593,84.3256,-1.5326,-17.5177,0.6649,0.0924,-0.1217,0.7312
independent_20260430_190041,trial_001,subject_001,1777546842.448259,1777546842.448259,269634.0580031,10,L_Femur,19,1,-2.1055,10.7092,-3.6032,-109.1309,-33.9966,-20.6299,109.0887,-2.7301,-5.202,0.8141,0.0232,-0.0457,0.5784
independent_20260430_190041,trial_001,subject_001,1777546842.44926,1777546842.44926,269634.0581689,11,L_Tibia,18,1,0.9618,9.6134,-5.9432,102.356,11.7798,29.7852,136.8073,-13.8483,-53.855,0.843,0.3784,-0.2654,0.275
independent_20260430_190041,trial_001,subject_001,1777546842.44926,1777546842.44926,269634.058331,12,L_Foot,19,1,-1.0049,2.2777,10.0536,298.0957,23.6816,64.209,31.767,5.9271,-121.0913,0.0911,0.2624,-0.8294,0.4846
independent_20260430_190041,trial_001,subject_001,1777546842.44926,1777546842.44926,269634.0585044,13,R_Femur,19,1,0.2823,10.2354,0.3493,49.8657,-39.1235,24.4751,85.3418,-2.1313,-18.1714,0.6713,0.0935,-0.1285,0.7239
independent_20260430_190041,trial_001,subject_001,1777546842.44926,1777546842.44926,269634.0586805,14,R_Tibia,7,1,1.4786,9.7521,-1.7992,20.1416,4.0283,10.6812,100.3711,-1.17,-175.6494,0.0357,0.7673,-0.6401,0.0165
independent_20260430_190041,trial_001,subject_001,1777546842.44926,1777546842.44926,269634.0588586,15,R_Foot,10,1,0.4163,0.2632,10.0584,0.6104,-1.8311,0.1221,2.6642,-2.6422,-144.7449,0.029,0.0152,-0.9527,0.3022
independent_20260430_190041,trial_001,subject_001,1777546842.44926,1777546842.44926,269634.0590379,11,L_Tibia,19,1,1.8184,9.7043,-5.1201,90.1489,36.6821,26.1841,138.2135,-14.458,-53.833,0.8467,0.3795,-0.265,0.2622
independent_20260430_190041,trial_001,subject_001,1777546842.450259,1777546842.450259,269634.0592152,12,L_Foot,20,1,-2.316,2.2299,8.9817,333.1299,-1.9531,69.8853,38.3313,5.2679,-119.8828,0.1267,0.3056,-0.8091,0.4857
independent_20260430_190041,trial_001,subject_001,1777546842.5164707,1777546842.5164707,269634.1258602,13,R_Femur,20,1,0.2058,9.6564,0.1388,49.6826,-43.457,18.1885,86.1053,-2.4774,-18.7866,0.6759,0.0958,-0.1338,0.7184
independent_20260430_190041,trial_001,subject_001,1777546842.5164707,1777546842.5164707,269634.1260357,10,L_Femur,20,1,0.3445,10.9437,-4.5172,-124.7559,-54.1992,-23.4985,104.9304,-1.4996,-6.6907,0.792,0.0383,-0.0459,0.6075
independent_20260430_190041,trial_001,subject_001,1777546842.5164707,1777546842.5164707,269634.126194,11,L_Tibia,20,1,1.8471,8.8908,-6.0915,75.6836,39.6729,18.2495,139.3286,-15.1172,-53.6298,0.8502,0.3785,-0.2655,0.2518
independent_20260430_190041,trial_001,subject_001,1777546842.5174804,1777546842.5174804,269634.1263459,13,R_Femur,21,1,0.7369,9.4794,-0.0957,45.8374,-44.3115,11.4136,86.8304,-2.7191,-19.4348,0.6801,0.099,-0.1386,0.713
independent_20260430_190041,trial_001,subject_001,1777546842.5174804,1777546842.5174804,269634.1264982,14,R_Tibia,8,1,-0.713,9.6612,-2.9142,18.3105,0.3662,10.6201,101.0028,-1.571,-175.4132,0.0396,0.7706,-0.6359,0.0149
independent_20260430_190041,trial_001,subject_001,1777546842.5174804,1777546842.5174804,269634.1266599,15,R_Foot,11,1,0.3015,0.5024,10.1158,-0.3662,-2.7466,1.4038,2.6532,-2.7246,-144.7174,0.0297,0.0149,-0.9526,0.3024
independent_20260430_190041,trial_001,subject_001,1777546842.5174804,1777546842.5174804,269634.1268071,11,L_Tibia,21,1,1.5839,7.661,-8.3932,52.4292,11.7798,21.6675,140.5261,-15.661,-53.6517,0.8529,0.3797,-0.2654,0.2407
independent_20260430_190041,trial_001,subject_001,1777546842.5174804,1777546842.5174804,269634.1269417,12,L_Foot,21,1,-0.2249,7.0581,14.0444,239.4409,46.9971,94.4214,47.5928,4.2297,-117.4933,0.1803,0.3622,-0.7739,0.4871
independent_20260430_190041,trial_001,subject_001,1777546842.5174804,1777546842.5174804,269634.1270834,13,R_Femur,22,1,1.7083,9.6182,-0.4785,43.7012,-40.0391,6.2256,87.7368,-2.9114,-20.2588,0.6852,0.1038,-0.1441,0.7064
independent_20260430_190041,trial_001,subject_001,1777546842.5174804,1777546842.5174804,269634.1272566,10,L_Femur,21,1,0.9379,10.1254,-3.608,-123.1079,-50.9644,-29.7852,100.5524,-0.1593,-8.2507,0.7672,0.0544,-0.047,0.6374
independent_20260430_190041,trial_001,subject_001,1777546842.5184786,1777546842.5184786,269634.1274278,11,L_Tibia,22,1,2.4165,4.6895,-8.8669,53.4058,-13.7329,31.0059,141.427,-15.8313,-54.0967,0.8533,0.3846,-0.2645,0.2323
independent_20260430_190041,trial_001,subject_001,1777546842.5561311,1777546842.5561311,269634.165807,12,L_Foot,22,1,-7.9003,5.0196,35.8647,-46.4478,58.7158,34.79,48.252,4.2352,-115.8893,0.1882,0.3641,-0.765,0.4968
independent_20260430_190041,trial_001,subject_001,1777546842.5561311,1777546842.5561311,269634.1659517,13,R_Femur,23,1,2.1629,9.4938,-0.6986,45.7764,-33.8135,7.5684,88.4399,-3.0487,-20.7697,0.6892,0.1069,-0.1474,0.7013
independent_20260430_190041,trial_001,subject_001,1777546842.5571356,1777546842.5571356,269634.1660797,14,R_Tibia,9,1,0.4785,9.3071,-3.0864,14.2822,-21.0571,10.5591,101.4752,-1.7853,-175.9351,0.0373,0.7733,-0.6328,0.0104
