session_id,trial_id,timestamp_wall,timestamp_mono,device_name,seq,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw,quat_x,quat_y,quat_z,quat_w
independent_20260430_160628,trial_001,1777536388.9401736,259180.5491613,L_Femur,3,-1.1532,3.6224,9.1731,0.3662,0.1831,-0.7935,21.7969,7.1082,-19.3744,0.1758,0.0918,-0.1534,0.9681
independent_20260430_160628,trial_001,1777536388.9401736,259180.5493072,L_Tibia,3,0.9857,9.1971,-2.6845,-0.4883,-1.2207,0.4883,106.5454,-6.059,10.047,0.7945,-0.1016,0.0101,0.5986
independent_20260430_160628,trial_001,1777536388.9401736,259180.5493973,L_Foot,3,-0.7034,2.3399,9.733,-0.7935,-0.1221,0.1831,11.7719,3.4607,68.324,0.1017,-0.0327,0.5609,0.821
independent_20260430_160628,trial_001,1777536388.9401736,259180.549481,R_Femur,3,-1.3111,-5.6465,7.929,-0.6714,-1.3428,-1.0986,-34.9365,7.5751,-2.027,-0.3006,0.0577,-0.0367,0.9513
independent_20260430_160628,trial_001,1777536388.9401736,259180.5495629,R_Foot,2,2.8232,0.7943,9.5895,0.061,1.0986,1.6479,4.3945,-16.842,-4.9438,0.0442,-0.1446,-0.0482,0.9873
independent_20260430_160628,trial_001,1777536388.9401736,259180.5496437,Trunk,2,-0.8948,9.2736,2.7371,0.5493,0.6714,-1.4038,73.1689,4.9438,-18.5394,0.5821,0.1301,-0.1039,0.7959
independent_20260430_160628,trial_001,1777536388.9401736,259180.5497414,L_Femur,4,-1.1102,3.5889,9.1396,0.8545,0.3662,-0.7324,21.7969,7.1246,-19.3414,0.1758,0.0918,-0.1531,0.9681
independent_20260430_160628,trial_001,1777536388.9401736,259180.5498263,L_Tibia,4,0.9666,9.2019,-2.7036,-0.4272,-0.3052,0.2441,106.5454,-6.0535,10.0635,0.7945,-0.1017,0.0102,0.5986
independent_20260430_160628,trial_001,1777536388.9420137,259180.551277,L_Foot,4,-0.7178,2.3208,9.7378,-1.2817,-0.1831,0.3052,11.7773,3.4607,68.3185,0.1017,-0.0327,0.5608,0.821
independent_20260430_160628,trial_001,1777536388.9420137,259180.5513836,R_Femur,4,-1.3829,-5.5508,7.9003,-0.9766,-1.5259,-0.5493,-34.9036,7.5092,-2.0654,-0.3003,0.0571,-0.0368,0.9514
independent_20260430_160628,trial_001,1777536388.9420137,259180.5514751,R_Tibia,2,0.2153,9.3311,2.9716,-0.6714,-1.4648,2.5635,73.1964,1.5381,89.0771,0.4325,-0.4104,0.5688,0.5666
independent_20260430_160628,trial_001,1777536388.9420137,259180.5515619,Trunk,3,-0.8422,9.1779,2.8041,2.0142,0.5493,-1.0986,73.1744,4.9548,-18.5339,0.5821,0.1301,-0.1038,0.7959
independent_20260430_160628,trial_001,1777536388.9420137,259180.5516488,L_Femur,5,-1.0432,3.6128,9.1109,0.7324,1.2207,-0.4883,21.7914,7.1136,-19.3085,0.1758,0.0917,-0.1528,0.9682
independent_20260430_160628,trial_001,1777536388.9420137,259180.5517367,L_Tibia,5,0.9331,9.2497,-2.6653,-0.3052,0.1831,0.1831,106.5454,-6.0535,10.0635,0.7945,-0.1017,0.0102,0.5986
independent_20260430_160628,trial_001,1777536388.9420137,259180.5518227,L_Foot,5,-0.7273,2.3112,9.7378,-1.5259,-0.2441,0.2441,11.7773,3.4552,68.2855,0.1017,-0.0327,0.5606,0.8212
independent_20260430_160628,trial_001,1777536388.943024,259180.5519121,R_Femur,5,-1.359,-5.6848,7.8907,-1.1597,-3.1128,-0.3662,-34.8761,7.4487,-2.1039,-0.3001,0.0565,-0.0369,0.9515
independent_20260430_160628,trial_001,1777536388.943024,259180.5520079,R_Foot,3,2.852,0.7273,9.4268,-1.1597,1.2207,-2.6245,4.3561,-16.7487,-4.9768,0.0439,-0.1438,-0.0485,0.9875
independent_20260430_160628,trial_001,1777536388.943024,259180.5520939,Trunk,4,-0.8278,9.2497,2.828,3.9062,0.4272,-1.2207,73.2184,4.9658,-18.5284,0.5824,0.1302,-0.1036,0.7957
independent_20260430_160628,trial_001,1777536388.943024,259180.5521776,L_Femur,6,-1.0719,3.6846,9.1014,0.4272,1.0986,-0.6714,21.7914,7.1191,-19.2755,0.1758,0.0917,-0.1525,0.9682
independent_20260430_160628,trial_001,1777536388.943024,259180.5522601,L_Foot,6,-0.713,2.2777,9.733,-1.6479,-0.1831,0.5493,11.7719,3.4497,68.2526,0.1016,-0.0327,0.5604,0.8213
independent_20260430_160628,trial_001,1777536388.943024,259180.5523422,R_Femur,6,-1.3398,-5.8331,7.8716,-0.9155,-2.7466,-0.4272,-34.8596,7.3883,-2.1423,-0.3,0.0559,-0.0371,0.9516
independent_20260430_160628,trial_001,1777536388.943024,259180.552423,R_Tibia,3,-0.378,9.2114,2.9524,0.061,-0.4883,3.7842,73.1909,1.4557,89.1541,0.4318,-0.4111,0.5689,0.5665
independent_20260430_160628,trial_001,1777536388.943024,259180.5525035,Trunk,5,-0.8613,9.4124,2.7754,3.2959,1.3428,-2.0142,73.2568,4.9933,-18.5175,0.5827,0.1304,-0.1033,0.7955
independent_20260430_160628,trial_001,1777536388.943024,259180.552584,L_Femur,7,-1.1724,3.7229,9.1301,-0.3052,-0.1221,-0.6104,21.7914,7.1301,-19.2426,0.1758,0.0917,-0.1522,0.9683
independent_20260430_160628,trial_001,1777536388.943024,259180.5526839,L_Tibia,6,1.0575,9.3646,-2.6366,-0.7324,0.9155,-0.1831,106.5399,-6.048,10.0909,0.7945,-0.1018,0.0104,0.5986
independent_20260430_160628,trial_001,1777536388.943024,259180.5527666,L_Foot,7,-0.7034,2.2538,9.7426,-1.3428,0.0,0.7324,11.7609,3.4387,68.2251,0.1015,-0.0327,0.5602,0.8215
independent_20260430_160628,trial_001,1777536388.943024,259180.5528486,R_Femur,7,-1.3829,-5.9001,7.8764,-0.4883,-3.418,-0.7935,-34.8651,7.3883,-2.1423,-0.3001,0.0559,-0.0371,0.9516
independent_20260430_160628,trial_001,1777536388.9440236,259180.5529307,R_Foot,4,3.3257,0.6651,9.154,0.4272,-5.4321,0.0,4.3506,-16.8585,-5.0262,0.0439,-0.1447,-0.0489,0.9873
independent_20260430_160628,trial_001,1777536388.9440236,259180.5530128,Trunk,6,-0.8709,9.4938,2.6797,0.6104,2.2583,-1.6479,73.2568,5.0208,-18.49,0.5827,0.1305,-0.103,0.7955
independent_20260430_160628,trial_001,1777536388.9440236,259180.5530938,L_Femur,8,-1.2154,3.675,9.2066,-0.7935,-0.1221,-0.5493,21.7914,7.1301,-19.2371,0.1758,0.0917,-0.1522,0.9683
independent_20260430_160628,trial_001,1777536388.9440236,259180.5531742,L_Tibia,7,0.9714,9.398,-2.6414,-0.8545,0.5493,0.1221,106.5399,-6.048,10.1074,0.7945,-0.1019,0.0105,0.5986
independent_20260430_160628,trial_001,1777536388.9440236,259180.5532537,L_Foot,8,-0.7082,2.2203,9.7665,-0.6104,-0.061,0.3662,11.7609,3.4332,68.1921,0.1015,-0.0327,0.5599,0.8217
independent_20260430_160628,trial_001,1777536388.9440236,259180.553333,R_Femur,8,-1.2776,-5.6848,7.9099,-0.5493,-2.7466,-1.2207,-34.8376,7.3279,-2.1808,-0.2998,0.0553,-0.0372,0.9517
independent_20260430_160628,trial_001,1777536388.9440236,259180.5534114,R_Tibia,4,-0.1531,9.2928,2.9859,0.5493,0.7935,3.7842,73.2019,1.3403,89.1815,0.4312,-0.4119,0.5685,0.5668
independent_20260430_160628,trial_001,1777536388.9440236,259180.5535037,Trunk,7,-0.9092,9.2976,2.7706,-0.4883,1.6479,-0.9155,73.2294,5.0427,-18.4515,0.5825,0.1304,-0.1027,0.7957
independent_20260430_160628,trial_001,1777536388.946528,259180.5557018,L_Femur,9,-1.225,3.6176,9.2688,-0.6714,-0.4272,-0.6714,21.7914,7.1411,-19.2096,0.1758,0.0918,-0.1519,0.9683
independent_20260430_160628,trial_001,1777536388.946528,259180.555891,L_Tibia,8,0.9379,9.3358,-2.6318,-0.6104,-0.5493,0.4272,106.5344,-6.048,10.1184,0.7944,-0.102,0.0106,0.5987
independent_20260430_160628,trial_001,1777536388.946528,259180.5560006,L_Foot,9,-0.713,2.2682,9.7617,-0.2441,-0.1831,0.1221,11.7554,3.4277,68.1647,0.1014,-0.0327,0.5597,0.8218
independent_20260430_160628,trial_001,1777536388.946528,259180.5561229,R_Femur,9,-1.2441,-5.6656,7.9529,-0.3052,-2.1362,-1.2817,-34.8157,7.2675,-2.2192,-0.2997,0.0547,-0.0374,0.9517
independent_20260430_160628,trial_001,1777536388.946528,259180.556212,R_Foot,5,3.2635,0.7513,9.288,4.8828,-2.2583,7.2632,4.411,-17.0178,-4.856,0.0443,-0.1461,-0.0476,0.9871
independent_20260430_160628,trial_001,1777536388.946528,259180.556327,Trunk,8,-0.9379,9.2258,2.8615,0.1221,0.7935,-0.9766,73.2129,5.0482,-18.4406,0.5824,0.1304,-0.1026,0.7958
independent_20260430_160628,trial_001,1777536388.9475408,259180.5564507,L_Femur,10,-1.1437,3.541,9.2114,0.1221,0.3662,-0.4883,21.7859,7.1521,-19.1766,0.1758,0.0918,-0.1516,0.9683
independent_20260430_160628,trial_001,1777536388.9475408,259180.5565922,L_Tibia,9,0.9092,9.3023,-2.6462,-0.7324,-1.5259,0.4883,106.5289,-6.0425,10.1349,0.7944,-0.1021,0.0107,0.5987
independent_20260430_160628,trial_001,1777536388.9475408,259180.5567726,L_Foot,10,-0.7178,2.2729,9.7569,-0.061,-0.2441,0.1221,11.7609,3.4332,68.1592,0.1015,-0.0327,0.5597,0.8218
independent_20260430_160628,trial_001,1777536388.9475408,259180.5568711,R_Femur,10,-1.2681,-5.68,7.929,-0.8545,-2.8076,-0.4272,-34.7937,7.2125,-2.2577,-0.2995,0.0541,-0.0376,0.9518
independent_20260430_160628,trial_001,1777536388.9475408,259180.5569856,R_Tibia,5,-0.0431,9.3406,2.9333,0.8545,6.4697,3.2349,73.2184,1.2964,89.3683,0.4304,-0.4129,0.5692,0.5659
independent_20260430_160628,trial_001,1777536388.9475408,259180.5570771,Trunk,9,-0.9235,9.2641,2.8663,1.6479,-0.2441,-1.0376,73.2074,5.0592,-18.4406,0.5823,0.1304,-0.1025,0.7959
independent_20260430_160628,trial_001,1777536388.9475408,259180.5571844,L_Femur,11,-1.1149,3.5793,9.1444,0.2441,0.9766,-0.1831,21.7859,7.1686,-19.1437,0.1758,0.0919,-0.1513,0.9684
independent_20260430_160628,trial_001,1777536388.9475408,259180.5572747,L_Tibia,10,0.9714,9.2449,-2.6223,-0.4272,-1.0986,0.1831,106.5289,-6.0425,10.1349,0.7944,-0.1021,0.0107,0.5987
independent_20260430_160628,trial_001,1777536388.9475408,259180.5573594,L_Foot,11,-0.7273,2.3064,9.7378,-0.3662,-0.2441,0.4272,11.7554,3.4222,68.1262,0.1014,-0.0327,0.5594,0.822
independent_20260430_160628,trial_001,1777536388.9485395,259180.5574828,R_Femur,11,-1.2298,-5.7326,7.9242,-0.4883,-2.3804,-0.4883,-34.7662,7.1521,-2.2906,-0.2993,0.0536,-0.0377,0.9519
independent_20260430_160628,trial_001,1777536388.9485395,259180.5575666,R_Foot,6,2.6127,0.7417,9.5942,3.6011,-2.0142,6.3477,4.4659,-17.0673,-4.5923,0.0444,-0.1466,-0.0454,0.9872
independent_20260430_160628,trial_001,1777536388.9485395,259180.5576776,Trunk,10,-0.8948,9.3406,2.828,2.5024,-0.6104,-0.8545,73.2239,5.0592,-18.446,0.5824,0.1305,-0.1025,0.7958
independent_20260430_160628,trial_001,1777536388.9485395,259180.5577585,L_Femur,12,-1.1341,3.6224,9.1062,0.2441,0.2441,-0.1221,21.7804,7.1796,-19.1162,0.1757,0.0919,-0.1511,0.9684
independent_20260430_160628,trial_001,1777536388.9485395,259180.557839,L_Tibia,11,0.9953,9.2066,-2.6653,-0.2441,0.6714,-0.2441,106.5234,-6.037,10.1514,0.7943,-0.1022,0.0108,0.5987
independent_20260430_160628,trial_001,1777536388.9485395,259180.5579429,L_Foot,12,-0.7226,2.3208,9.7378,-0.9766,-0.1831,0.5493,11.7554,3.4167,68.0988,0.1014,-0.0327,0.5592,0.8221
independent_20260430_160628,trial_001,1777536388.9485395,259180.5580305,R_Femur,12,-1.2585,-5.8092,7.9194,-0.1221,-1.2817,-0.7935,-34.7717,7.1521,-2.2961,-0.2994,0.0535,-0.0377,0.9519
independent_20260430_160628,trial_001,1777536388.9485395,259180.5581903,R_Tibia,6,-0.378,9.2928,2.9381,1.1597,3.7231,3.6621,73.2458,1.2524,89.5441,0.4296,-0.4139,0.5698,0.5651
independent_20260430_160628,trial_001,1777536388.9485395,259180.558374,Trunk,11,-0.8422,9.3693,2.7897,2.5024,0.4272,-0.7935,73.2458,5.0647,-18.446,0.5826,0.1305,-0.1025,0.7957
independent_20260430_160628,trial_001,1777536388.949537,259180.5585747,L_Femur,13,-1.1149,3.6894,9.0631,-0.3052,0.0,-0.3662,21.7804,7.1906,-19.0833,0.1757,0.092,-0.1508,0.9685
independent_20260430_160628,trial_001,1777536388.949537,259180.558701,L_Tibia,12,0.9235,9.2688,-2.6605,-0.4883,1.0376,-0.4883,106.5234,-6.037,10.1624,0.7943,-0.1023,0.0109,0.5987
independent_20260430_160628,trial_001,1777536388.949537,259180.5587886,L_Foot,13,-0.7226,2.3017,9.7378,-1.2817,-0.1831,0.7935,11.7444,3.4113,68.0713,0.1013,-0.0327,0.559,0.8223
independent_20260430_160628,trial_001,1777536388.949537,259180.5588704,R_Femur,13,-1.3925,-5.857,7.8046,0.1831,-2.1362,-1.4038,-34.7772,7.1301,-2.2961,-0.2994,0.0534,-0.0377,0.9519
independent_20260430_160628,trial_001,1777536388.949537,259180.558951,R_Foot,7,2.4883,0.5838,9.4794,2.9907,-5.0659,1.4648,4.5319,-17.2266,-4.4879,0.0449,-0.148,-0.0446,0.987
independent_20260430_160628,trial_001,1777536388.949537,259180.5590311,Trunk,12,-0.847,9.3215,2.7275,1.6479,1.6479,-0.3662,73.2623,5.0757,-18.4131,0.5827,0.1304,-0.1022,0.7956
independent_20260430_160628,trial_001,1777536388.949537,259180.559111,L_Tibia,13,0.9379,9.2736,-2.6462,-0.3662,0.7324,-0.4272,106.5234,-6.037,10.1788,0.7943,-0.1024,0.011,0.5987
independent_20260430_160628,trial_001,1777536388.949537,259180.55919,L_Foot,14,-0.7082,2.2777,9.733,-1.4038,-0.061,0.7935,11.7389,3.4058,68.0383,0.1013,-0.0327,0.5588,0.8224
independent_20260430_160628,trial_001,1777536388.949537,259180.5592692,R_Femur,14,-1.4116,-5.747,7.7998,0.6714,-2.6855,-1.709,-34.7772,7.0972,-2.2906,-0.2994,0.0531,-0.0375,0.9519
independent_20260430_160628,trial_001,1777536388.949537,259180.5593691,R_Tibia,7,-0.201,9.1588,2.962,1.9531,1.4648,4.1504,73.3063,1.1426,89.6155,0.4292,-0.415,0.5696,0.565
independent_20260430_160628,trial_001,1777536388.9505367,259180.559503,Trunk,13,-0.9092,9.2736,2.7515,1.9531,1.6479,-0.1831,73.2678,5.0812,-18.3527,0.5828,0.1302,-0.1017,0.7956
independent_20260430_160628,trial_001,1777536388.9505367,259180.5596914,L_Femur,14,-1.2011,3.6463,9.2066,-0.5493,0.1831,-0.4883,21.7804,7.2015,-19.0503,0.1757,0.092,-0.1505,0.9685
independent_20260430_160628,trial_001,1777536388.9505367,259180.5599464,L_Tibia,14,0.9618,9.3406,-2.6749,-0.7935,0.3662,0.0,106.5179,-6.0315,10.1898,0.7943,-0.1024,0.0111,0.5988
independent_20260430_160628,trial_001,1777536388.9521487,259180.5615358,L_Foot,15,-0.7082,2.2538,9.7617,-0.7935,-0.1221,0.4883,11.7389,3.4003,68.0054,0.1012,-0.0327,0.5586,0.8226
independent_20260430_160628,trial_001,1777536388.9521487,259180.5616628,R_Femur,15,-1.4116,-5.6991,7.8237,0.8545,-3.54,-1.4648,-34.7717,7.0532,-2.2797,-0.2993,0.0528,-0.0373,0.952
independent_20260430_160628,trial_001,1777536388.9521487,259180.5617552,R_Foot,8,2.718,0.7369,9.5272,1.2207,-2.3193,-0.4272,4.5813,-17.3309,-4.4934,0.0454,-0.1489,-0.0447,0.9868
independent_20260430_160628,trial_001,1777536388.9521487,259180.5618414,Trunk,14,-0.9475,9.2928,2.761,1.6479,1.4038,-0.1831,73.2788,5.0922,-18.3527,0.5829,0.1303,-0.1017,0.7956
independent_20260430_160628,trial_001,1777536388.9521487,259180.561928,L_Femur,15,-1.2011,3.608,9.2306,-0.2441,0.2441,-0.4272,21.7749,7.2125,-19.0173,0.1757,0.0921,-0.1502,0.9686
independent_20260430_160628,trial_001,1777536388.9531572,259180.5620116,L_Tibia,15,0.9522,9.3167,-2.6366,-0.5493,-0.4272,0.3052,106.5125,-6.0315,10.2063,0.7942,-0.1025,0.0111,0.5988
independent_20260430_160628,trial_001,1777536388.9531572,259180.5620947,L_Foot,16,-0.6938,2.2777,9.7521,-0.7935,-0.061,0.061,11.7334,3.3893,67.9779,0.1012,-0.0327,0.5584,0.8228
independent_20260430_160628,trial_001,1777536388.9531572,259180.5621764,R_Femur,16,-1.3255,-5.6704,7.8477,1.6479,-4.3335,-1.77,-34.7498,6.9763,-2.2522,-0.2992,0.0522,-0.0369,0.9521
independent_20260430_160628,trial_001,1777536388.9531572,259180.5622585,R_Tibia,8,-0.2058,9.2114,2.9285,1.2207,1.5869,4.7607,73.3502,1.0272,89.6979,0.4285,-0.4161,0.5694,0.5648
independent_20260430_160628,trial_001,1777536388.9531572,259180.5625003,Trunk,15,-0.9618,9.2736,2.8089,2.6245,0.3662,0.1221,73.2788,5.0977,-18.3142,0.5829,0.1301,-0.1014,0.7956
independent_20260430_160628,trial_001,1777536388.9531572,259180.5625878,L_Femur,16,-1.2059,3.5793,9.2114,0.061,-0.061,-0.2441,21.7749,7.2235,-18.9899,0.1757,0.0921,-0.1499,0.9686
independent_20260430_160628,trial_001,1777536388.9531572,259180.5626716,L_Tibia,16,0.9475,9.2976,-2.6462,-0.6714,-1.2207,0.3662,106.5125,-6.026,10.2063,0.7942,-0.1025,0.0112,0.5988
independent_20260430_160628,trial_001,1777536388.9531572,259180.5627733,L_Foot,17,-0.7178,2.2538,9.7521,-0.5493,-0.1831,-0.061,11.7389,3.3948,67.9724,0.1012,-0.0327,0.5583,0.8228
independent_20260430_160628,trial_001,1777536388.9531572,259180.5628585,R_Femur,17,-1.225,-5.7278,7.7854,1.8921,-3.9062,-2.0752,-34.7278,6.9269,-2.2412,-0.299,0.0518,-0.0367,0.9522
independent_20260430_160628,trial_001,1777536388.9531572,259180.5629391,R_Foot,9,2.8185,0.5216,9.2354,2.4414,-1.0376,-1.8921,4.6362,-17.3474,-4.5319,0.0459,-0.149,-0.0451,0.9867
independent_20260430_160628,trial_001,1777536388.9541557,259180.5630202,Trunk,16,-0.89,9.2784,2.8376,3.6621,0.8545,-0.1831,73.3063,5.1031,-18.2648,0.5831,0.1299,-0.101,0.7955
independent_20260430_160628,trial_001,1777536388.9541557,259180.5631005,L_Femur,17,-1.1676,3.5793,9.1444,0.0,-0.061,0.0,21.7749,7.2345,-18.9624,0.1757,0.0922,-0.1497,0.9686
independent_20260430_160628,trial_001,1777536388.9541557,259180.5631811,L_Tibia,17,0.9188,9.3023,-2.6175,-0.6714,-0.8545,0.1221,106.507,-6.026,10.2173,0.7942,-0.1026,0.0112,0.5988
independent_20260430_160628,trial_001,1777536388.9541557,259180.5632612,L_Foot,18,-0.7321,2.2777,9.7521,-0.4883,-0.1831,0.1831,11.7334,3.3893,67.9395,0.1012,-0.0327,0.5581,0.8229
independent_20260430_160628,trial_001,1777536388.9541557,259180.5633411,R_Femur,18,-1.225,-5.9288,7.8046,2.6245,-3.0518,-2.1362,-34.6893,6.8665,-2.2357,-0.2986,0.0513,-0.0364,0.9523
independent_20260430_160628,trial_001,1777536388.9541557,259180.563421,R_Tibia,9,-0.2536,9.1636,3.0242,1.77,-1.709,5.249,73.3997,0.8679,89.7308,0.4278,-0.4173,0.5688,0.5651
independent_20260430_160628,trial_001,1777536388.9541557,259180.5635001,Trunk,17,-0.8183,9.3215,2.8089,3.3569,2.0752,-0.1221,73.3502,5.1086,-18.2263,0.5835,0.1298,-0.1006,0.7953
independent_20260430_160628,trial_001,1777536388.9541557,259180.5635781,L_Femur,18,-1.1484,3.5984,9.1109,-0.4272,-0.2441,0.1221,21.7694,7.2455,-18.9349,0.1757,0.0922,-0.1494,0.9687
independent_20260430_160628,trial_001,1777536388.9541557,259180.5636565,L_Tibia,18,0.9379,9.2928,-2.5936,-0.4272,0.061,-0.2441,106.5015,-6.0205,10.2338,0.7942,-0.1027,0.0114,0.5989
independent_20260430_160628,trial_001,1777536388.9541557,259180.5637356,L_Foot,19,-0.7417,2.2969,9.733,-0.7324,-0.3052,0.7324,11.7334,3.3838,67.9065,0.1012,-0.0327,0.5579,0.8231
independent_20260430_160628,trial_001,1777536388.9541557,259180.5638147,R_Femur,19,-1.2298,-5.8905,7.8142,2.8687,-3.2959,-2.2583,-34.6509,6.817,-2.2357,-0.2983,0.0509,-0.0363,0.9524
independent_20260430_160628,trial_001,1777536388.9541557,259180.5638934,R_Foot,10,3.0816,0.6221,9.398,2.3193,-7.0801,-1.9531,4.7406,-17.5067,-4.6307,0.047,-0.1503,-0.0462,0.9864
independent_20260430_160628,trial_001,1777536388.9541557,259180.5639709,Trunk,18,-0.8709,9.3454,2.7897,2.8687,1.9531,0.3662,73.3832,5.1031,-18.1934,0.5838,0.1296,-0.1004,0.7952
independent_20260430_160628,trial_001,1777536388.9551551,259180.5640917,L_Femur,19,-1.1437,3.608,9.1396,-0.7935,-0.3662,0.3662,21.7694,7.2455,-18.9349,0.1757,0.0922,-0.1494,0.9687
independent_20260430_160628,trial_001,1777536388.9551551,259180.5641771,L_Tibia,19,1.0479,9.3167,104.1681,-150.3296,-1109.375,656.6772,149.057,44.9506,116.5594,0.555,-0.7039,0.4034,-0.1838
independent_20260430_160628,trial_001,1777536388.9551551,259180.5642571,L_Femur,20,0.8039,8.9004,1.8901,-16.1133,-23.6816,11.5967,82.348,-0.4889,-22.2693,0.6466,0.124,-0.1481,0.738
independent_20260430_160628,trial_001,1777536388.9551551,259180.5643365,L_Tibia,20,0.4163,8.6563,-5.2493,-167.1753,-30.4565,26.4893,102.9089,-0.6262,-8.4375,0.7802,0.0541,-0.0501,0.6211
independent_20260430_160628,trial_001,1777536388.9551551,259180.5644163,L_Foot,20,0.3015,5.2158,11.6231,-103.1494,16.6016,-45.7764,0.4889,5.6085,-108.7756,-0.0373,0.032,-0.8119,0.5818
independent_20260430_160628,trial_001,1777536388.9551551,259180.5644953,R_Femur,20,0.0718,9.7904,-1.0145,29.541,-5.0659,-15.9912,101.9751,1.6589,-7.0642,0.7749,0.057,-0.0276,0.6289
independent_20260430_160628,trial_001,1777536388.9551551,259180.5645737,R_Foot,11,0.9092,1.469,9.6804,2.1362,-1.0986,-0.5493,10.2887,-5.4822,161.5979,-0.0327,-0.096,0.9813,0.1633
independent_20260430_160628,trial_001,1777536388.9567578,259180.5660465,Trunk,19,0.6364,9.8239,-0.9188,9.0942,-7.1411,-1.709,96.5204,-3.5925,10.4041,0.7408,-0.0884,0.037,0.6648
independent_20260430_160628,trial_001,1777536388.9567578,259180.5662175,L_Femur,21,1.1484,8.4219,1.7418,-6.0425,-5.7983,8.7891,82.1722,-0.7086,-22.4396,0.6455,0.1233,-0.1506,0.7385
independent_20260430_160628,trial_001,1777536388.9584136,259180.5675995,L_Tibia,21,-0.0718,8.7664,-4.9191,-162.2925,-31.1279,29.3579,100.459,-0.9448,-8.9374,0.7667,0.0546,-0.0562,0.6373
independent_20260430_160628,trial_001,1777536388.95979,259180.5689246,L_Foot,21,0.9331,4.5172,10.8432,-91.4307,13.6719,-43.1519,-0.9613,5.8392,-109.4458,-0.0464,0.0226,-0.8155,0.5764
independent_20260430_160628,trial_001,1777536388.95979,259180.5690304,R_Femur,21,0.4163,9.8144,-0.6508,27.4048,-5.8594,-11.5967,102.3871,1.8567,-7.1082,0.777,0.0584,-0.0262,0.6262
independent_20260430_160628,trial_001,1777536388.9741328,259180.5832966,Trunk,20,0.3206,10.0345,-0.7369,3.0518,-10.6201,-2.3193,96.5753,-3.5541,10.2448,0.7413,-0.0872,0.0363,0.6645
independent_20260430_160628,trial_001,1777536388.9741328,259180.5834598,L_Femur,22,1.2202,8.3645,1.4212,3.3569,4.4556,6.2866,82.1887,-0.8075,-22.3846,0.6458,0.1224,-0.1508,0.7384
independent_20260430_160628,trial_001,1777536388.9756422,259180.5846609,L_Tibia,22,0.2728,9.3167,-4.5172,-148.5596,-17.7002,25.6958,98.2233,-1.2689,-9.3549,0.754,0.0544,-0.0617,0.6517
independent_20260430_160628,trial_001,1777536388.9773524,259180.5864831,R_Femur,22,0.4211,9.7043,-0.6364,29.2969,-13.6108,-9.9487,102.8156,2.0325,-7.2455,0.7792,0.0604,-0.0256,0.6233
independent_20260430_160628,trial_001,1777536388.9786808,259180.5877665,R_Foot,12,1.0336,1.6174,9.7761,4.7607,-0.7324,-1.2817,10.415,-5.5206,161.5594,-0.0328,-0.0972,0.9812,0.1637
