Session_ID,Trial_ID,Subject_ID,Timestamp,Vicon_Recv_Timestamp,Vicon_Recv_Timestamp_Mono,Vicon_Frame_Num,Vicon_Subject_Name,Vicon_Gap_Flag,Vicon_Gap_Size,Vicon_Original_Valid_Flag,Vicon_RTOE_X,Vicon_RTOE_Y,Vicon_RTOE_Z,Vicon_RANK_X,Vicon_RANK_Y,Vicon_RANK_Z,Vicon_RHEE_X,Vicon_RHEE_Y,Vicon_RHEE_Z,Vicon_LTOE_X,Vicon_LTOE_Y,Vicon_LTOE_Z,Vicon_LANK_X,Vicon_LANK_Y,Vicon_LANK_Z,Vicon_LHEE_X,Vicon_LHEE_Y,Vicon_LHEE_Z
independent_20260508_200613,trial_001,subject_001,1778241973.264576,1778241973.264576,964771.5015226,175402,ZJH0508,0,0,1,150.19523257796976,712.8455398714292,49.83967303589819,178.4846505489573,490.02210186235425,53.050532102267276,115.21523894410532,432.15277411764777,59.91688206175074,-95.36456284836699,703.4349659002808,54.38259303053647,-120.99077823523524,489.03384571252684,53.898476377960385,-53.47566254927015,425.91994568514446,61.1685714259996
independent_20260508_200613,trial_001,subject_001,1778241973.2740433,1778241973.2740433,964771.5114314,175403,ZJH0508,0,0,1,150.19383420020978,712.8525223741677,49.84919320288862,178.49177687319062,490.0204583340149,53.045067162597135,115.21621355062727,432.12224031414183,59.90351691489203,-95.35538571567706,703.4126525328691,54.397047409973105,-120.97252356224949,489.0308284879736,53.861954381091195,-53.45570049355268,425.9190970011278,61.11388368161169
independent_20260508_200613,trial_001,subject_001,1778241973.2840831,1778241973.2840831,964771.5209235,175404,ZJH0508,0,0,1,150.17928395167962,712.8482520803897,49.836344877420565,178.56160804850362,489.7466268415687,53.532658466451174,115.2264744618695,432.13067722094365,59.892388020181905,-95.38440008196437,703.4009857083108,54.41661287925499,-121.02966519848705,488.9897866098579,53.89813805125311,-53.46176662378809,425.9210847246284,61.1226445390306
independent_20260508_200613,trial_001,subject_001,1778241973.2941127,1778241973.2941127,964771.5310998,175405,ZJH0508,0,0,1,150.1682915084557,712.8407898248395,49.84172400303738,178.46764638354915,490.0250449248656,53.00549307286669,115.21703517588102,432.1128927594667,59.876798704966454,-95.39290156956554,703.3881693694651,54.42264817043025,-120.92430503082636,488.94852881609603,53.707735173113385,-53.49109691716806,425.8856976377185,61.088692356437164
independent_20260508_200613,trial_001,subject_001,1778241973.3039277,1778241973.3039277,964771.5410272,175406,ZJH0508,0,0,1,150.15015702815174,712.8399496065869,49.84578032283089,178.8129806786107,490.1604223307707,52.944329767871515,115.22055490032629,432.0952259702519,59.82882042346288,-95.43355163882265,703.3776326678969,54.46728099311351,-120.99391711880398,488.92349238574076,53.71236651265103,-53.49802122053676,425.8976145843975,61.07275339695914
independent_20260508_200613,trial_001,subject_001,1778241973.3139286,1778241973.3139286,964771.5515306,175407,ZJH0508,0,0,1,150.13271781283888,712.8430120327242,49.84830716072488,178.45453854616812,490.0256044512023,52.979359888785474,115.17271497066702,432.06119658081894,59.81447011211472,-95.46075628046562,703.3523085856211,54.49657899461029,-120.97249850899827,488.89081543495826,53.65221464815111,-53.511242995808445,425.87281278428776,61.05183195143468
independent_20260508_200613,trial_001,subject_001,1778241973.3239279,1778241973.3239279,964771.5612205,175408,ZJH0508,0,0,1,150.11046837294933,712.8354758844378,49.85476505936946,178.46225613215262,490.0247710206374,52.980410276817494,115.2385205899109,432.07877288286136,59.76119023254222,-95.47493393374526,703.329645271753,54.5288217553663,-120.98097088300534,488.8604635435754,53.61498316811971,-53.51310052346516,425.8564509442407,61.017325602904094
independent_20260508_200613,trial_001,subject_001,1778241973.3342173,1778241973.3342173,964771.5713143,175409,ZJH0508,0,0,1,150.1232334775221,712.8389254366579,49.87159178022157,178.47779039160125,490.0191414595421,52.97207828834999,115.2309766034277,432.06636682593347,59.75895549811912,-95.47935908513169,703.3191010784623,54.55629723014465,-121.00109623622582,488.8505966327463,53.62293643360792,-53.50026912835837,425.8311594340455,60.997196791646715
independent_20260508_200613,trial_001,subject_001,1778241973.3442183,1778241973.3442183,964771.5812634,175410,ZJH0508,0,0,1,150.11934974045286,712.8196146904445,49.87662233516405,178.4917965892002,490.00595914294615,52.96561655355042,115.25653823614088,432.05214828185495,59.755833504590235,-95.4772784280466,703.2943314462278,54.60280194235991,-120.98166024742248,488.8202393572199,53.60628639341492,-53.49742670783438,425.80394035941714,60.991982464664346
independent_20260508_200613,trial_001,subject_001,1778241973.354216,1778241973.354216,964771.5914366,175411,ZJH0508,0,0,1,150.11875617535424,712.8075009738484,49.8820610914417,178.49781606097454,490.00140493821243,52.9618408579895,115.34103545257365,432.03025953208567,59.654867186748184,-95.4942760359947,703.2640648416292,54.63476503072297,-120.98593247988877,488.8140236950001,53.63199484136278,-53.486964937658534,425.78464095539215,60.95602064450072
