Session_ID,Trial_ID,Subject_ID,Timestamp,Vicon_Recv_Timestamp,Vicon_Recv_Timestamp_Mono,Vicon_Frame_Num,Vicon_Subject_Name,Vicon_Gap_Flag,Vicon_Gap_Size,Vicon_Original_Valid_Flag,Vicon_RTOE_X,Vicon_RTOE_Y,Vicon_RTOE_Z,Vicon_RANK_X,Vicon_RANK_Y,Vicon_RANK_Z,Vicon_RHEE_X,Vicon_RHEE_Y,Vicon_RHEE_Z,Vicon_LTOE_X,Vicon_LTOE_Y,Vicon_LTOE_Z,Vicon_LANK_X,Vicon_LANK_Y,Vicon_LANK_Z,Vicon_LHEE_X,Vicon_LHEE_Y,Vicon_LHEE_Z
independent_20260509_194642,trial_001,subject_001,1778327202.7050831,1778327202.7050831,1050002.8432099,73181,ZJH0508,0,0,1,117.45124220054731,823.8197044167212,43.27039742393679,160.33218735893715,604.7448115142666,54.169134877830444,106.05269755994256,538.9372220352229,59.38549435946914,-161.6951586300763,795.5659853375447,52.8161974886715,-184.87115484771067,581.7774129298454,56.56088780763984,-122.13701231792193,515.5501329778451,63.32958672775882
independent_20260509_194642,trial_001,subject_001,1778327202.7150826,1778327202.7150826,1050002.85351,73182,ZJH0508,0,0,1,117.44549408847114,823.8084569847977,43.29190437501866,160.3194078517806,604.7343811636451,54.15059320014454,106.0466111714688,538.9273785880649,59.36363749444707,-161.69681954096464,795.5885846317734,52.86753896172625,-184.89446042407698,581.7719618855275,56.542242019199534,-122.1570669312878,515.5384169569677,63.32536976168673
independent_20260509_194642,trial_001,subject_001,1778327202.7245924,1778327202.7245924,1050002.8632831,73183,ZJH0508,0,0,1,117.4621392200376,823.8102309151856,43.33984052834575,160.30663223523408,604.7227837042124,54.12150834941438,106.0408550783596,538.9134306419559,59.34949623123378,-161.6595869386913,795.5452861996272,52.84681843301336,-184.91494908972965,581.7480335167012,56.53290305214724,-122.16941720312767,515.5249779406815,63.30489349945329
independent_20260509_194642,trial_001,subject_001,1778327202.7355032,1778327202.7355032,1050002.8738328,73184,ZJH0508,0,0,1,117.46903443917405,823.7873648273641,43.38075274864411,160.34500990222747,604.703893089116,54.139612419491854,106.04967516464149,538.8851681650524,59.29790956232015,-161.63799471418088,795.5326902427508,52.87017065440665,-184.9119860297563,581.7469928766235,56.53884528404242,-122.17795538858569,515.4994977212541,63.262830513452364
independent_20260509_194642,trial_001,subject_001,1778327202.745513,1778327202.745513,1050002.8835668,73185,ZJH0508,0,0,1,117.48204091699557,823.7861053338173,43.4232829954834,160.30461399486808,604.6990629747445,54.11616951734881,106.04215789508282,538.8918173272485,59.284699367698714,-161.6734041036816,795.588490201147,52.910286064880566,-184.93553310351436,581.7486060070282,56.56133429361724,-122.17479545045951,515.4798109044515,63.24431062119522
independent_20260509_194642,trial_001,subject_001,1778327202.7551093,1778327202.7551093,1050002.8934356,73186,ZJH0508,0,0,1,117.49052268829352,823.7557922798281,43.45029267664182,160.31048653489643,604.6687265693745,54.11496770707368,106.0840918238993,538.8667995041342,59.26766328998463,-161.64888284264637,795.5415377272857,52.882786404361426,-184.94406924665796,581.7299303283875,56.538005567307934,-122.17915489047053,515.472119948524,63.22923672752641
independent_20260509_194642,trial_001,subject_001,1778327202.76511,1778327202.76511,1050002.9037275,73187,ZJH0508,0,0,1,117.50741598057692,823.7613136832701,43.49426968713883,160.27947698529567,604.6529715446069,54.07614494517123,106.09273584448455,538.8134471308562,59.2147967264048,-161.64051981057688,795.5468577101959,52.8994625521527,-184.9349043145298,581.7421673332176,56.55619073120206,-122.20915976269742,515.455361375087,63.227709874177165
independent_20260509_194642,trial_001,subject_001,1778327202.775112,1778327202.775112,1050002.913172,73188,ZJH0508,0,0,1,117.49676297013208,823.7099676812624,43.5126563404554,160.2880840514557,604.6480005561851,54.08141152217014,106.07223068601706,538.796163840764,59.19122184920393,-161.59362174072135,795.5329878410004,52.89785161380605,-184.94119706832507,581.735507978004,56.54826006336521,-122.22055884977863,515.4571443110243,63.213308485626136
independent_20260509_194642,trial_001,subject_001,1778327202.7851098,1778327202.7851098,1050002.9234239,73189,ZJH0508,0,0,1,117.51796500473692,823.7287992891677,43.5546320888034,160.2920290806936,604.6452213272538,54.083845430860855,106.07129464352089,538.7912577837717,59.172321468294626,-161.6084779297303,795.5299211586612,52.90508971547645,-184.9711175211428,581.7392700465748,56.56314484658118,-122.21104276422574,515.4423348346528,63.19771793123536
independent_20260509_194642,trial_001,subject_001,1778327202.795335,1778327202.795335,1050002.9334414,73190,ZJH0508,0,0,1,117.51013282083784,823.6800256770367,43.590724078263506,160.2842008610218,604.6239537703268,54.08711512820531,106.05880497587174,538.7752422768708,59.147428531519125,-161.60071200041904,795.5561060532,52.93641139655894,-184.97628080013843,581.7096984105866,56.51694020841997,-122.23260137387699,515.4323308865299,63.163262737129465
