Session_ID,Trial_ID,Subject_ID,Timestamp,Vicon_Recv_Timestamp,Vicon_Recv_Timestamp_Mono,Vicon_Frame_Num,Vicon_Subject_Name,Vicon_Gap_Flag,Vicon_Gap_Size,Vicon_Original_Valid_Flag,Vicon_RTOE_X,Vicon_RTOE_Y,Vicon_RTOE_Z,Vicon_RANK_X,Vicon_RANK_Y,Vicon_RANK_Z,Vicon_RHEE_X,Vicon_RHEE_Y,Vicon_RHEE_Z,Vicon_LTOE_X,Vicon_LTOE_Y,Vicon_LTOE_Z,Vicon_LANK_X,Vicon_LANK_Y,Vicon_LANK_Z,Vicon_LHEE_X,Vicon_LHEE_Y,Vicon_LHEE_Z
independent_20260509_200013,trial_001,subject_001,1778328013.4693382,1778328013.4693382,1050813.6075737,154256,ZJH0508,0,0,1,119.95145991038846,954.8064764119845,45.728857287627704,140.96749969842764,732.0266146768438,53.202166250189926,80.87125610482008,671.309216771678,56.7383385213139,-161.0095289753055,901.1069888947245,53.33522307819283,-183.22930513323155,686.9544784467545,55.07781817661546,-121.34491170326113,620.4390424086449,61.674898198428885
independent_20260509_200013,trial_001,subject_001,1778328013.4793372,1778328013.4793372,1050813.6179986,154257,ZJH0508,0,0,1,119.9463426243194,954.8265218602286,45.77405718731509,140.96827558971782,732.0081338649572,53.24351985063899,80.86331267546889,671.26892576865,56.68072218567625,-161.0146112679828,901.1225311235712,53.354310247458606,-183.2076302904464,686.9617669595142,55.092176556371605,-121.36624615222759,620.4360287887712,61.65206095246424
independent_20260509_200013,trial_001,subject_001,1778328013.4898489,1778328013.4898489,1050813.6277939,154258,ZJH0508,0,0,1,119.93414946708853,954.8257598660771,45.786699248957795,140.44139717943452,731.9420772040968,52.929297685084116,80.82860898688183,671.2712971039621,56.67263364712289,-161.01239722471163,901.1085412267605,53.37020747853435,-183.18830637710576,686.9633896515176,55.09877037458378,-121.36499125209008,620.4283534525623,61.63307341839937
independent_20260509_200013,trial_001,subject_001,1778328013.4988644,1778328013.4988644,1050813.6376578,154259,ZJH0508,0,0,1,119.94336929411044,954.7715653776324,45.80821839593528,140.48773014570463,731.941636549145,52.95706928378356,80.85073765973095,671.2616514758267,56.67068367686261,-161.02335147220904,901.107330492697,53.418015102870704,-183.22517596053973,686.9729566342894,55.11251979803718,-121.35434801031589,620.4099864277036,61.6040773693028
independent_20260509_200013,trial_001,subject_001,1778328013.5088627,1778328013.5088627,1050813.6476694,154260,ZJH0508,0,0,1,119.94740223688031,954.8060094201021,45.848322107342184,140.96147220038907,732.0020347092857,53.18126673220012,80.90444501428203,671.2624363372613,56.699193932795524,-161.0242987466555,901.0823672103693,53.3967977130795,-183.24053955693444,686.9506184056634,55.077476829438325,-121.37006189263872,620.3919855731858,61.60620002083213
independent_20260509_200013,trial_001,subject_001,1778328013.518986,1778328013.518986,1050813.6576083,154261,ZJH0508,0,0,1,119.9363028968416,954.7648969578222,45.84373489397648,140.42192356705257,731.9549519275498,52.86302819556909,80.92211899070682,671.2504114305739,56.72043124525759,-161.00641473018655,901.0793201448619,53.41629408924139,-183.21282606337513,686.9385742299801,55.06362311324777,-121.37474508136935,620.3938455156695,61.59986784099497
independent_20260509_200013,trial_001,subject_001,1778328013.5289884,1778328013.5289884,1050813.6678171,154262,ZJH0508,0,0,1,119.94196372150773,954.7558980070662,45.86578025227288,140.41460638794783,731.9113046264372,52.89052117025568,80.92669762062319,671.2173419998198,56.67425242335479,-161.01184018593437,901.0850899702524,53.411080147134015,-183.20857492780024,686.9237029191153,55.04545439742565,-121.37914071759936,620.3988197178727,61.59777512868844
independent_20260509_200013,trial_001,subject_001,1778328013.5394986,1778328013.5394986,1050813.6776714,154263,ZJH0508,0,0,1,119.94398571679221,954.733600735374,45.877859986998935,140.9531941657337,731.9524676586607,53.18357404150956,80.91907107799149,671.2353451181084,56.67329167431505,-160.97792117883895,901.075200441231,53.39738478010426,-183.26222468248162,686.9510606477127,55.0705298464631,-121.38528057194503,620.3936568622936,61.594125513307176
independent_20260509_200013,trial_001,subject_001,1778328013.5494986,1778328013.5494986,1050813.6878864,154264,ZJH0508,0,0,1,119.94938103542798,954.7387131277335,45.88530846106001,140.9749614446967,731.929736607179,53.187607550859774,80.87159148974484,671.2081422729507,56.57201015103556,-161.00191319206536,901.0670100108686,53.39892145013844,-183.2145508692763,686.9171338009259,55.034766086328474,-121.39339573465706,620.393164272599,61.59640863415575
independent_20260509_200013,trial_001,subject_001,1778328013.5592804,1778328013.5592804,1050813.6975498,154265,ZJH0508,0,0,1,119.9560591900182,954.7396771536667,45.90986363171942,140.42822141033395,731.8946413414857,52.8852104006119,80.99304686850766,671.1802945199779,56.669090778864735,-161.01052754368578,901.0901890913863,53.41839983209705,-183.21847245730302,686.8930042432462,55.02063099819212,-121.40596973258519,620.3935067896058,61.58808373856543
