绝对时间戳(s),上身角度,左髋角度,左膝角度,左踝角度,右髋角度,右膝角度,右踝角度,imu1ang_x,imu1vel_x,imu1acc_x,imu1ang_y,imu1vel_y,imu1acc_y,imu1ang_z,imu1vel_z,imu1acc_z,imu2ang_x,imu2vel_x,imu2acc_x,imu2ang_y,imu2vel_y,imu2acc_y,imu2ang_z,imu2vel_z,imu2acc_z,imu3ang_x,imu3vel_x,imu3acc_x,imu3ang_y,imu3vel_y,imu3acc_y,imu3ang_z,imu3vel_z,imu3acc_z,imu4ang_x,imu4vel_x,imu4acc_x,imu4ang_y,imu4vel_y,imu4acc_y,imu4ang_z,imu4vel_z,imu4acc_z,imu5ang_x,imu5vel_x,imu5acc_x,imu5ang_y,imu5vel_y,imu5acc_y,imu5ang_z,imu5vel_z,imu5acc_z,imu6ang_x,imu6vel_x,imu6acc_x,imu6ang_y,imu6vel_y,imu6acc_y,imu6ang_z,imu6vel_z,imu6acc_z,imu7ang_x,imu7vel_x,imu7acc_x,imu7ang_y,imu7vel_y,imu7acc_y,imu7ang_z,imu7vel_z,imu7acc_z,L_1,L_2,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,L_11,L_12,L_13,L_14,L_15,L_16,L_17,L_18,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,frame_id_left,frame_id_right,vicon_Session_ID,vicon_Trial_ID,vicon_Subject_ID,vicon_Vicon_Recv_Timestamp,vicon_Vicon_Recv_Timestamp_Mono,vicon_Vicon_Frame_Num,vicon_Vicon_Subject_Name,vicon_Vicon_Gap_Flag,vicon_Vicon_Gap_Size,vicon_Vicon_Original_Valid_Flag,vicon_Vicon_LASI_X,vicon_Vicon_LASI_Y,vicon_Vicon_LASI_Z,vicon_Vicon_RASI_X,vicon_Vicon_RASI_Y,vicon_Vicon_RASI_Z,vicon_Vicon_LPSI_X,vicon_Vicon_LPSI_Y,vicon_Vicon_LPSI_Z,vicon_Vicon_RPSI_X,vicon_Vicon_RPSI_Y,vicon_Vicon_RPSI_Z,vicon_Vicon_LTHI_X,vicon_Vicon_LTHI_Y,vicon_Vicon_LTHI_Z,vicon_Vicon_LKNE_X,vicon_Vicon_LKNE_Y,vicon_Vicon_LKNE_Z,vicon_Vicon_LTIB_X,vicon_Vicon_LTIB_Y,vicon_Vicon_LTIB_Z,vicon_Vicon_LANK_X,vicon_Vicon_LANK_Y,vicon_Vicon_LANK_Z,vicon_Vicon_LHEE_X,vicon_Vicon_LHEE_Y,vicon_Vicon_LHEE_Z,vicon_Vicon_LTOE_X,vicon_Vicon_LTOE_Y,vicon_Vicon_LTOE_Z,vicon_Vicon_RTHI_X,vicon_Vicon_RTHI_Y,vicon_Vicon_RTHI_Z,vicon_Vicon_RKNE_X,vicon_Vicon_RKNE_Y,vicon_Vicon_RKNE_Z,vicon_Vicon_RTIB_X,vicon_Vicon_RTIB_Y,vicon_Vicon_RTIB_Z,vicon_Vicon_RANK_X,vicon_Vicon_RANK_Y,vicon_Vicon_RANK_Z,vicon_Vicon_RHEE_X,vicon_Vicon_RHEE_Y,vicon_Vicon_RHEE_Z,vicon_Vicon_RTOE_X,vicon_Vicon_RTOE_Y,vicon_Vicon_RTOE_Z,left pct stance (%GC),left pct swing (%GC),right pct stance (%GC),right pct swing (%GC),step frequency (steps/min),step length (cm),left step length (cm),right step length (cm),left stride length (cm),right stride length (cm),left step speed (m/s),right step speed (m/s),step width (cm),cycle (s)
1777554382,15.43562963,24.81407407,19.374074,-5.26263,-9.955074074,10.159704,-12.402222,91.636963,-16.723633,1.987866,-1.642456,-4.943848,9.80042,-45.840454,-3.234863,-0.694556,84.237671,48.828125,1.2502,-4.367065,-25.146484,9.84832,-29.338989,-9.82666,0.081431,89.368286,69.458008,2.859653,3.312378,-21.240234,9.953701,-73.366699,13.671875,0.536484,-12.914429,105.529785,4.670288,-1.115112,-72.631836,-8.990903,-151.072998,-34.423828,2.811753,115.713501,21.850586,1.28373,-2.290649,-24.475098,9.85311,-28.383179,2.01416,-2.323169,113.362427,50.109863,2.102827,-8.080444,-32.226562,9.436377,-129.210205,-12.268066,-2.845283,8.058472,15.014648,0.325723,-1.027222,-0.549316,0.699346,-42.099609,-1.342773,9.81958,0,7944,38919,46083,30723,0,0,60164,24326,2817,14338,0,0,0,0,0,0,0,14341,1024,28941,36354,51968,0,10754,0,62734,55041,26112,32258,57860,0,26118,34565,33287,0,659,10772,independent_20260430_210601,trial_001,subject_001,1777554382,277173.2562,2303745,1,0,0,1,0,0,0,172.7260191,616.4747668,860.398786,118.0299809,388.8331407,908.2160425,178.3197107,390.7080096,900.7144756,-45.17679311,551.1262348,726.0174725,-45.64054341,574.6215103,444.8392528,-66.46423596,453.1134803,366.3376808,-40.81228375,306.685599,207.8694064,19.51737795,226.6466379,230.6504234,-6.282761427,446.9259673,59.13429227,300.5407935,551.6107693,711.3639164,243.4813265,582.0834431,410.7260506,255.0212824,528.9450871,256.1556332,186.480252,488.66791,71.19121013,136.2913202,438.5299619,39.18268207,174.0713185,698.6973921,55.67001044,65.51402193,34.48597807,74.33544742,25.66455258,60.00579956,40.11475745,41.93615951,38.29335539,80.2295149,80.2295149,0.401186349,0.401186349,22.31705032,1.9998067
1777554382,15.43562963,24.81407407,19.374074,-5.26263,-9.955074074,10.159704,-12.402222,91.636963,-16.723633,1.987866,-1.642456,-4.943848,9.80042,-45.840454,-3.234863,-0.694556,84.237671,48.828125,1.2502,-4.367065,-25.146484,9.84832,-29.338989,-9.82666,0.081431,89.368286,69.458008,2.859653,3.312378,-21.240234,9.953701,-73.366699,13.671875,0.536484,-12.914429,105.529785,4.670288,-1.115112,-72.631836,-8.990903,-151.072998,-34.423828,2.811753,115.713501,21.850586,1.28373,-2.290649,-24.475098,9.85311,-28.383179,2.01416,-2.323169,113.362427,50.109863,2.102827,-8.080444,-32.226562,9.436377,-129.210205,-12.268066,-2.845283,8.058472,15.014648,0.325723,-1.027222,-0.549316,0.699346,-42.099609,-1.342773,9.81958,0,7944,38919,46083,30723,0,0,60164,24326,2817,14338,0,0,0,0,0,0,0,14341,1024,28941,36354,51968,0,10754,0,62734,55041,26112,32258,57860,0,26118,34565,33287,0,659,10772,independent_20260430_210601,trial_001,subject_001,1777554382,277173.2562,2303745,1,0,0,1,0,0,0,172.7260191,616.4747668,860.398786,118.0299809,388.8331407,908.2160425,178.3197107,390.7080096,900.7144756,-45.17679311,551.1262348,726.0174725,-45.64054341,574.6215103,444.8392528,-66.46423596,453.1134803,366.3376808,-40.81228375,306.685599,207.8694064,19.51737795,226.6466379,224.5911255,-6.282761427,446.9259673,61.77947209,300.5407935,551.6107693,711.3639164,243.4813265,582.0834431,410.7260506,255.0212824,528.9450871,256.1556332,186.480252,488.66791,71.19121013,136.2913202,438.5299619,39.3474518,174.0713185,698.6973921,55.61749898,65.51402193,34.48597807,74.33544742,25.66455258,60.00579956,40.11475745,41.93615951,38.29335539,80.2295149,80.2295149,0.401186349,0.401186349,22.31705032,1.9998067
1777554382,15.43562963,25.05607407,19.374074,-5.26263,-10.30107407,10.159704,-11.698222,91.636963,-16.723633,1.987866,-1.642456,-4.943848,9.80042,-45.840454,-3.234863,-0.694556,83.995972,-135.253906,5.657036,-4.191284,-94.482422,14.638359,-34.293823,15.258789,8.387358,89.368286,69.458008,2.859653,3.312378,-21.240234,9.953701,-73.366699,13.671875,0.536484,-12.914429,105.529785,4.670288,-1.115112,-72.631836,-8.990903,-151.072998,-34.423828,2.811753,116.05957,-0.732422,1.130449,-1.94458,-4.821777,10.298584,-28.751221,-5.67627,-3.214116,113.362427,50.109863,2.102827,-8.080444,-32.226562,9.436377,-129.210205,-12.268066,-2.845283,8.761597,22.277832,0.201182,-1.09314,-1.342773,0.900527,-42.105103,0.427246,10.178833,0,7944,38919,46083,30723,0,0,60164,24326,2817,14338,0,0,0,0,0,0,0,14341,1024,28941,36354,51968,0,10754,0,62734,55041,26112,32258,57860,0,26118,34565,33287,0,659,10772,independent_20260430_210601,trial_001,subject_001,1777554382,277173.2663,2303746,1,0,0,1,0,0,0,173.5957913,615.2398967,860.6858917,118.8477346,387.6545405,908.7438124,179.0524761,389.5431726,901.0091228,-44.79860096,551.762356,727.9559462,-45.25917292,579.2332473,446.8360986,-65.98111859,459.0718639,366.6910191,-40.48631121,315.6082274,206.0640748,20.00533949,235.4799068,217.2357437,-6.160182884,459.1004961,64.00949034,301.0050314,549.724402,711.1989738,243.6798416,578.7949625,410.5362032,255.0977859,525.2820883,256.100592,185.566175,484.3789761,70.6660397,136.1840402,434.1745497,39.47696645,173.9364962,694.3546642,55.5637385,65.51402193,34.48597807,74.33544742,25.66455258,60.00579956,40.11475745,41.93615951,38.29335539,80.2295149,80.2295149,0.401186349,0.401186349,22.31705032,1.9998067
1777554382,15.43562963,25.05607407,19.374074,-5.26263,-10.30107407,10.159704,-11.698222,91.636963,-16.723633,1.987866,-1.642456,-4.943848,9.80042,-45.840454,-3.234863,-0.694556,83.995972,-135.253906,5.657036,-4.191284,-94.482422,14.638359,-34.293823,15.258789,8.387358,89.368286,69.458008,2.859653,3.312378,-21.240234,9.953701,-73.366699,13.671875,0.536484,-12.914429,105.529785,4.670288,-1.115112,-72.631836,-8.990903,-151.072998,-34.423828,2.811753,116.05957,-0.732422,1.130449,-1.94458,-4.821777,10.298584,-28.751221,-5.67627,-3.214116,113.362427,50.109863,2.102827,-8.080444,-32.226562,9.436377,-129.210205,-12.268066,-2.845283,8.761597,22.277832,0.201182,-1.09314,-1.342773,0.900527,-42.105103,0.427246,10.178833,0,7944,38919,46083,30723,0,0,60164,24326,2817,14338,0,0,0,0,0,0,0,14341,1024,28941,36354,51968,0,10754,0,62734,55041,26112,32258,57860,0,26118,34565,33287,0,659,10772,independent_20260430_210601,trial_001,subject_001,1777554382,277173.2762,2303747,1,0,0,1,0,0,0,174.3939152,613.95627,860.9237951,119.5097911,386.4397268,909.1703126,179.8113299,388.3591805,901.332034,-44.50123451,552.3336962,729.7404838,-44.91508663,583.724445,448.767129,-65.2953533,464.7796488,366.4343393,-39.11233494,324.5549354,202.6900655,20.49750094,244.8504177,208.9750534,-6.341302377,471.7195753,65.68893344,301.4119552,547.786693,711.030766,243.8760471,575.4597941,410.2677399,254.9704895,521.5122334,256.0334693,185.3411423,480.0800676,70.71634909,135.479372,430.3648606,39.60062958,173.6695537,690.0400051,55.51142363,65.51402193,34.48597807,74.33544742,25.66455258,60.00579956,40.11475745,41.93615951,38.29335539,80.2295149,80.2295149,0.401186349,0.401186349,22.31705032,1.9998067
1777554382,15.05062963,26.19307407,24.769074,3.42837,-10.30107407,14.856704,-11.698222,91.252441,-4.455566,0.067061,-1.763306,2.685547,11.285332,-45.455933,6.347656,0.253872,82.858887,-19.775391,5.795947,-4.537354,-40.83252,5.436694,-35.480347,6.652832,3.032095,93.383789,74.951172,-6.049819,3.251953,-140.319824,8.349038,-76.063843,26.428223,-4.488267,-2.010498,-7.385254,1.087339,1.164551,-1.098633,5.240303,-151.342163,0.12207,24.275918,116.05957,-0.732422,1.130449,-1.94458,-4.821777,10.298584,-28.751221,-5.67627,-3.214116,120.102539,79.833984,1.058599,-5.267944,-7.629395,10.044712,-130.643921,-26.733398,-2.806963,8.761597,22.277832,0.201182,-1.09314,-1.342773,0.900527,-42.105103,0.427246,10.178833,0,7944,38919,46083,30723,0,0,60164,24326,2817,14338,0,0,0,0,0,0,0,14341,1024,28941,36354,51968,0,10754,0,62734,55041,26112,32258,57860,0,26118,34565,33287,0,659,10772,independent_20260430_210601,trial_001,subject_001,1777554382,277173.2962,2303749,1,0,0,1,0,0,0,175.7446601,611.1896715,861.1729811,121.2082885,383.6625302,909.9034491,181.3659297,385.6711464,902.0499374,-44.41113976,552.8186609,732.9950964,-44.54112961,591.8964286,452.1631854,-64.64167469,476.4424412,364.874783,-37.87101728,343.6239661,195.1959431,21.73032545,264.7649942,200.9802103,-7.122793994,498.1157737,66.66211997,302.089566,543.7915947,710.598546,244.2415511,568.7722576,409.8550273,254.83691,513.909051,255.8368956,185.507641,471.5188469,71.17967441,135.7639327,420.6543926,39.70362069,173.3183634,681.304704,55.45997531,65.51402193,34.48597807,74.33544742,25.66455258,60.00579956,40.11475745,41.93615951,38.29335539,80.2295149,80.2295149,0.401186349,0.401186349,22.31705032,1.9998067
1777554382,15.05062963,25.27607407,24.769074,-0.27463,-9.889074074,18.421704,-17.467222,91.252441,-4.455566,0.067061,-1.763306,2.685547,11.285332,-45.455933,6.347656,0.253872,83.776245,35.339355,-2.519561,-3.806763,22.888184,7.668853,-35.233154,-39.123535,-5.005591,93.383789,74.951172,-6.049819,3.251953,-140.319824,8.349038,-76.063843,26.428223,-4.488267,-1.697388,9.094238,-1.920806,1.598511,4.150391,-0.507744,-151.281738,1.89209,10.197993,115.647583,-16.784668,1.738784,-1.867676,3.967285,11.098521,-28.569946,-0.488281,-2.902764,123.255615,95.703125,0.03832,-4.202271,-31.616211,10.820698,-130.935059,-18.676758,-3.065625,9.733887,29.541016,0.550854,-1.159058,-1.342773,1.159189,-42.171021,-2.441406,9.920171,0,7944,38919,46083,30723,0,0,60164,24326,2817,14338,0,0,0,0,0,0,0,14341,1024,28941,36354,51968,0,10754,0,62734,55041,26112,32258,57860,0,26118,34565,33287,0,659,10772,independent_20260430_210601,trial_001,subject_001,1777554382,277173.3062,2303750,1,0,0,1,0,0,0,176.2900896,609.8015739,861.219978,121.8203036,382.2901923,910.2220917,182.0475671,384.2871983,902.2507266,-44.42716954,552.8696912,734.5866301,-44.48095779,595.738165,453.7423246,-64.540917,482.3764,363.5241242,-37.55498893,354.0911122,190.6324608,22.546087,275.1516101,192.8058975,-7.618894354,512.193371,67.11990371,302.3885381,541.6957767,710.3628089,244.181731,565.1858313,409.5453382,254.8355775,510.0458975,255.7281582,185.2340831,467.2953418,71.14647621,134.6697381,417.2141545,39.7633265,173.1352559,676.9679385,55.41676581,65.51402193,34.48597807,74.33544742,25.66455258,60.00579956,40.11475745,41.93615951,38.29335539,80.2295149,80.2295149,0.401186349,0.401186349,22.31705032,1.9998067
1777554382,15.05062963,25.27607407,24.769074,-0.27463,-9.889074074,18.421704,-17.467222,91.252441,-4.455566,0.067061,-1.763306,2.685547,11.285332,-45.455933,6.347656,0.253872,83.776245,35.339355,-2.519561,-3.806763,22.888184,7.668853,-35.233154,-39.123535,-5.005591,93.383789,74.951172,-6.049819,3.251953,-140.319824,8.349038,-76.063843,26.428223,-4.488267,-1.697388,9.094238,-1.920806,1.598511,4.150391,-0.507744,-151.281738,1.89209,10.197993,115.647583,-16.784668,1.738784,-1.867676,3.967285,11.098521,-28.569946,-0.488281,-2.902764,123.255615,95.703125,0.03832,-4.202271,-31.616211,10.820698,-130.935059,-18.676758,-3.065625,9.733887,29.541016,0.550854,-1.159058,-1.342773,1.159189,-42.171021,-2.441406,9.920171,0,7944,38919,46083,30723,0,0,60164,24326,2817,14338,0,0,0,0,0,0,0,51974,38400,7948,0,0,0,61955,0,63244,0,0,35330,1031,0,26884,27653,18697,0,659,10773,independent_20260430_210601,trial_001,subject_001,1777554382,277173.3164,2303751,1,0,0,1,0,0,0,176.7924151,608.3186236,861.207033,122.4087531,380.8685017,910.5112862,182.744716,382.8784789,902.4348065,-44.4498235,552.6574592,735.9807418,-44.46807842,599.2564288,455.3389494,-64.50974762,488.3230863,362.0985424,-37.32105522,364.6148263,185.7989241,23.21370018,285.568714,184.3680588,-7.990820248,526.6233025,66.8642497,302.6915728,539.6500466,710.1176922,244.4394673,561.8187782,409.3171978,254.7793545,506.1216851,255.6623533,184.5199796,463.0134661,70.86973319,134.4021439,412.8640345,39.78811929,172.9976996,672.6565039,55.37917751,65.51402193,34.48597807,74.33544742,25.66455258,60.00579956,40.11475745,41.93615951,38.29335539,80.2295149,80.2295149,0.401186349,0.401186349,22.31705032,1.9998067
1777554382,15.05062963,25.27607407,24.769074,-0.27463,-9.889074074,18.421704,-17.467222,91.252441,-4.455566,0.067061,-1.763306,2.685547,11.285332,-45.455933,6.347656,0.253872,83.776245,35.339355,-2.519561,-3.806763,22.888184,7.668853,-35.233154,-39.123535,-5.005591,93.383789,74.951172,-6.049819,3.251953,-140.319824,8.349038,-76.063843,26.428223,-4.488267,-1.697388,9.094238,-1.920806,1.598511,4.150391,-0.507744,-151.281738,1.89209,10.197993,115.647583,-16.784668,1.738784,-1.867676,3.967285,11.098521,-28.569946,-0.488281,-2.902764,123.255615,95.703125,0.03832,-4.202271,-31.616211,10.820698,-130.935059,-18.676758,-3.065625,9.733887,29.541016,0.550854,-1.159058,-1.342773,1.159189,-42.171021,-2.441406,9.920171,0,7944,38919,46083,30723,0,0,60164,24326,2817,14338,0,0,0,0,0,0,0,62983,20737,33034,0,0,0,36613,0,34315,0,0,27905,3337,0,62465,7428,47114,0,659,10774,independent_20260430_210601,trial_001,subject_001,1777554382,277173.3365,2303753,1,0,0,1,0,0,0,177.5110864,605.3142693,861.1208264,123.7983602,377.8862535,911.0496367,183.9407373,380.0808798,902.9747437,-44.65034628,551.7372508,738.7663431,-44.57554329,605.7585418,458.2747711,-64.95194322,500.1014337,358.6734797,-37.34496312,386.8160479,175.0314237,24.43813829,307.3686279,176.1866921,-9.059963923,556.1179148,66.08722373,303.0193804,535.4727838,709.7493337,244.7438958,554.6182717,408.8123962,254.7850551,498.3255837,255.4911924,184.5779419,454.2821311,71.19148771,133.9356676,404.1965232,39.78456437,172.5676284,663.8781014,55.35808643,65.51402193,34.48597807,74.33544742,25.66455258,60.00579956,40.11475745,41.93615951,38.29335539,80.2295149,80.2295149,0.401186349,0.401186349,22.31705032,1.9998067
1777554382,15.05062963,25.27607407,24.769074,-0.27463,-9.889074074,18.421704,-17.467222,91.252441,-4.455566,0.067061,-1.763306,2.685547,11.285332,-45.455933,6.347656,0.253872,83.776245,35.339355,-2.519561,-3.806763,22.888184,7.668853,-35.233154,-39.123535,-5.005591,93.383789,74.951172,-6.049819,3.251953,-140.319824,8.349038,-76.063843,26.428223,-4.488267,-1.697388,9.094238,-1.920806,1.598511,4.150391,-0.507744,-151.281738,1.89209,10.197993,115.647583,-16.784668,1.738784,-1.867676,3.967285,11.098521,-28.569946,-0.488281,-2.902764,123.255615,95.703125,0.03832,-4.202271,-31.616211,10.820698,-130.935059,-18.676758,-3.065625,9.733887,29.541016,0.550854,-1.159058,-1.342773,1.159189,-42.171021,-2.441406,9.920171,0,7944,38919,46083,30723,0,0,60164,24326,2817,14338,0,0,0,0,0,0,0,5129,42754,32008,0,0,0,46086,0,56074,0,0,0,28425,0,0,18944,11274,0,659,10775,independent_20260430_210601,trial_001,subject_001,1777554382,277173.3462,2303754,1,0,0,1,0,0,0,177.8044599,603.8575672,861.072678,124.4663593,376.3706063,911.3374537,184.5173197,378.6592413,903.2264951,-44.83490438,551.3029935,740.0585314,-44.62640582,608.4341749,459.6119878,-65.15653158,505.7802928,356.7969904,-37.70906856,398.4422415,169.7269062,24.47449707,319.1828981,168.0748416,-9.636850155,571.1063795,65.02919617,303.1860613,533.3904684,709.5403907,244.9701893,551.1976246,408.6180462,254.6840945,494.4868598,255.4153083,183.8168955,450.0179673,70.94950201,134.0270506,399.7611075,39.78707991,172.3820149,659.525867,55.33569425,65.51402193,34.48597807,74.33544742,25.66455258,60.00579956,40.11475745,41.93615951,38.29335539,80.2295149,80.2295149,0.401186349,0.401186349,22.31705032,1.9998067
1777554382,15.05062963,25.27607407,24.769074,-0.27463,-9.889074074,18.421704,-17.467222,91.252441,-4.455566,0.067061,-1.763306,2.685547,11.285332,-45.455933,6.347656,0.253872,83.776245,35.339355,-2.519561,-3.806763,22.888184,7.668853,-35.233154,-39.123535,-5.005591,93.383789,74.951172,-6.049819,3.251953,-140.319824,8.349038,-76.063843,26.428223,-4.488267,-1.697388,9.094238,-1.920806,1.598511,4.150391,-0.507744,-151.281738,1.89209,10.197993,115.647583,-16.784668,1.738784,-1.867676,3.967285,11.098521,-28.569946,-0.488281,-2.902764,123.255615,95.703125,0.03832,-4.202271,-31.616211,10.820698,-130.935059,-18.676758,-3.065625,9.733887,29.541016,0.550854,-1.159058,-1.342773,1.159189,-42.171021,-2.441406,9.920171,0,7944,38919,46083,30723,0,0,60164,24326,2817,14338,0,0,0,0,0,0,0,5129,42754,32008,0,0,0,46086,0,56074,0,0,0,28425,0,0,18944,11274,0,659,10775,independent_20260430_210601,trial_001,subject_001,1777554382,277173.3564,2303755,1,0,0,1,0,0,0,178.1100386,602.332924,861.0675391,124.8269513,374.9249809,911.5108721,185.3146456,377.1214166,903.4489421,-44.99496311,550.490326,741.3315879,-44.85476865,610.7882105,460.9316667,-65.6010027,511.6092738,354.8721013,-38.13420424,410.1470413,164.2784898,24.53292767,331.4707965,159.1043198,-10.37811879,586.4168008,64.8187469,303.3753958,531.3602261,709.3151973,244.9809676,547.8044944,408.3779734,254.6873037,490.6945397,255.3743199,183.70543,445.8028772,71.08591559,133.5067085,395.6159778,39.79156611,172.1872471,655.2630674,55.31355753,65.51402193,34.48597807,74.33544742,25.66455258,60.00579956,40.11475745,41.93615951,38.29335539,80.2295149,80.2295149,0.401186349,0.401186349,22.31705032,1.9998067
1777554382,14.45262963,25.27607407,27.345074,-0.27463,-8.751074074,18.421704,-17.467222,90.653687,-16.601562,-0.536484,-1.686401,-25.756836,10.566826,-46.09314,-7.324219,-0.129331,83.776245,35.339355,-2.519561,-3.806763,22.888184,7.668853,-35.233154,-39.123535,-5.005591,96.877441,50.292969,3.875142,2.076416,2.319336,10.629097,-78.837891,5.004883,-3.875142,-1.697388,9.094238,-1.920806,1.598511,4.150391,-0.507744,-151.281738,1.89209,10.197993,114.510498,-44.006348,-0.273032,-2.087402,5.493164,11.807446,-28.504028,7.507324,-1.494492,123.255615,95.703125,0.03832,-4.202271,-31.616211,10.820698,-130.935059,-18.676758,-3.065625,9.733887,29.541016,0.550854,-1.159058,-1.342773,1.159189,-42.171021,-2.441406,9.920171,0,7944,38919,46083,30723,0,0,60164,24326,2817,14338,0,0,0,0,0,0,0,5129,42754,32008,0,0,0,46086,0,56074,0,0,0,28425,0,0,18944,11274,0,659,10775,independent_20260430_210601,trial_001,subject_001,1777554382,277173.3663,2303756,1,0,0,1,0,0,0,178.388901,600.8741213,861.0850545,125.2059345,373.45931,911.7592678,185.5895836,375.654396,903.5812537,-45.28140623,549.9066576,742.5085874,-44.97640724,612.8929083,462.1206217,-65.83563997,517.087721,352.9293912,-38.42763652,422.0527157,158.6643104,24.36111294,343.8606716,150.0364194,-11.07892606,601.3755709,64.87288005,303.5217058,529.2834893,709.1624102,244.9295886,544.4018926,408.1987776,254.5924055,486.9432921,255.3111136,183.9980638,441.5302546,71.35173249,133.9682686,391.1575448,39.82627126,172.0252541,650.9081884,55.29393926,65.51402193,34.48597807,74.33544742,25.66455258,60.00579956,40.11475745,41.93615951,38.29335539,80.2295149,80.2295149,0.401186349,0.401186349,22.31705032,1.9998067
1777554382,14.17762963,23.24907407,28.065074,-0.27463,-8.751074074,22.706704,-20.175222,90.379028,-14.160156,0.349673,-1.466675,-31.799316,9.905801,-46.702881,-10.803223,-0.665815,85.803223,39.794922,1.346001,-2.103882,-16.845703,9.718989,-35.837402,-3.051758,-1.753154,97.597046,47.119141,3.214116,2.026978,58.349609,10.801538,-78.145752,-4.760742,-2.955454,-1.697388,9.094238,-1.920806,1.598511,4.150391,-0.507744,-151.281738,1.89209,10.197993,114.510498,-44.006348,-0.273032,-2.087402,5.493164,11.807446,-28.504028,7.507324,-1.494492,126.403198,106.872559,-1.523232,-3.048706,-54.260254,10.676997,-131.808472,-10.681152,-2.921924,13.326416,92.529297,0.225132,-0.741577,12.878418,-0.455054,-42.731323,-16.174316,10.360854,0,7944,38919,46083,30723,0,0,60164,24326,2817,14338,0,0,0,0,0,0,0,5129,42754,32008,0,0,0,46086,0,56074,0,0,0,28425,0,0,18944,11274,0,659,10775,independent_20260430_210601,trial_001,subject_001,1777554382,277173.3762,2303757,1,0,0,1,0,0,0,178.647726,599.4428252,861.1005194,125.5629524,371.9978057,911.9092353,185.934465,374.2536451,903.690876,-45.46189519,549.0014568,743.744406,-45.20165722,614.7107258,463.1735062,-66.32566187,522.6056769,350.7361302,-38.8559659,434.2251751,153.3152756,24.22467378,356.6329658,140.7064672,-11.73720349,616.2821446,65.34934676,303.5785604,527.2431952,708.9803492,244.9342462,541.0209678,408.0250664,254.4100056,482.9919875,255.235796,183.7499578,437.3397646,71.33954879,133.1770053,387.3239152,39.87744774,171.8550536,646.5796607,55.26671325,65.51402193,34.48597807,74.33544742,25.66455258,60.00579956,40.11475745,41.93615951,38.29335539,80.2295149,80.2295149,0.401186349,0.401186349,22.31705032,1.9998067
1777554382,14.17762963,23.24907407,28.065074,-0.27463,-8.751074074,22.706704,-20.175222,90.379028,-14.160156,0.349673,-1.466675,-31.799316,9.905801,-46.702881,-10.803223,-0.665815,85.803223,39.794922,1.346001,-2.103882,-16.845703,9.718989,-35.837402,-3.051758,-1.753154,97.597046,47.119141,3.214116,2.026978,58.349609,10.801538,-78.145752,-4.760742,-2.955454,-1.697388,9.094238,-1.920806,1.598511,4.150391,-0.507744,-151.281738,1.89209,10.197993,114.510498,-44.006348,-0.273032,-2.087402,5.493164,11.807446,-28.504028,7.507324,-1.494492,126.403198,106.872559,-1.523232,-3.048706,-54.260254,10.676997,-131.808472,-10.681152,-2.921924,13.326416,92.529297,0.225132,-0.741577,12.878418,-0.455054,-42.731323,-16.174316,10.360854,0,7944,38919,46083,30723,0,0,60164,24326,2817,14338,0,0,0,0,0,0,0,5129,42754,32008,0,0,0,46086,0,56074,0,0,0,28425,0,0,18944,11274,0,659,10775,independent_20260430_210601,trial_001,subject_001,1777554382,277173.3863,2303758,1,0,0,1,0,0,0,178.9087797,598.0026362,861.1199653,126.0210445,370.5467619,912.1948853,186.4016891,372.8347014,903.946807,-45.67777275,548.1249128,744.8568068,-45.50945856,616.2926488,464.2429229,-66.54187566,527.9853907,348.4678567,-39.24999033,446.5686492,148.0959618,23.72174601,369.5571539,131.874961,-12.38265371,631.2640884,66.11076052,303.6616244,525.1894793,708.7757815,244.8588731,537.378314,407.8000894,254.4278867,479.1236802,255.2135976,183.4751969,433.0458581,71.30525006,133.0375654,382.946737,39.94303258,171.5815408,642.2417765,55.24019064,65.51402193,34.48597807,74.33544742,25.66455258,60.00579956,40.11475745,41.93615951,38.29335539,80.2295149,80.2295149,0.401186349,0.401186349,22.31705032,1.9998067
