session_id,trial_id,timestamp_wall,timestamp_mono,side,seq,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17
independent_20260430_072408,trial_001,1777505050.4654913,227841.4405461,Right,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505050.4944906,227841.4694841,Right,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505050.6090841,227841.5850344,Right,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505050.6700432,227841.6450682,Right,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505050.6990027,227841.6750359,Right,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505050.759385,227841.7353552,Right,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505050.8188279,227841.7951027,Right,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505050.8792598,227841.8550729,Right,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505050.9096603,227841.8850518,Right,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505050.9700606,227841.9450927,Right,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505050.9749818,227841.9501019,Right,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.0342853,227842.0092956,Right,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.119458,227842.0950616,Right,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.1787548,227842.1550479,Right,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.2398574,227842.2150639,Right,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.2698271,227842.2450637,Right,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.3290977,227842.3050349,Right,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.3887618,227842.3650461,Right,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.4491684,227842.4250311,Right,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.4785829,227842.4550733,Right,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.485312,227842.4604177,Right,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.5444894,227842.5194796,Right,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.6599317,227842.635043,Right,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.6895692,227842.6650814,Right,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.7489839,227842.7250374,Right,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.8098292,227842.7850452,Right,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.869035,227842.8451365,Right,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.8993835,227842.8750209,Right,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505051.9600997,227842.9350642,Right,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.0200832,227842.9951027,Right,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.0248563,227842.999927,Right,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.054379,227843.0293817,Right,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.1686254,227843.1451128,Right,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.2286935,227843.205146,Right,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.259049,227843.2351213,Right,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.3201058,227843.2950718,Right,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.3797376,227843.3550575,Right,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.440325,227843.4153093,Right,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.4692492,227843.445077,Right,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.5301502,227843.5050873,Right,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.535041,227843.5102054,Right,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.5943143,227843.5693458,Right,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.6793416,227843.6551079,Right,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.7398057,227843.7150976,Right,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.79907,227843.775082,Right,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.830226,227843.8051876,Right,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.888866,227843.8650713,Right,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505052.9498267,227843.9254928,Right,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.0093713,227843.9850821,Right,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.0394664,227844.0150646,Right,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.0445824,227844.0195891,Right,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.1043417,227844.0793406,Right,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.2195675,227844.1950795,Right,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.248861,227844.2250997,Right,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.3090973,227844.2850843,Right,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.368832,227844.3450864,Right,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.429285,227844.4052039,Right,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.458532,227844.4350691,Right,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.5201159,227844.4951417,Right,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.5798614,227844.5550838,Right,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.5848305,227844.5598758,Right,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.61501,227844.5900329,Right,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.7294793,227844.7050638,Right,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.7897477,227844.7651001,Right,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.8198044,227844.7951037,Right,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.8800101,227844.8550676,Right,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.9394016,227844.9151037,Right,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505053.9995675,227844.9751152,Right,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.0297196,227845.005117,Right,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.0892174,227845.0650982,Right,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.0943372,227845.0693694,Right,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.1547632,227845.1297567,Right,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.2396367,227845.215067,Right,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.29946,227845.2751072,Right,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.359364,227845.3351079,Right,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.3900893,227845.365129,Right,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.448643,227845.4251186,Right,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.509404,227845.4851154,Right,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.569949,227845.5451804,Right,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.5991917,227845.5751323,Right,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.6043894,227845.5793997,Right,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.6647427,227845.6398675,Right,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.779391,227845.7551343,Right,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.8090198,227845.7851292,Right,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.8701158,227845.8451472,Right,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.9291387,227845.905106,Right,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505054.989796,227845.9651109,Right,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.0193367,227845.9951041,Right,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.0789354,227846.0551369,Right,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.1392903,227846.1151416,Right,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.1445916,227846.1195928,Right,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.1745303,227846.1495794,Right,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.2891264,227846.2651304,Right,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.3486745,227846.3251107,Right,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.3800921,227846.3551441,Right,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.4394279,227846.4151681,Right,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.4995775,227846.4751166,Right,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.559443,227846.5352924,Right,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.5889246,227846.5653215,Right,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.650422,227846.6254178,Right,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.654998,227846.6300577,Right,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.7149856,227846.690052,Right,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.7997062,227846.7753008,Right,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.9198039,227846.8950834,Right,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.9262857,227846.9013501,Right,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505055.9501755,227846.9252097,Right,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.0105863,227846.9855504,Right,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.0695243,227847.0451836,Right,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.1289415,227847.1052042,Right,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.1893737,227847.1651559,Right,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.1945527,227847.1697076,Right,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.2246008,227847.19969,Right,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.339583,227847.3151987,Right,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.3695385,227847.3451943,Right,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.4587648,227847.4351702,Right,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.4901059,227847.4651543,Right,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.5507712,227847.5259131,Right,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.5796747,227847.555185,Right,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.6400807,227847.6151665,Right,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.7001271,227847.6751616,Right,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.7049756,227847.6800064,Right,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.734468,227847.7095245,Right,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.849546,227847.8252165,Right,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.9105577,227847.8856049,Right,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.9409692,227847.9161255,Right,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505056.9999902,227847.9752121,Right,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.0907333,227848.0659513,Right,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.119626,227848.0952143,Right,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.1498713,227848.1252014,Right,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.2086868,227848.1851717,Right,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.2143035,227848.1893412,Right,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.2743125,227848.2493805,Right,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.3598766,227848.3351732,Right,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.4198735,227848.3952068,Right,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.4795985,227848.4551605,Right,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.5396454,227848.5151176,Right,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.5699883,227848.5451867,Right,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.6292334,227848.6052164,Right,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.6901464,227848.6651846,Right,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.7193005,227848.6951596,Right,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.7247412,227848.6997463,Right,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.7851539,227848.7602233,Right,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.8990874,227848.8751843,Right,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.9287615,227848.9052091,Right,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505057.9898305,227848.9651737,Right,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.0503879,227849.0255189,Right,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.1096523,227849.0852623,Right,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.139623,227849.1151916,Right,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.2002017,227849.1752006,Right,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.2601104,227849.2352127,Right,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.2651758,227849.2403041,Right,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.2947857,227849.269779,Right,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.4090908,227849.3852195,Right,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.4688518,227849.4452243,Right,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.4987504,227849.4751981,Right,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.5593374,227849.5352453,Right,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.619281,227849.5951771,Right,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.6802487,227849.6552145,Right,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.7103598,227849.6855266,Right,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.7695646,227849.7453995,Right,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.7748756,227849.749912,Right,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.8349338,227849.8102077,Right,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
independent_20260430_072408,trial_001,1777505058.9190614,227849.8951554,Right,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
