Session_ID,Trial_ID,Subject_ID,Timestamp,Vicon_Recv_Timestamp,Vicon_Recv_Timestamp_Mono,Vicon_Frame_Num,Vicon_Subject_Name,Vicon_Gap_Flag,Vicon_Gap_Size,Vicon_Original_Valid_Flag,Vicon_RTOE_X,Vicon_RTOE_Y,Vicon_RTOE_Z,Vicon_RANK_X,Vicon_RANK_Y,Vicon_RANK_Z,Vicon_RHEE_X,Vicon_RHEE_Y,Vicon_RHEE_Z,Vicon_LTOE_X,Vicon_LTOE_Y,Vicon_LTOE_Z,Vicon_LANK_X,Vicon_LANK_Y,Vicon_LANK_Z,Vicon_LHEE_X,Vicon_LHEE_Y,Vicon_LHEE_Z
independent_20260508_195740,trial_001,subject_001,1778241460.8251858,1778241460.8251858,964259.0619938,124159,ZJH0508,0,0,1,164.27079449954886,830.1608027208099,48.59590860991166,194.72534521188538,607.4421014665687,53.492682339129416,132.19524449741638,548.6912751226599,59.23088324358946,-97.23010930033533,819.4231102624857,53.58506160275042,-101.47019859420429,603.4021289992088,52.89024302408626,-27.993737502684876,546.9107197254054,59.096283352888285
independent_20260508_195740,trial_001,subject_001,1778241460.8346963,1778241460.8346963,964259.0721683,124160,ZJH0508,0,0,1,164.26112342591628,830.157043084989,48.571078962338284,194.70672256743273,607.4369704660505,53.48190016133492,132.22989222616286,548.6988031604034,59.14217335167382,-97.2412965969392,819.4247093527841,53.57072244048776,-101.51268356025534,603.4121995453951,52.93962507635743,-27.967789002876735,546.958704490228,59.15273686874727
independent_20260508_195740,trial_001,subject_001,1778241460.8446965,1778241460.8446965,964259.0822157,124161,ZJH0508,0,0,1,164.24824380097434,830.1708002201597,48.55415991693943,194.71609322496374,607.4464352419556,53.489567695933225,132.17708775569866,548.6899799045253,59.23344705692692,-97.2492103538693,819.424384427534,53.56488867959441,-101.63475657882682,603.3488011067651,53.002818333007454,-27.92179472489498,547.0074180026148,59.1709146220363
independent_20260508_195740,trial_001,subject_001,1778241460.854702,1778241460.854702,964259.09217,124162,ZJH0508,0,0,1,164.2530007977092,830.1632617535402,48.55002018483365,194.71392162398325,607.4640827628688,53.49929563708639,132.1888555199054,548.7137932775013,59.26064206385862,-97.24478865218323,819.41476584734,53.53338834245272,-101.59059839387844,603.3798197996517,52.98264847863539,-27.972078836604943,546.9688930294197,59.17052167141447
independent_20260508_195740,trial_001,subject_001,1778241460.8646955,1778241460.8646955,964259.1019375,124163,ZJH0508,0,0,1,164.2447414716578,830.176411482085,48.53775790394657,194.68196527902055,607.4423698402253,53.49913325850342,132.18810950649984,548.7103152484837,59.224512800509565,-97.26637673460313,819.4268936248861,53.536480082257924,-101.56986873702168,603.3907069751813,52.95454873072104,-27.959734461790863,546.9891258220033,59.18048534003421
independent_20260508_195740,trial_001,subject_001,1778241460.8746943,1778241460.8746943,964259.1120365,124164,ZJH0508,0,0,1,164.25734479223323,830.1764933081689,48.54360734539795,194.69360933291847,607.4541289190415,53.5071374880147,132.20196050009935,548.754944575916,59.29477628798518,-97.28128357622367,819.4363332157134,53.529231241011814,-101.62589777645725,603.3785993794778,52.992500573557386,-27.943202970830722,546.9884153593003,59.179415266821366
independent_20260508_195740,trial_001,subject_001,1778241460.8852053,1778241460.8852053,964259.1219938,124165,ZJH0508,0,0,1,164.22994061024266,830.1803673537779,48.5158625518451,194.67174188442564,607.4459675738905,53.50483198033026,132.11921856703918,548.7210102468823,59.30045479876434,-97.27423976403828,819.4260948004815,53.52228230977931,-101.61367363359524,603.3835455041841,52.95283891227964,-27.948091289221026,547.0011916255455,59.207285218067426
independent_20260508_195740,trial_001,subject_001,1778241460.895211,1778241460.895211,964259.1322434,124166,ZJH0508,0,0,1,164.24189755824904,830.1874445541279,48.52719582564306,194.6607553944787,607.4796480517415,53.527014646187446,132.12890824291816,548.7237826709849,59.29200185148412,-97.2862163371283,819.426947122365,53.52585569381129,-101.58674114518526,603.386173394355,52.944577262166646,-27.979153404518343,546.9895110513368,59.17908125290864
independent_20260508_195740,trial_001,subject_001,1778241460.904722,1778241460.904722,964259.1420606,124167,ZJH0508,0,0,1,164.22759862687488,830.1833234447704,48.50882185886612,194.6352568387057,607.4737525317801,53.51814158709478,132.15341498241548,548.7650852525084,59.28311576701247,-97.28878172125876,819.4283720162406,53.52174355462961,-101.53870365182897,603.4294980107842,52.91982719182603,-27.97908631957479,546.9848811417726,59.16958865564635
independent_20260508_195740,trial_001,subject_001,1778241460.914728,1778241460.914728,964259.1517612,124168,ZJH0508,0,0,1,164.2231735462765,830.2033070813516,48.50482729486022,194.6199416769881,607.4719620477907,53.51754392862501,132.18217672709898,548.7388503244457,59.24164458134344,-97.29049763405004,819.434153526586,53.522026845322344,-101.4582134613438,603.4497585718191,52.86907656619818,-27.942172337091446,547.0085549713457,59.16777893422281
independent_20260508_195740,trial_001,subject_001,1778241460.9248092,1778241460.9248092,964259.1616736,124169,ZJH0508,0,0,1,164.22472544068427,830.1885912056568,48.49964593375067,194.61888698371018,607.4637997497372,53.5164325421584,132.10756373288606,548.7319930772837,59.308775229690184,-97.29642155551342,819.4323656323202,53.53525288130865,-101.53121381219746,603.4233054887362,52.89973476594442,-27.964069839987676,547.0044289591933,59.174957137608615
independent_20260508_195740,trial_001,subject_001,1778241460.9343176,1778241460.9343176,964259.1718467,124170,ZJH0508,0,0,1,164.22357015269623,830.1873853457857,48.49528004734772,194.61988750276097,607.4632771356121,53.511046671468755,132.1351146483711,548.7337222420335,59.251230084741586,-97.3030033293158,819.4256365901313,53.53502189853782,-101.507167579367,603.4073930891913,52.88729113383078,-27.962792156253478,546.9946544239543,59.16054802114308
independent_20260508_195740,trial_001,subject_001,1778241460.9453158,1778241460.9453158,964259.1823461,124171,ZJH0508,0,0,1,164.2102329844488,830.1927777491504,48.49158992577571,194.6191993959667,607.4736866019897,53.5195912102513,132.1435956267689,548.7552518541947,59.31311857432587,-97.30644575427847,819.4337505965042,53.54915447028542,-101.52225394251353,603.4148134527065,52.8976164739611,-27.922424413446972,547.0301250826293,59.1827220933745
independent_20260508_195740,trial_001,subject_001,1778241460.9543176,1778241460.9543176,964259.1920657,124172,ZJH0508,0,0,1,164.21291661099175,830.1975580885307,48.49707927365245,194.6331799591518,607.4652167668892,53.49607253935041,132.09902926484136,548.7352638428831,59.34577445723653,-97.3063951708252,819.4338422153608,53.555659380021076,-101.43325248675782,603.4327615385673,52.827004252850344,-27.981524992489465,547.0005850479961,59.187019132507395
