Session_ID,Trial_ID,Subject_ID,Timestamp,IMU_Recv_Timestamp,IMU_Recv_Timestamp_Mono,IMU_Device_ID,IMU_Device_Name,IMU_Device_Seq,IMU_Parse_OK_Flag,IMU_Acc_X,IMU_Acc_Y,IMU_Acc_Z,IMU_Gyro_X,IMU_Gyro_Y,IMU_Gyro_Z,IMU_Roll,IMU_Pitch,IMU_Yaw,IMU_Quat_x,IMU_Quat_y,IMU_Quat_z,IMU_Quat_w
independent_20260430_193214,trial_001,subject_001,1777548735.1265004,1777548735.1265004,271526.7362106,9,Trunk,1,1,-0.0144,9.0009,2.0768,-7.1411,26.4282,17.334,-25.4993,-1.5546,-145.3052,-0.0532,-0.2146,-0.93,0.2936
independent_20260430_193214,trial_001,subject_001,1777548735.1275008,1777548735.1275008,271526.7367462,10,L_Femur,1,1,-1.9906,8.4554,-2.8232,53.772,28.8696,9.3384,112.533,4.9658,-10.448,0.8252,0.0996,-0.0146,0.5558
independent_20260430_193214,trial_001,subject_001,1777548735.1275008,1777548735.1275008,271526.7368692,11,L_Tibia,1,1,-1.359,9.2306,-1.3925,12.085,4.1504,0.3052,104.2987,5.0812,-32.5415,0.7496,0.2471,-0.1381,0.5983
independent_20260430_193214,trial_001,subject_001,1777548735.1275008,1777548735.1275008,271526.7369941,12,L_Foot,1,1,-0.8374,0.3302,9.8335,2.0752,1.8921,0.7324,1.0162,4.2847,-124.4476,-0.0289,0.0253,-0.884,0.466
independent_20260430_193214,trial_001,subject_001,1777548735.1275008,1777548735.1275008,271526.7371175,13,R_Femur,1,1,-0.512,8.9578,4.9718,-23.9868,15.1367,3.1128,75.9375,1.3733,-33.9038,0.5857,0.1884,-0.2228,0.7562
independent_20260430_193214,trial_001,subject_001,1777548735.1275008,1777548735.1275008,271526.7372287,11,L_Tibia,2,1,-1.0671,9.1923,-1.2633,17.1509,9.5215,1.77,104.6338,5.0262,-32.3877,0.7518,0.2462,-0.137,0.5962
independent_20260430_193214,trial_001,subject_001,1777548735.1275008,1777548735.1275008,271526.7373339,12,L_Foot,2,1,-0.8039,0.3924,9.8909,3.1738,2.1362,0.6714,1.0602,4.3176,-124.4421,-0.029,0.0257,-0.8839,0.466
independent_20260430_193214,trial_001,subject_001,1777548735.1285005,1777548735.1285005,271526.7374304,13,R_Femur,2,1,-0.4833,8.6898,4.6177,-17.0898,8.9111,4.8828,75.6628,1.3348,-33.717,0.5843,0.1867,-0.2222,0.7579
independent_20260430_193214,trial_001,subject_001,1777548735.1285005,1777548735.1285005,271526.7375258,14,R_Tibia,1,1,-0.1244,7.3213,-0.5168,8.1177,-7.6904,4.8828,79.7717,-1.0052,176.4185,0.0133,-0.6411,0.7667,0.0296
independent_20260430_193214,trial_001,subject_001,1777548735.1285005,1777548735.1285005,271526.7376356,15,R_Foot,1,1,0.7848,6.2398,5.0866,6.2866,24.5361,-23.5596,-21.4178,-4.9219,-152.0728,-0.0039,-0.1903,-0.9507,0.2446
independent_20260430_193214,trial_001,subject_001,1777548735.189978,1777548735.189978,271526.7991395,9,Trunk,2,1,-0.1196,9.154,2.2825,-1.8311,23.6206,17.334,-26.5594,-1.9501,-145.5963,-0.0521,-0.2243,-0.9284,0.2915
independent_20260430_193214,trial_001,subject_001,1777548735.189978,1777548735.189978,271526.7993553,10,L_Femur,2,1,-1.6748,9.2258,-2.5313,41.4429,23.1934,8.728,114.2413,4.3506,-9.7888,0.8344,0.0921,-0.0145,0.5432
independent_20260430_193214,trial_001,subject_001,1777548735.189978,1777548735.189978,271526.7995582,11,L_Tibia,3,1,-1.3877,9.3837,-1.4212,20.3857,10.5591,4.2114,104.9469,4.9384,-32.2394,0.7539,0.2452,-0.1361,0.5941
independent_20260430_193214,trial_001,subject_001,1777548735.189978,1777548735.189978,271526.7997022,12,L_Foot,3,1,-0.7752,0.2345,9.9436,4.4556,2.9907,0.6714,1.1591,4.3781,-124.4312,-0.0291,0.0267,-0.8838,0.4661
independent_20260430_193214,trial_001,subject_001,1777548735.1909814,1777548735.1909814,271526.7998454,13,R_Femur,3,1,-0.4067,8.7712,3.6941,-17.5781,2.1362,8.606,75.3113,1.203,-33.5852,0.5824,0.1844,-0.2226,0.7597
independent_20260430_193214,trial_001,subject_001,1777548735.1909814,1777548735.1909814,271526.8000049,9,Trunk,3,1,-0.311,9.489,2.1677,-0.2441,21.0571,18.3716,-27.1857,-2.2412,-145.7281,-0.0511,-0.2301,-0.9273,0.2907
independent_20260430_193214,trial_001,subject_001,1777548735.1909814,1777548735.1909814,271526.8001416,10,L_Femur,3,1,-1.5504,9.1301,-2.6366,36.7432,24.9634,10.5591,114.8181,4.054,-9.5087,0.8375,0.0888,-0.0149,0.5389
independent_20260430_193214,trial_001,subject_001,1777548735.1909814,1777548735.1909814,271526.8002949,11,L_Tibia,4,1,-1.3159,9.4363,-1.4786,24.7192,12.9395,6.2866,105.4358,4.7736,-32.0361,0.7571,0.2436,-0.1352,0.5909
independent_20260430_193214,trial_001,subject_001,1777548735.1909814,1777548735.1909814,271526.8004548,12,L_Foot,4,1,-0.847,0.1914,9.9627,5.3101,2.6855,0.7935,1.2469,4.422,-124.4257,-0.0291,0.0276,-0.8838,0.4662
independent_20260430_193214,trial_001,subject_001,1777548735.1909814,1777548735.1909814,271526.8006401,14,R_Tibia,2,1,1.0288,7.6371,-1.2394,55.7861,13.855,-13.9771,81.1121,-0.7635,176.4789,0.0149,-0.65,0.7593,0.0277
independent_20260430_193214,trial_001,subject_001,1777548735.1909814,1777548735.1909814,271526.8007606,15,R_Foot,2,1,1.0527,5.6991,4.5842,98.5107,50.415,3.2959,-19.1602,-3.3453,-152.9572,-0.0109,-0.1685,-0.9572,0.2352
independent_20260430_193214,trial_001,subject_001,1777548735.1919785,1777548735.1919785,271526.8008976,9,Trunk,4,1,-0.2919,9.666,2.2347,-0.7324,19.165,18.9209,-27.6416,-2.4774,-145.7941,-0.0502,-0.2344,-0.9264,0.2904
independent_20260430_193214,trial_001,subject_001,1777548735.1919785,1777548735.1919785,271526.8010153,10,L_Femur,4,1,-1.5217,9.2019,-3.2108,32.1045,25.1465,9.2773,115.3345,3.7628,-9.2175,0.8404,0.0854,-0.0153,0.535
independent_20260430_193214,trial_001,subject_001,1777548735.1919785,1777548735.1919785,271526.8011294,11,L_Tibia,5,1,-1.2872,9.5703,-1.6844,25.6958,13.5498,8.5449,105.8423,4.6088,-31.8658,0.7599,0.2421,-0.1345,0.5881
independent_20260430_193214,trial_001,subject_001,1777548735.1919785,1777548735.1919785,271526.8012253,12,L_Foot,5,1,-0.8709,0.0813,9.7378,8.3008,2.3804,0.6714,1.4062,4.4769,-124.4147,-0.0288,0.0291,-0.8837,0.4663
independent_20260430_193214,trial_001,subject_001,1777548735.1919785,1777548735.1919785,271526.8013183,13,R_Femur,4,1,0.6556,8.9387,2.4213,-11.9019,4.5776,14.6484,74.8334,0.824,-33.4259,0.5803,0.1802,-0.2242,0.7619
independent_20260430_193214,trial_001,subject_001,1777548735.1919785,1777548735.1919785,271526.8014126,10,L_Femur,5,1,-1.4403,8.8621,-4.01,31.9824,26.5503,9.9487,115.9882,3.3563,-8.822,0.8439,0.0807,-0.016,0.5301
independent_20260430_193214,trial_001,subject_001,1777548735.1919785,1777548735.1919785,271526.801503,12,L_Foot,6,1,-0.8709,0.1818,9.9771,9.3384,2.0752,0.4883,1.5546,4.5154,-124.4092,-0.0285,0.0304,-0.8836,0.4664
independent_20260430_193214,trial_001,subject_001,1777548735.1919785,1777548735.1919785,271526.8015945,13,R_Femur,5,1,1.0288,8.6085,1.2154,4.6997,19.2871,18.0054,74.7839,0.5603,-33.0359,0.5811,0.1764,-0.223,0.7625
