Session_ID,Trial_ID,Subject_ID,Timestamp,IMU_Recv_Timestamp,IMU_Recv_Timestamp_Mono,IMU_Device_ID,IMU_Device_Name,IMU_Device_Seq,IMU_Parse_OK_Flag,IMU_Acc_X,IMU_Acc_Y,IMU_Acc_Z,IMU_Gyro_X,IMU_Gyro_Y,IMU_Gyro_Z,IMU_Roll,IMU_Pitch,IMU_Yaw,IMU_Quat_x,IMU_Quat_y,IMU_Quat_z,IMU_Quat_w
independent_20260430_191513,trial_001,subject_001,1777547713.4101567,1777547713.4101567,270505.0196502,11,L_Tibia,1,1,1.3207,9.4124,-2.0146,-0.4272,-0.061,-0.1831,102.2168,-7.3718,30.0476,0.7397,-0.2403,0.1141,0.6181
independent_20260430_191513,trial_001,subject_001,1777547713.4101567,1777547713.4101567,270505.0198876,12,L_Foot,1,1,-0.6938,0.0622,10.0058,-0.6714,-0.2441,0.2441,0.379,3.9716,28.4161,0.0117,0.0328,0.2454,0.9688
independent_20260430_191513,trial_001,subject_001,1777547713.4111564,1777547713.4111564,270505.0200806,13,R_Femur,1,1,-1.5935,3.3448,9.1109,2.8687,1.0376,-0.3662,19.5721,8.8934,-20.5829,0.1531,0.1054,-0.1626,0.969
independent_20260430_191513,trial_001,subject_001,1777547713.4111564,1777547713.4111564,270505.0202138,11,L_Tibia,2,1,1.2968,9.4268,-2.0289,-0.4272,0.0,-0.3052,102.2168,-7.3718,30.0476,0.7397,-0.2403,0.1141,0.6181
independent_20260430_191513,trial_001,subject_001,1777547713.4111564,1777547713.4111564,270505.0203221,12,L_Foot,2,1,-0.6986,0.0718,10.0058,-0.7324,-0.2441,0.2441,0.379,3.9716,28.4161,0.0117,0.0328,0.2454,0.9688
independent_20260430_191513,trial_001,subject_001,1777547713.4111564,1777547713.4111564,270505.0204213,13,R_Femur,2,1,-1.6078,3.4214,9.0966,0.0,-1.0986,-0.3662,19.5831,8.8934,-20.5774,0.1532,0.1055,-0.1625,0.969
independent_20260430_191513,trial_001,subject_001,1777547713.4111564,1777547713.4111564,270505.0205169,14,R_Tibia,1,1,-0.981,9.4938,-1.7418,-0.5493,0.2441,0.1831,100.3656,5.9381,106.2708,0.4867,-0.5938,0.5355,0.3518
independent_20260430_191513,trial_001,subject_001,1777547713.4111564,1777547713.4111564,270505.0206113,15,R_Foot,1,1,0.4642,0.3445,9.9914,0.1831,0.1831,-0.1221,1.9556,-2.6147,-29.2456,0.0223,-0.0178,-0.2527,0.9671
independent_20260430_191513,trial_001,subject_001,1777547713.4111564,1777547713.4111564,270505.0207045,10,L_Femur,1,1,-0.5024,3.4549,9.2593,-0.5493,-0.3662,0.0,20.3357,2.6477,-15.7819,0.1717,0.0468,-0.1311,0.9753
independent_20260430_191513,trial_001,subject_001,1777547713.4111564,1777547713.4111564,270505.0207968,11,L_Tibia,3,1,1.2681,9.4268,-2.0241,-0.3662,-0.1221,-0.3052,102.2168,-7.3718,30.0421,0.7397,-0.2403,0.1141,0.6181
independent_20260430_191513,trial_001,subject_001,1777547713.4111564,1777547713.4111564,270505.0208872,13,R_Femur,3,1,-1.4978,3.3975,9.1444,-1.4648,-1.5869,-0.9155,19.5557,8.877,-20.5884,0.153,0.1053,-0.1626,0.9691
independent_20260430_191513,trial_001,subject_001,1777547713.4121528,1777547713.4121528,270505.0210675,10,L_Femur,2,1,-0.4785,3.3927,9.2641,-0.8545,-0.3052,-0.3052,20.3357,2.6477,-15.7819,0.1717,0.0468,-0.1311,0.9753
independent_20260430_191513,trial_001,subject_001,1777547713.4121528,1777547713.4121528,270505.0212289,11,L_Tibia,4,1,1.2202,9.398,-2.005,-0.3662,-0.7935,-0.1831,102.2168,-7.3718,30.0421,0.7397,-0.2403,0.1141,0.6181
independent_20260430_191513,trial_001,subject_001,1777547713.4121528,1777547713.4121528,270505.021373,12,L_Foot,3,1,-0.6891,0.0718,10.0105,-0.6714,-0.1221,0.2441,0.379,3.9716,28.4161,0.0117,0.0328,0.2454,0.9688
independent_20260430_191513,trial_001,subject_001,1777547713.4121528,1777547713.4121528,270505.0215184,13,R_Femur,4,1,-1.3925,3.3257,9.1827,-1.5259,-0.6104,-1.2207,19.5227,8.877,-20.5939,0.1527,0.1053,-0.1627,0.9691
independent_20260430_191513,trial_001,subject_001,1777547713.4121528,1777547713.4121528,270505.0216669,14,R_Tibia,2,1,-1.0575,9.4938,-1.804,-0.7935,-1.2817,0.4883,100.3656,5.9381,106.2872,0.4866,-0.5939,0.5355,0.3517
independent_20260430_191513,trial_001,subject_001,1777547713.4121528,1777547713.4121528,270505.0218164,15,R_Foot,2,1,0.4546,0.3541,9.9962,-0.061,0.2441,-0.1221,1.9556,-2.6147,-29.2456,0.0223,-0.0178,-0.2527,0.9671
independent_20260430_191513,trial_001,subject_001,1777547713.4121528,1777547713.4121528,270505.0219857,10,L_Femur,3,1,-0.4881,3.3448,9.3023,-0.7935,0.4883,-0.4272,20.3357,2.6477,-15.7764,0.1717,0.0467,-0.131,0.9753
independent_20260430_191513,trial_001,subject_001,1777547713.4131556,1777547713.4131556,270505.0221567,11,L_Tibia,5,1,1.2154,9.4076,-2.0098,-0.4883,-1.0376,-0.1221,102.2168,-7.3773,30.0421,0.7397,-0.2403,0.114,0.6181
independent_20260430_191513,trial_001,subject_001,1777547713.4131556,1777547713.4131556,270505.022328,12,L_Foot,4,1,-0.7082,0.0718,10.0058,-0.6714,-0.1831,0.2441,0.379,3.9716,28.4161,0.0117,0.0328,0.2454,0.9688
