Session_ID,Trial_ID,Subject_ID,Timestamp,Planter_Recv_Timestamp,Planter_Recv_Timestamp_Mono,Planter_Side,Planter_Side_Seq,Planter_Read_Seq,Planter_Candidate_Frame_Seq,Planter_Parse_OK_Flag,Planter_Init_OK_Flag,Planter_Frame_Length,Planter_Frame_Length_Mode,Planter_All_Zero_Flag,Planter_Review_Flag,Planter_0,Planter_1,Planter_2,Planter_3,Planter_4,Planter_5,Planter_6,Planter_7,Planter_8,Planter_9,Planter_10,Planter_11,Planter_12,Planter_13,Planter_14,Planter_15,Planter_16,Planter_17
independent_20260430_202319,trial_001,subject_001,1777551800.2436554,1777551800.2436554,274591.8533728,Left,1,0,0,1,1,39,reference_style,0,0,0,0,8714,40965,0,0,0,0,37899,58373,4608,0,0,0,0,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551800.5323927,1777551800.5323927,274592.1414275,Left,2,0,0,1,1,39,reference_style,0,0,0,0,8970,44037,0,0,0,0,41483,61701,4864,0,0,0,0,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551800.6925952,1777551800.6925952,274592.301694,Left,3,0,0,1,1,39,reference_style,0,0,0,0,9482,44293,0,0,0,0,41483,58629,4864,0,0,0,0,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551800.876444,1777551800.876444,274592.4853637,Left,4,0,0,1,1,39,reference_style,0,0,0,0,8970,41221,0,0,0,0,41483,58629,4864,0,0,0,0,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551801.0728045,1777551801.0728045,274592.6817477,Left,5,0,0,1,1,39,reference_style,0,0,0,0,9738,44549,0,0,0,0,44811,61957,4864,0,0,0,0,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551801.3425457,1777551801.3425457,274592.951725,Left,6,0,0,1,1,39,reference_style,0,0,0,0,12298,44293,0,0,0,0,44811,58885,4864,0,0,0,0,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551801.542917,1777551801.542917,274593.1519381,Left,7,0,0,1,1,39,reference_style,0,0,0,0,12298,44293,0,0,0,0,41739,61957,4864,0,0,0,0,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551801.7620056,1777551801.7620056,274593.3716724,Left,8,0,0,1,1,39,reference_style,0,0,0,0,12298,44293,0,0,0,0,41483,61701,1792,0,0,0,0,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551801.9022098,1777551801.9022098,274593.5114438,Left,9,0,0,1,1,39,reference_style,0,0,0,0,12298,44293,0,0,0,0,44811,61957,4864,0,0,0,0,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551802.0725584,1777551802.0725584,274593.6817191,Left,10,0,0,1,1,39,reference_style,0,0,0,0,12810,44549,0,0,0,0,41483,61701,4864,0,0,0,0,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551802.2049,1777551802.2049,274593.8139442,Left,11,0,0,1,1,39,reference_style,0,0,0,0,13066,44805,0,0,0,0,41739,61957,1792,0,0,0,0,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551802.4023666,1777551802.4023666,274594.0120447,Left,12,0,0,1,1,39,reference_style,0,0,0,0,12810,44549,0,0,0,0,44811,61957,4864,0,0,0,0,0,0,0
