Session_ID,Trial_ID,Subject_ID,Timestamp,Vicon_Recv_Timestamp,Vicon_Recv_Timestamp_Mono,Vicon_Frame_Num,Vicon_Subject_Name,Vicon_Gap_Flag,Vicon_Gap_Size,Vicon_Original_Valid_Flag,Vicon_LASI_X,Vicon_LASI_Y,Vicon_LASI_Z,Vicon_RASI_X,Vicon_RASI_Y,Vicon_RASI_Z,Vicon_LPSI_X,Vicon_LPSI_Y,Vicon_LPSI_Z,Vicon_RPSI_X,Vicon_RPSI_Y,Vicon_RPSI_Z,Vicon_LTHI_X,Vicon_LTHI_Y,Vicon_LTHI_Z,Vicon_LKNE_X,Vicon_LKNE_Y,Vicon_LKNE_Z,Vicon_LTIB_X,Vicon_LTIB_Y,Vicon_LTIB_Z,Vicon_LANK_X,Vicon_LANK_Y,Vicon_LANK_Z,Vicon_LHEE_X,Vicon_LHEE_Y,Vicon_LHEE_Z,Vicon_LTOE_X,Vicon_LTOE_Y,Vicon_LTOE_Z,Vicon_RTHI_X,Vicon_RTHI_Y,Vicon_RTHI_Z,Vicon_RKNE_X,Vicon_RKNE_Y,Vicon_RKNE_Z,Vicon_RTIB_X,Vicon_RTIB_Y,Vicon_RTIB_Z,Vicon_RANK_X,Vicon_RANK_Y,Vicon_RANK_Z,Vicon_RHEE_X,Vicon_RHEE_Y,Vicon_RHEE_Z,Vicon_RTOE_X,Vicon_RTOE_Y,Vicon_RTOE_Z
independent_20260430_202319,trial_001,subject_001,1777551799.2719238,1777551799.2719238,274590.8814198,2045512,001,0,0,1,0.0,0.0,0.0,113.48521561098914,543.8707733945596,866.2767153207495,54.58026611281362,315.74096672769906,908.4016885042417,108.41712404701916,317.34546732152745,904.4363462702039,-114.32663757627384,451.3435404799663,716.1582852814189,-120.99997211069524,409.66052886145445,431.7367121516416,-146.79463087833025,368.7177725392857,305.57007837856816,-110.93796331030511,351.4972222753098,76.60248972942708,-54.99503551882296,276.7165360900364,46.642694680592676,-58.65734192808107,548.3122955624328,58.97896625938182,248.1935512804515,453.5211438187333,749.7785114165756,217.58038010016577,456.7895505629691,419.3212948128098,251.8623621005516,398.6396296247862,290.6968788231243,198.88982876903418,371.70383020623404,68.0098176788188,155.68654861843504,305.76023407683135,40.11178683988123,158.2980603134127,566.0561743196652,58.31903500550053
independent_20260430_202319,trial_001,subject_001,1777551799.2823496,1777551799.2823496,274590.8916126,2045513,001,0,0,1,0.0,0.0,0.0,113.46116670524684,543.8882711955018,866.2732161918929,54.565827222582676,315.73759361325915,908.4042743060993,108.36529474799637,317.38549116770935,904.4111183887869,-114.33899325709194,451.34410152829696,716.1511087885343,-121.00385955803634,409.6647869052057,431.74105536867563,-146.8123070423735,368.72896770348825,305.57000154965124,-110.94918699792169,351.4783002263383,76.59258317179922,-54.98304080656412,276.70215054777725,46.65459736111774,-58.65939295906165,548.3127554860569,58.983464552420315,248.17393015221174,453.51701794871457,749.7779263591162,217.56661172062184,456.78619145256505,419.321268453684,251.86946301643863,398.6204709992171,290.7090450923371,198.8817973582801,371.7154777737889,68.00072447896319,156.03248367178864,305.23461628595743,40.58070369815164,158.2891631214643,566.0398751101408,58.29334289846168
independent_20260430_202319,trial_001,subject_001,1777551799.2930496,1777551799.2930496,274590.9019531,2045514,001,0,0,1,0.0,0.0,0.0,113.44130751293673,543.9075414888401,866.2710787961192,54.55536256172891,315.7551327526044,908.4041521883771,108.382885771225,317.3565389367369,904.4230268586009,-114.331289768046,451.3277625421491,716.1520301603723,-120.9643494287539,409.64852102653737,431.73966866316755,-146.81870363145535,368.7166258225846,305.5717128227705,-110.956671254519,351.50389174900937,76.59704461095629,-54.995988070900246,276.71265598922724,46.66107993725377,-58.65718498649288,548.3201418658361,58.99089271546013,248.17599071892946,453.53150156381406,749.7757632229602,217.56629649169378,456.7849611730156,419.3046381859399,251.86830782969352,398.6241114300026,290.70661604161523,198.89646278026447,371.6949367161431,68.00864083861129,156.03090406785554,305.2352348588682,40.573242507280604,158.29157989465435,566.0643503628124,58.31902076919549
independent_20260430_202319,trial_001,subject_001,1777551799.3030944,1777551799.3030944,274590.9123217,2045515,001,0,0,1,0.0,0.0,0.0,113.44115165072738,543.8894322035017,866.2700304710643,54.570912765966,315.73491918985167,908.4155338516139,108.36917202153273,317.373865074912,904.4158190066653,-114.35020236064435,451.3260407785039,716.1530212236527,-121.01707718927594,409.65363408909917,431.73802587683474,-146.8073161589542,368.73751263302375,305.55395569318614,-110.93457466269392,351.5235823491738,76.61876771648834,-54.98264462117007,276.69690519061413,46.65694897571555,-58.66579182141416,548.3050241886444,58.99940229932559,248.1727187593821,453.5441083417421,749.7809136564998,217.5619054466945,456.7894433863171,419.3066617966114,251.864253369031,398.6166886108781,290.7130399511127,198.89016694576702,371.6991440473226,68.01223099351687,155.75611277825797,304.9513091488553,40.670114342620664,158.29618430174233,566.0432394309031,58.31594565234593
independent_20260430_202319,trial_001,subject_001,1777551799.312208,1777551799.312208,274590.9214622,2045516,001,0,0,1,0.0,0.0,0.0,113.4276082071839,543.8886570600985,866.2608548197264,54.523406282912845,315.7246760919975,908.3945473456151,108.40305840630452,317.3344709964439,904.4359198851909,-114.3478825664284,451.3257829428172,716.1359300988145,-121.00365902534385,409.66273735776815,431.7104961836984,-146.81024452653907,368.73217196939595,305.567586023187,-110.94700347163625,351.49123726425665,76.59294268679919,-55.0003657496456,276.7167823019174,46.64276095738359,-58.66249449024182,548.3011777718633,59.00031949742224,248.16136598922097,453.55777557423625,749.7742000253668,217.5598350276656,456.80865635903245,419.3065609745755,251.86735113410617,398.63280257498417,290.702719011237,198.88263487071822,371.7004428211899,68.00338344556454,156.04182955254183,305.197530894721,40.6022993889728,158.2878631520096,566.0509304249014,58.30908225842782
independent_20260430_202319,trial_001,subject_001,1777551799.3222153,1777551799.3222153,274590.9318072,2045517,001,0,0,1,0.0,0.0,0.0,113.42806443331868,543.8583674532291,866.2597397424194,54.52046224796053,315.72144839565567,908.3928339553959,108.36321647272445,317.36368539278465,904.4295500514145,-114.37120982828235,451.32577660425807,716.1441346855706,-120.99215500592581,409.6590178257943,431.7267334728572,-146.80529986626016,368.7168289418958,305.56144536186633,-110.92643612853952,351.4870824369896,76.58906640413657,-54.995996527967264,276.7144016597314,46.64523834181814,-58.65055711559606,548.2950003503881,58.98708354075245,248.16143973763158,453.5410954987628,749.7892214086221,217.54750732289153,456.81810242992134,419.30898772454265,251.87138551434217,398.64504804078456,290.7041068667866,198.87956206370848,371.713910395212,68.00444188889111,156.0481448137407,305.1895090996572,40.6253361726381,158.28625528400104,566.0630452702461,58.300620905118755
independent_20260430_202319,trial_001,subject_001,1777551799.332219,1777551799.332219,274590.9414137,2045518,001,0,0,1,0.0,0.0,0.0,113.41765791062302,543.8669489980521,866.2610407946664,54.50480152752737,315.72600658182347,908.3984137214213,108.34570307128024,317.377417095954,904.4217290089705,-114.32544203466664,451.3259337758287,716.1504611127284,-120.98266896493222,409.6408050277256,431.73161865227496,-146.81354915139488,368.72761367572195,305.5673304756768,-110.93663219792997,351.48702364032823,76.58676123392394,-54.98245077101756,276.6891080596637,46.64678058922127,-58.65238076680169,548.2985909733958,58.984618612455726,248.13974983076062,453.5678727258451,749.7752724829614,217.537011817577,456.8353013340082,419.3012686029762,251.85030624202622,398.6585862504439,290.7138784017481,198.87243622663297,371.7196631663206,68.00602819526678,156.05610755961803,305.1859634334334,40.632767917808636,158.28744810066314,566.065269731277,58.299437993141474
independent_20260430_202319,trial_001,subject_001,1777551799.3422143,1777551799.3422143,274590.9516653,2045519,001,0,0,1,0.0,0.0,0.0,113.40266861248043,543.8959591733873,866.2581882034001,54.482640791968734,315.70441315080393,908.3835532438898,108.34550794445327,317.37253278950595,904.4049190344003,-114.39036831942424,451.33731300856186,716.1398667837,-121.02594060360202,409.7102267945195,431.7304083219087,-146.82637249653604,368.7241985643621,305.56944872321884,-110.95913977221693,351.5040199115205,76.59657416637039,-54.992671702641324,276.6990745507928,46.64677402825037,-58.64276554536276,548.290989592162,58.96714722596154,248.14515016943818,453.53515566234574,749.7763410856975,217.5323031517691,456.8470316754261,419.28170977087984,251.850569597224,398.66918907388305,290.7119274493959,198.86721168507069,371.70727898999786,67.99209213583089,156.09392741873862,305.12847856563474,40.679728368776914,158.30397701372644,566.0482022468824,58.31616681995285
independent_20260430_202319,trial_001,subject_001,1777551799.352216,1777551799.352216,274590.961763,2045520,001,0,0,1,0.0,0.0,0.0,113.40921001586152,543.8766116725852,866.2634691081043,54.45564955613364,315.7203505158904,908.3734767148662,108.36111279577305,317.3548658448439,904.4022944952517,-114.38398490532981,451.33065836326494,716.1402263021599,-121.00280889728357,409.72056007969667,431.7321229479598,-146.8312432229264,368.73893464053776,305.57132186316403,-110.92990958689059,351.50004074883526,76.59173813014439,-54.997113853315106,276.7084880094312,46.63497640717222,-58.65435337386739,548.2957834979962,58.981362997028235,248.14094583263972,453.5339717626393,749.7819108306758,217.52690511938889,456.8621491431765,419.2868158243915,251.85555861302046,398.68266707570086,290.70529395367606,198.86514210119307,371.7163797626907,67.99496107227577,156.09445156699158,305.1323772089663,40.664760796421206,158.28868125322705,566.0502043224759,58.29936701283607
independent_20260430_202319,trial_001,subject_001,1777551799.3617399,1777551799.3617399,274590.971446,2045521,001,0,0,1,0.0,0.0,0.0,113.41434945508995,543.8796610412181,866.2588848376055,54.45920295343328,315.7398686632422,908.3761578470785,108.36529863858637,317.34830131748794,904.4132899550049,-114.39106721901588,451.3264339381385,716.1265033237047,-121.01165653397777,409.70220271454923,431.71752831341394,-146.85175440814663,368.77063611185645,305.5767526960509,-110.91549182742116,351.4745488177838,76.5765994546793,-54.995886609681165,276.69907485563857,46.64423965957151,-58.68334273540171,548.3106901926192,58.95575556879528,248.1177081086555,453.5535160176645,749.7782353194614,217.5256043151279,456.8485618168462,419.29407232418265,251.8412926665289,398.6700233552404,290.70552945544654,198.87075047530288,371.71530854172767,68.00041804678825,156.114488902502,305.08950784665825,40.72406239720673,158.30179434079332,566.0379743085923,58.31337193864233
independent_20260430_202319,trial_001,subject_001,1777551799.3717422,1777551799.3717422,274590.9814391,2045522,001,0,0,1,0.0,0.0,0.0,113.40143894838668,543.8958452135462,866.2531055321597,54.45015791906142,315.72953463150213,908.3683308540493,108.34007247570683,317.3688171971989,904.4009089189195,-114.4018324300749,451.3675083108558,716.1264908497601,-121.01840744534863,409.7363200248732,431.71961919280596,-146.8722255473854,368.7665684899331,305.5671790010603,-110.94183183314972,351.4761382106299,76.58921333068889,-54.98640041075013,276.7009415998888,46.655369683898,-58.662289845759474,548.3070947666191,58.974372501336845,248.10792958826207,453.55972114562553,749.7736819972544,217.5339064709217,456.8329997010553,419.29599088415205,251.8503847954284,398.66539538545055,290.7093209898178,198.87533909674127,371.7142286588929,68.00685098264866,155.8436121744883,304.82413680345684,40.750730142683445,158.29873551194845,566.0552614742486,58.32147399417821
independent_20260430_202319,trial_001,subject_001,1777551799.3817403,1777551799.3817403,274590.9915545,2045523,001,0,0,1,0.0,0.0,0.0,113.39489458923265,543.8892274053719,866.2586768146464,54.43854015976179,315.75798598592917,908.3667899102041,108.34555074230109,317.3657493765168,904.4153953007414,-114.40530263224537,451.38280463201846,716.1340277186981,-120.99079747707925,409.72954864295576,431.7292831051327,-146.83589501057938,368.7629016085532,305.56441656901404,-110.96216651139282,351.51824093659627,76.61704740351564,-54.98564838336538,276.71263865173864,46.647995281447045,-58.663983921581696,548.310078393997,58.97522934942155,248.10684724441938,453.5561597321987,749.7665815517175,217.52054322487956,456.8265266055739,419.31248569626183,251.83315222361773,398.6426192031888,290.70216400458247,198.88209820986268,371.70351375805427,67.99941768299396,155.6791289686154,305.7584676632325,40.085296287555494,158.28922275761633,566.041178016921,58.3115671883301
