Session_ID,Trial_ID,Subject_ID,Timestamp,Planter_Recv_Timestamp,Planter_Recv_Timestamp_Mono,Planter_Side,Planter_Side_Seq,Planter_Read_Seq,Planter_Candidate_Frame_Seq,Planter_Parse_OK_Flag,Planter_Init_OK_Flag,Planter_Frame_Length,Planter_Frame_Length_Mode,Planter_All_Zero_Flag,Planter_Review_Flag,Planter_0,Planter_1,Planter_2,Planter_3,Planter_4,Planter_5,Planter_6,Planter_7,Planter_8,Planter_9,Planter_10,Planter_11,Planter_12,Planter_13,Planter_14,Planter_15,Planter_16,Planter_17
independent_20260430_202319,trial_001,subject_001,1777551800.3528378,1777551800.3528378,274591.962227,Right,1,0,0,1,1,39,reference_style,0,0,0,0,21777,36357,0,0,0,0,60688,52483,0,0,0,0,18946,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551800.5323927,1777551800.5323927,274592.1413415,Right,2,0,0,1,1,39,reference_style,0,0,0,0,27921,36357,0,0,0,0,10769,49411,0,0,0,0,15874,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551800.7623603,1777551800.7623603,274592.371666,Right,3,0,0,1,1,39,reference_style,0,0,0,0,27409,36101,0,0,0,0,11281,49667,0,0,0,0,18434,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551800.961978,1777551800.961978,274592.5715975,Right,4,0,0,1,1,39,reference_style,0,0,0,0,27409,39173,0,0,0,0,12305,51715,0,0,0,0,19202,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551801.1325154,1777551801.1325154,274592.7415685,Right,5,0,0,1,1,39,reference_style,0,0,0,0,27409,36101,0,0,0,0,14353,52483,0,0,0,0,21762,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551801.3429122,1777551801.3429122,274592.9518023,Right,6,0,0,1,1,39,reference_style,0,0,0,0,24337,36101,0,0,0,0,14353,52483,0,0,0,0,18946,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551801.5029132,1777551801.5029132,274593.1118479,Right,7,0,0,1,1,39,reference_style,0,0,0,0,19217,39685,0,0,0,0,14865,55811,0,0,0,0,19202,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551801.662427,1777551801.662427,274593.2719553,Right,8,0,0,1,1,39,reference_style,0,0,0,0,28433,42757,0,0,0,0,14865,55811,0,0,0,0,21762,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551801.766796,1777551801.766796,274593.3757717,Right,9,0,0,1,1,39,reference_style,0,0,0,0,27921,36357,0,0,0,0,13841,55299,0,0,0,0,21762,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551802.043161,1777551802.043161,274593.6522066,Right,10,0,0,1,1,39,reference_style,0,0,0,0,29457,38661,0,0,0,0,18449,56067,0,0,0,0,19202,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551802.242731,1777551802.242731,274593.8517442,Right,11,0,0,1,1,39,reference_style,0,0,0,0,28945,43013,0,0,0,0,18449,56067,0,0,0,0,22274,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551802.3720448,1777551802.3720448,274593.9817201,Right,12,0,0,1,1,39,reference_style,0,0,0,0,22801,43013,0,0,0,0,18961,56323,0,0,0,0,22274,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551802.5727968,1777551802.5727968,274594.1817595,Right,13,0,0,1,1,39,reference_style,0,0,0,0,28433,42757,0,0,0,0,18961,56323,0,0,0,0,22274,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551802.7622883,1777551802.7622883,274594.3715527,Right,14,0,0,1,1,39,reference_style,0,0,0,0,28433,42757,0,0,0,0,18961,56323,0,0,0,0,22018,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551802.9320366,1777551802.9320366,274594.5413706,Right,15,0,0,1,1,39,reference_style,0,0,0,0,18193,36101,0,0,0,0,3601,53251,0,0,0,0,22274,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551803.0824137,1777551803.0824137,274594.6912925,Right,16,0,0,1,1,39,reference_style,0,0,0,0,20753,29701,0,0,0,0,5649,46595,0,0,0,0,25858,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551803.2130828,1777551803.2130828,274594.8220261,Right,17,0,0,1,1,39,reference_style,0,0,0,0,12049,13061,0,0,0,0,3601,33539,0,0,0,0,26370,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551803.4314158,1777551803.4314158,274595.0412064,Right,18,0,0,1,1,39,reference_style,0,0,0,0,12049,6917,0,0,0,0,64528,26627,0,0,0,0,26882,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551803.574725,1777551803.574725,274595.1836231,Right,19,0,0,1,1,39,reference_style,0,0,0,0,11793,517,0,0,0,0,62224,17923,0,0,0,0,26882,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551803.7424166,1777551803.7424166,274595.351415,Right,20,0,0,1,1,39,reference_style,0,0,0,0,17,55300,0,0,0,0,43024,14595,0,0,0,0,23810,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551803.962522,1777551803.962522,274595.5715918,Right,21,0,0,1,1,39,reference_style,0,0,0,0,6673,58628,0,0,0,0,61456,14595,0,0,0,0,23554,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551804.0529282,1777551804.0529282,274595.6620161,Right,22,0,0,1,1,39,reference_style,0,0,0,0,14865,517,0,0,0,0,2577,20739,0,0,0,0,22530,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551804.2929943,1777551804.2929943,274595.9019326,Right,23,0,0,1,1,39,reference_style,0,0,0,0,24849,24069,0,0,0,0,13329,36867,0,0,0,0,25858,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551804.4624572,1777551804.4624572,274596.0716635,Right,24,0,0,1,1,39,reference_style,0,0,0,0,42769,37637,0,0,0,0,26129,50691,0,0,0,0,25090,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551804.6523116,1777551804.6523116,274596.2615538,Right,25,0,0,1,1,39,reference_style,0,0,0,0,59153,58373,0,0,0,0,49937,12804,0,0,0,0,21506,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551804.782015,1777551804.782015,274596.3912057,Right,26,0,0,1,1,39,reference_style,0,0,0,0,55057,518,0,0,0,0,54545,19460,0,0,0,0,24322,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551804.8726065,1777551804.8726065,274596.4815854,Right,27,0,0,1,1,39,reference_style,0,0,0,0,23826,19462,0,0,0,0,17170,37892,0,0,0,0,27394,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551804.9822683,1777551804.9822683,274596.5914649,Right,28,0,0,1,1,39,reference_style,0,0,0,0,33298,27398,0,0,0,0,19218,54532,0,0,0,0,30466,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551805.102061,1777551805.102061,274596.7115931,Right,29,0,0,1,1,39,reference_style,0,0,0,0,39186,46086,0,0,0,0,36882,1029,0,0,0,0,34306,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551805.2124622,1777551805.2124622,274596.8217329,Right,30,0,0,1,1,39,reference_style,0,0,0,0,56850,55302,0,0,0,0,47890,6661,0,0,0,0,44290,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551805.3911703,1777551805.3911703,274597.001343,Right,31,0,0,1,1,39,reference_style,0,0,0,0,4883,60678,0,0,0,0,61970,15365,0,0,0,0,50946,0,0,0
independent_20260430_202319,trial_001,subject_001,1777551805.502213,1777551805.502213,274597.1117605,Right,32,0,0,1,1,39,reference_style,0,0,0,0,8723,64518,0,0,0,0,10515,15877,0,0,0,0,1539,9472,0,0
independent_20260430_202319,trial_001,subject_001,1777551805.6467383,1777551805.6467383,274597.2557287,Right,33,0,0,1,1,39,reference_style,0,0,0,0,27923,15879,0,0,0,0,28947,22021,0,0,0,0,29955,36608,0,0
independent_20260430_202319,trial_001,subject_001,1777551805.881572,1777551805.881572,274597.4914104,Right,34,0,0,1,1,39,reference_style,0,0,0,0,53011,34311,0,0,0,0,63251,53509,0,0,0,0,2564,10241,40192,0
