Recv_Timestamp,Side,Point_0,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17
1777289445.505632,Right,20993,0,50955,32261,0,0,0,0,20496,28163,0,0,22785,0,9221,49666,1798,0
1777289445.5156934,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289445.5156934,Right,20993,0,50955,32261,0,0,0,0,20496,28163,0,0,22785,0,9221,49666,1798,0
1777289445.6774497,Left,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0
1777289445.6774497,Right,13060,0,38665,59904,0,0,56832,0,44044,19968,0,0,5381,0,54531,7940,29193,0
1777289445.8156354,Left,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0
1777289445.8156354,Right,11272,0,24070,0,0,0,42245,0,51720,0,0,22528,33290,0,14593,35076,55308,0
1777289445.923642,Left,0,0,4107,6917,0,0,0,0,58130,28935,0,0,0,0,0,0,0,0
1777289445.923642,Right,11272,0,24070,0,0,0,42245,0,51720,0,0,22528,33290,0,14593,35076,55308,0
1777289445.924306,Left,0,0,4107,6917,0,0,0,0,58130,28935,0,0,0,0,0,0,0,0
1777289445.924306,Right,28687,18434,4101,0,0,0,43020,8451,55557,0,0,48896,16144,0,0,29442,22543,0
1777289446.095533,Left,0,0,57616,10776,0,0,0,0,50196,21785,49152,0,0,0,0,0,0,0
1777289446.095533,Right,28687,18434,4101,0,0,0,43020,8451,55557,0,0,48896,16144,0,0,29442,22543,0
1777289446.1258435,Left,0,0,57616,10776,0,0,0,0,50196,21785,49152,0,0,0,0,0,0,0
1777289446.1258435,Right,34833,37127,55811,0,0,0,31757,33031,60163,0,0,0,44812,15360,0,0,14346,0
1777289446.2359588,Left,0,0,56334,49947,54784,0,0,0,58899,52508,7687,0,0,0,0,0,0,0
1777289446.2359588,Right,34833,37127,55811,0,0,0,31757,33031,60163,0,0,0,44812,15360,0,0,14346,0
1777289446.2631922,Left,0,0,56334,49947,54784,0,0,0,58899,52508,7687,0,0,0,0,0,0,0
1777289446.2631922,Right,57613,57863,40963,0,0,0,36870,16391,26114,0,0,0,62722,0,0,0,51969,0
1777289446.3299036,Left,0,0,51726,61466,40449,0,0,0,25108,48668,59144,0,0,0,0,0,0,0
1777289446.3299036,Right,57613,57863,40963,0,0,0,36870,16391,26114,0,0,0,62722,0,0,0,51969,0
1777289446.4257333,Left,0,0,40460,56854,47360,0,0,0,31250,63000,19464,0,0,0,0,0,0,0
1777289446.4257333,Right,52484,0,8194,0,0,0,0,0,38912,0,0,0,0,0,0,0,0,0
1777289446.5472164,Left,0,0,40460,56854,47360,0,0,0,31250,63000,19464,0,0,0,0,0,0,0
1777289446.5472164,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289446.6349354,Left,0,0,10251,47122,28928,0,0,0,48656,58132,37127,0,0,0,0,0,0,0
1777289446.6349354,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289446.7046869,Left,0,0,10251,47122,28928,0,0,0,48656,58132,37127,0,0,0,0,0,0,0
1777289446.7046869,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289446.766148,Left,0,0,18442,62991,13568,0,0,0,2832,25106,5128,0,0,0,0,0,0,0
1777289446.766148,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289446.8662815,Left,0,0,18442,62991,13568,0,0,0,2832,25106,5128,0,0,0,0,0,0,0
1777289446.8662815,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289446.9798782,Left,0,0,2570,12813,15360,0,0,0,6159,56847,37128,257,0,0,0,0,0,0
1777289446.9798782,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289447.1966758,Left,0,0,53257,56329,1025,0,0,0,41229,9996,1800,20994,0,0,0,0,0,0
1777289447.1966758,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289447.2261114,Left,0,0,53257,56329,1025,0,0,0,41229,9996,1800,20994,0,0,0,0,0,0
1777289447.2261114,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289447.3271406,Left,0,0,58888,58117,27136,0,0,0,27403,48903,7174,44291,0,0,0,0,0,0
1777289447.3271406,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289447.3855252,Left,0,0,58888,58117,27136,0,0,0,27403,48903,7174,44291,0,0,0,0,0,0
1777289447.3855252,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289447.4572058,Left,0,0,4103,27649,0,0,0,0,4105,46850,9731,45060,0,17408,0,0,0,0
1777289447.4572058,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289447.545019,Left,0,0,4103,27649,0,0,0,0,4105,46850,9731,45060,0,17408,0,0,0,0
1777289447.545019,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289447.6380594,Left,0,0,29445,0,0,0,0,53504,50695,0,39936,65028,0,32514,0,0,0,0
1777289447.6380594,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289447.8167317,Left,0,29188,32515,0,0,0,0,20230,24326,0,0,50435,0,63750,0,0,0,0
1777289447.8167317,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289447.8372343,Left,0,29188,32515,0,0,0,0,20230,24326,0,0,50435,0,63750,0,0,0,0
1777289447.8372343,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289448.0262787,Left,0,63496,14083,0,0,0,0,57609,43781,0,0,0,0,3337,0,0,0,0
1777289448.0262787,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289448.0766113,Left,0,63496,14083,0,0,0,0,57609,43781,0,0,0,0,3337,0,0,0,0
1777289448.0766113,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289448.1955504,Left,0,42504,5123,0,0,0,0,62726,14597,0,0,0,0,4355,0,0,0,0
1777289448.1955504,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289448.2925577,Left,0,42504,5123,0,0,0,0,62726,14597,0,0,0,0,4355,0,0,0,0
1777289448.2925577,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289448.4319422,Left,0,42504,5123,0,0,0,0,62726,14597,0,0,0,0,4355,0,0,0,0
1777289448.4319422,Right,0,0,36355,0,0,0,0,0,35592,0,0,0,0,0,0,0,0,0
1777289448.4865072,Left,0,0,9728,0,0,0,0,0,19713,0,0,0,0,0,0,0,0,0
1777289448.4865072,Right,0,0,36355,0,0,0,0,0,35592,0,0,0,0,0,0,0,0,0
1777289448.6360023,Left,0,0,9728,0,0,0,0,0,19713,0,0,0,0,0,0,0,0,0
1777289448.6360023,Right,0,0,48917,17931,0,0,0,0,3606,34825,0,0,0,0,0,0,0,0
1777289448.6833854,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289448.6833854,Right,0,0,48917,17931,0,0,0,0,3606,34825,0,0,0,0,0,0,0,0
1777289448.875844,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289448.875844,Right,0,0,28179,48657,0,0,0,0,35606,43791,0,0,0,0,2052,0,0,0
1777289448.9155402,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289448.9155402,Right,0,0,28179,48657,0,0,0,0,35606,43791,0,0,0,0,2052,0,0,0
1777289449.0460496,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289449.0460496,Right,0,0,26132,6164,52736,0,0,0,792,2577,18689,0,0,0,47366,0,0,0
1777289449.0509727,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289449.0509727,Right,0,0,26132,6164,52736,0,0,0,792,2577,18689,0,0,0,47366,0,0,0
1777289449.4470475,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777289449.4470475,Right,0,0,8720,48143,44032,0,0,0,21269,25613,22017,0,0,0,2567,11776,26624,0
1777289449.6349137,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
