Recv_Timestamp,Side,Point_0,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17
1777291185.6969376,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291185.6969376,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291185.9273646,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291185.9273646,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291186.150953,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291186.150953,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291186.3503332,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291186.3503332,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291186.5112586,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291186.5112586,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291186.6893973,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291186.6893973,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291186.8968353,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291186.8968353,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291187.135993,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291187.135993,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291187.2603753,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291187.2603753,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291187.4029138,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291187.4029138,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291187.6665223,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291187.6665223,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291187.990055,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291187.990055,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291188.2157867,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291188.2157867,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291188.445009,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291188.445009,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291188.6725745,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291188.6725745,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291189.2567425,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291189.2567425,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291189.9517312,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291189.9517312,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291190.9190798,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291190.9190798,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291191.150583,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291191.150583,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291191.356412,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291191.356412,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291191.5565014,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291191.5565014,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291191.6839032,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291191.6839032,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291191.9461272,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777291191.9461272,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
