session_id,trial_id,timestamp_wall,timestamp_mono,device_name,seq,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw,quat_x,quat_y,quat_z,quat_w
independent_20260430_155945,trial_001,1777535985.0278893,258776.6367926,Trunk,5,-0.914,9.4172,-1.5552,8.5449,18.9819,9.0332,96.6138,1.2964,9.8602,0.7446,-0.0567,0.0656,0.6619
independent_20260430_155945,trial_001,1777535985.0278893,258776.6368827,L_Tibia,6,0.6747,9.3598,-4.9144,87.5854,83.374,-25.9399,130.2759,7.0258,-16.853,0.8921,0.1582,-0.0065,0.4233
independent_20260430_155945,trial_001,1777535985.0278893,258776.6369725,L_Foot,6,-1.3542,2.9764,10.0823,98.1445,7.6904,28.2593,14.7986,5.3284,-115.6641,0.0295,0.1334,-0.8353,0.5325
independent_20260430_155945,trial_001,1777535985.0278893,258776.6370617,R_Femur,6,0.2058,10.1158,0.268,55.0537,-7.4463,21.0571,85.3857,-0.6757,-21.1102,0.6674,0.1199,-0.1386,0.7218
independent_20260430_155945,trial_001,1777535985.0278893,258776.6371499,R_Tibia,2,-0.8183,9.8574,-2.8807,16.4795,12.3901,11.7188,104.6228,-4.4385,-150.5457,0.2239,0.7588,-0.5986,0.1257
independent_20260430_155945,trial_001,1777535985.0278893,258776.6372391,R_Foot,3,0.9762,1.4595,9.7713,11.9629,-0.3662,-0.1831,8.7012,-5.191,175.0287,-0.0418,-0.0777,0.995,0.0466
independent_20260430_155945,trial_001,1777535985.0278893,258776.6373349,Trunk,6,-0.9475,9.398,-1.6365,9.3384,15.5029,9.3994,96.7456,1.1206,10.0854,0.7451,-0.0592,0.0657,0.661
independent_20260430_155945,trial_001,1777535985.0278893,258776.6374227,L_Femur,6,1.024,9.8479,-2.316,-72.5098,26.5503,-9.5215,114.9609,-5.5426,-5.0043,0.8426,0.0108,-0.0642,0.5347
independent_20260430_155945,trial_001,1777535985.0278893,258776.6375217,L_Tibia,7,-0.0766,8.8047,-5.5412,91.4917,83.1909,-26.6724,132.2754,6.3281,-15.2161,0.9021,0.143,-0.0034,0.4071
independent_20260430_155945,trial_001,1777535985.0278893,258776.6376139,L_Foot,7,-1.091,2.3926,10.3168,111.145,10.2539,34.4238,16.4795,5.3394,-115.1477,0.0379,0.1456,-0.8309,0.5357
independent_20260430_155945,trial_001,1777535985.0278893,258776.6377012,R_Femur,7,0.9044,10.2354,0.3732,54.8706,-11.0474,23.4375,86.4789,-1.1591,-21.2695,0.6746,0.1192,-0.1412,0.7147
independent_20260430_155945,trial_001,1777535985.0288959,258776.6377897,Trunk,7,-0.5981,9.3789,-1.7849,10.3149,14.0991,8.667,96.8884,0.9558,10.2667,0.7458,-0.0614,0.0656,0.6601
independent_20260430_155945,trial_001,1777535985.0288959,258776.6378717,L_Femur,7,0.8422,9.8144,-2.2442,-79.1626,16.2354,-7.0801,113.7634,-5.5536,-4.7021,0.8369,0.0079,-0.0629,0.5436
independent_20260430_155945,trial_001,1777535985.0288959,258776.6379578,L_Tibia,8,-0.6077,8.8621,-5.6704,91.5527,69.519,-25.2075,133.7695,5.8667,-14.1394,0.9091,0.133,-0.0015,0.3949
independent_20260430_155945,trial_001,1777535985.0288959,258776.6380381,L_Foot,8,-0.5934,2.2299,10.1206,134.6436,18.0664,46.3867,19.1437,5.3833,-114.2358,0.0513,0.1646,-0.8229,0.5413
independent_20260430_155945,trial_001,1777535985.0288959,258776.6381183,R_Femur,8,0.6173,9.8,0.0,54.0771,-10.437,23.2544,87.2919,-1.5216,-21.4069,0.6799,0.1187,-0.1434,0.7093
independent_20260430_155945,trial_001,1777535985.0288959,258776.6381981,R_Tibia,3,1.3111,9.1731,-2.7036,11.6577,-13.0005,15.686,105.1227,-4.7736,-151.1664,0.222,0.762,-0.5965,0.1192
independent_20260430_155945,trial_001,1777535985.0288959,258776.638277,R_Foot,4,0.9522,1.7849,9.867,12.5122,0.7324,-1.5259,9.1406,-5.1691,174.9957,-0.0414,-0.0815,0.9947,0.0471
independent_20260430_155945,trial_001,1777535985.0288959,258776.6385665,Trunk,8,-0.1436,9.4076,-1.8519,9.0332,9.8877,7.4463,97.0642,0.7581,10.4535,0.7466,-0.0639,0.0653,0.659
independent_20260430_155945,trial_001,1777535985.0288959,258776.6386551,L_Femur,8,0.8087,9.6182,-2.3399,-84.6558,10.6812,-6.4697,112.066,-5.5316,-4.4385,0.8288,0.0051,-0.0616,0.5561
independent_20260430_155945,trial_001,1777535985.0288959,258776.638738,L_Tibia,9,-0.8039,8.5798,-5.3594,92.4072,52.3682,-23.7427,135.7306,5.4108,-12.9749,0.9173,0.1222,0.0009,0.3789
independent_20260430_155945,trial_001,1777535985.0298963,258776.638819,L_Foot,9,-0.9044,1.7418,10.5273,152.5879,24.9023,56.0303,21.4673,5.4437,-113.3459,0.0632,0.1811,-0.8151,0.5466
independent_20260430_155945,trial_001,1777535985.0298963,258776.6388995,R_Femur,9,0.7321,9.2784,-0.3015,55.1758,-9.8877,23.5596,88.3795,-2.0105,-21.5881,0.687,0.1182,-0.1463,0.7019
independent_20260430_155945,trial_001,1777535985.0298963,258776.6389791,Trunk,9,0.1866,9.3741,-1.7083,7.6294,6.6528,5.6763,97.1686,0.6482,10.5304,0.7471,-0.0651,0.0649,0.6583
independent_20260430_155945,trial_001,1777535985.0298963,258776.6390582,L_Femur,9,0.8948,9.6469,-2.6558,-84.4727,9.5215,-6.2866,110.7861,-5.5042,-4.2737,0.8226,0.0034,-0.0606,0.5654
independent_20260430_155945,trial_001,1777535985.0298963,258776.6391381,L_Tibia,10,-0.7226,8.5415,-5.5556,89.5996,44.0063,-24.292,137.1588,5.1746,-12.2278,0.9229,0.1154,0.0029,0.3672
independent_20260430_155945,trial_001,1777535985.0298963,258776.6392179,L_Foot,10,-1.4451,1.9284,10.5417,173.2178,32.959,66.8335,24.115,5.5096,-112.2693,0.0772,0.1994,-0.8055,0.5527
independent_20260430_155945,trial_001,1777535985.0298963,258776.6392969,R_Femur,10,1.603,9.2258,-0.1101,56.3354,-3.418,24.1699,89.2145,-2.3785,-21.6595,0.6924,0.1174,-0.1481,0.6964
independent_20260430_155945,trial_001,1777535985.0298963,258776.6393758,R_Tibia,4,3.0194,9.1588,-2.4787,6.7749,67.0776,3.3569,105.3259,-5.4382,-149.848,0.2343,0.7594,-0.5948,0.1212
independent_20260430_155945,trial_001,1777535985.0298963,258776.6394712,R_Foot,5,1.1245,1.7705,9.8526,8.667,2.9907,-2.3193,9.4318,-5.0867,174.9463,-0.0406,-0.084,0.9945,0.0475
independent_20260430_155945,trial_001,1777535985.0298963,258776.639635,Trunk,10,0.4498,9.2449,-1.4834,5.5542,5.4321,5.4321,97.2729,0.5164,10.6073,0.7476,-0.0664,0.0645,0.6577
independent_20260430_155945,trial_001,1777535985.030895,258776.6397591,L_Femur,10,0.8805,9.8479,-3.0434,-85.6934,8.1787,-6.5308,109.4897,-5.4602,-4.1254,0.8161,0.0019,-0.0596,0.5748
independent_20260430_155945,trial_001,1777535985.030895,258776.6398428,L_Tibia,11,-0.9092,8.3501,-6.0628,91.9189,42.6025,-27.5879,138.5925,4.9713,-11.4917,0.9283,0.1088,0.005,0.3555
independent_20260430_155945,trial_001,1777535985.030895,258776.6399237,L_Foot,11,-1.4978,3.1726,9.8048,203.6133,22.522,70.9229,28.1964,5.3668,-110.7587,0.1009,0.226,-0.7908,0.5598
independent_20260430_155945,trial_001,1777535985.0326097,258776.6418305,R_Femur,11,2.0098,9.3933,-0.0909,57.0679,10.376,21.8506,90.0604,-2.7246,-21.5387,0.698,0.1157,-0.1485,0.6909
independent_20260430_155945,trial_001,1777535985.0326097,258776.6419333,Trunk,11,0.5838,9.1301,-1.4738,6.0425,8.4229,7.4463,97.3499,0.39,10.6952,0.7479,-0.0678,0.0641,0.6572
independent_20260430_155945,trial_001,1777535985.0326097,258776.6420253,L_Femur,11,0.5838,10.1254,-3.1869,-88.623,4.1504,-9.3994,107.7209,-5.3394,-3.9716,0.8072,0.0005,-0.058,0.5875
independent_20260430_155945,trial_001,1777535985.0326097,258776.6421114,L_Tibia,12,-0.847,8.3692,-6.436,92.4683,46.2036,-25.8789,140.5481,4.6472,-10.4865,0.9354,0.0996,0.0072,0.3393
independent_20260430_155945,trial_001,1777535985.0326097,258776.6421946,L_Foot,12,-0.8565,3.6941,9.2545,218.3838,26.6724,77.8809,31.5527,5.1306,-109.5831,0.1214,0.2468,-0.7785,0.5642
independent_20260430_155945,trial_001,1777535985.0326097,258776.6422779,R_Femur,12,0.78,10.0058,-0.201,51.0254,24.7803,13.7329,91.0876,-3.0652,-21.1102,0.7049,0.1123,-0.147,0.6848
independent_20260430_155945,trial_001,1777535985.0326097,258776.6423578,R_Tibia,5,-1.0958,9.4363,-2.8854,7.8735,47.4854,5.5542,105.3809,-5.993,-148.0902,0.2488,0.755,-0.5934,0.1264
independent_20260430_155945,trial_001,1777535985.0326097,258776.6424386,R_Foot,6,0.7704,1.7944,9.9579,3.3569,1.0986,-1.5259,9.613,-5.0043,174.8914,-0.0397,-0.0856,0.9944,0.048
independent_20260430_155945,trial_001,1777535985.0336165,258776.6425704,Trunk,12,0.7896,9.1014,-1.5935,8.606,11.1084,9.5825,97.4597,0.2252,10.8325,0.7484,-0.0697,0.0637,0.6565
independent_20260430_155945,trial_001,1777535985.0336165,258776.6427167,L_Femur,12,0.1962,10.2737,-3.1582,-91.0645,-1.2817,-14.0991,106.3531,-5.1526,-3.9221,0.8001,0.0004,-0.0564,0.5972
independent_20260430_155945,trial_001,1777535985.0336165,258776.6428582,L_Foot,13,-0.244,3.8281,9.0104,231.3232,47.1191,95.7031,35.1288,4.9054,-108.0835,0.144,0.268,-0.7634,0.5698
independent_20260430_155945,trial_001,1777535985.0336165,258776.643012,R_Femur,13,-0.823,10.3599,0.0,42.0532,20.3247,8.7891,91.7194,-3.23,-20.7806,0.7091,0.1101,-0.1454,0.6811
independent_20260430_155945,trial_001,1777535985.0336165,258776.6431653,L_Tibia,13,-1.7035,7.6706,-6.6849,81.9092,45.5322,-18.0054,143.3057,3.9056,-9.0967,0.9448,0.0859,0.0073,0.3162
independent_20260430_155945,trial_001,1777535985.0336165,258776.6433331,L_Foot,14,0.0431,4.4071,8.0008,232.2998,77.0264,118.042,40.0232,4.6362,-105.4578,0.1768,0.2951,-0.7387,0.5796
independent_20260430_155945,trial_001,1777535985.0346162,258776.6434921,R_Femur,14,-1.4116,10.2689,0.2153,33.9966,3.2959,6.8359,92.2412,-3.3453,-20.6763,0.7124,0.1094,-0.145,0.6778
independent_20260430_155945,trial_001,1777535985.0346162,258776.6436677,R_Tibia,6,0.244,9.532,-2.1055,9.5215,0.8545,12.8174,105.672,-6.4874,-147.7386,0.2539,0.7548,-0.5919,0.1243
independent_20260430_155945,trial_001,1777535985.0346162,258776.6438049,R_Foot,7,0.8613,1.5169,9.8048,3.418,-1.4038,-0.3662,9.7009,-5.0262,174.8749,-0.0399,-0.0863,0.9943,0.0482
independent_20260430_155945,trial_001,1777535985.0346162,258776.643969,Trunk,13,0.5694,9.5081,-1.6509,15.4419,4.8828,10.1929,97.8992,-0.2032,11.0083,0.7505,-0.0735,0.0617,0.6538
independent_20260430_155945,trial_001,1777535985.0346162,258776.644151,L_Femur,13,-0.2632,9.9723,-3.431,-89.4775,-22.8271,-23.6206,103.2111,-4.3561,-4.2078,0.7835,0.0052,-0.0526,0.6191
independent_20260430_155945,trial_001,1777535985.0346162,258776.6443161,L_Foot,15,0.1866,5.0483,8.4554,225.4639,102.8442,136.2305,43.6267,4.4,-103.0078,0.2032,0.3128,-0.7172,0.5886
independent_20260430_155945,trial_001,1777535985.0346162,258776.6444085,R_Femur,15,-0.1962,9.6708,-0.1771,37.5366,-21.0571,10.1318,92.9663,-3.5211,-20.9784,0.7166,0.1112,-0.1472,0.6727
independent_20260430_155945,trial_001,1777535985.0356145,258776.6445044,Trunk,14,0.4881,9.6612,-1.7083,13.4888,4.8218,7.6294,98.0969,-0.3461,11.0468,0.7516,-0.0747,0.0608,0.6526
independent_20260430_155945,trial_001,1777535985.0356145,258776.6445905,L_Femur,14,0.0622,9.8574,-3.3879,-88.623,-29.2969,-22.8271,101.9092,-3.9276,-4.5483,0.7764,0.0092,-0.0516,0.628
independent_20260430_155945,trial_001,1777535985.0356145,258776.6446708,L_Tibia,14,-2.3974,6.0819,-8.0391,57.0679,0.6104,-9.9487,145.7501,3.642,-8.3386,0.952,0.0788,0.0089,0.2957
independent_20260430_155945,trial_001,1777535985.0356145,258776.6447494,L_Foot,16,-6.7519,3.9095,29.3856,-2.4414,117.1875,95.9473,45.3516,4.455,-99.668,0.2211,0.3175,-0.6949,0.6061
independent_20260430_155945,trial_001,1777535985.0356145,258776.6448298,R_Femur,16,0.8039,9.355,-0.5599,42.1143,-28.2593,13.3667,93.6035,-3.6969,-21.3959,0.72,0.1136,-0.1501,0.6679
independent_20260430_155945,trial_001,1777535985.0356145,258776.6449099,R_Tibia,7,1.4021,9.2306,-3.1295,7.3853,14.2822,8.2397,105.8917,-6.9214,-147.464,0.2581,0.7545,-0.5909,0.1222
independent_20260430_155945,trial_001,1777535985.0356145,258776.6449895,R_Foot,8,0.7991,1.938,9.9148,0.061,-1.3428,-0.061,9.7504,-5.0592,174.8529,-0.0401,-0.0868,0.9942,0.0484
independent_20260430_155945,trial_001,1777535985.0356145,258776.6450679,Trunk,15,0.5359,9.4985,-1.6126,10.1318,4.2114,7.6904,98.3002,-0.5164,11.0962,0.7526,-0.0761,0.0598,0.6513
independent_20260430_155945,trial_001,1777535985.0356145,258776.6451468,L_Femur,15,0.5455,10.0153,-2.962,-88.9282,-30.8838,-17.395,100.1624,-3.4442,-5.0867,0.7667,0.0148,-0.0515,0.6398
independent_20260430_155945,trial_001,1777535985.0356145,258776.6453572,L_Tibia,15,-0.7417,6.7901,-7.7328,15.2588,13.1836,-18.7988,146.3159,3.7189,-7.9871,0.9536,0.076,0.0108,0.291
independent_20260430_155945,trial_001,1777535985.0356145,258776.6454438,L_Foot,17,-9.7043,0.9905,23.7152,-117.4927,27.2217,71.228,43.9838,4.1913,-98.3551,0.219,0.3054,-0.6923,0.6161
independent_20260430_155945,trial_001,1777535985.0366156,258776.6455743,R_Femur,17,0.914,9.532,-0.847,44.7998,-31.189,11.4136,94.5264,-3.9111,-22.0221,0.725,0.1175,-0.1541,0.661
independent_20260430_155945,trial_001,1777535985.0366156,258776.6456971,L_Femur,16,0.8805,10.3694,-2.7706,-89.3555,-32.2266,-12.5122,98.8495,-3.1696,-5.5261,0.7592,0.0186,-0.0523,0.6484
independent_20260430_155945,trial_001,1777535985.0366156,258776.6457816,L_Tibia,16,0.5981,7.5031,-4.8187,-13.0005,31.189,-20.6909,146.2445,3.5431,-7.4927,0.9538,0.0715,0.0106,0.2915
independent_20260430_155945,trial_001,1777535985.0366156,258776.6458618,L_Foot,18,-5.8714,-3.0386,9.1444,-120.3003,-50.4761,59.2041,42.182,3.1256,-98.0859,0.2166,0.2883,-0.6979,0.6188
independent_20260430_155945,trial_001,1777535985.0366156,258776.6459418,R_Femur,18,0.6173,9.9244,-0.8996,39.978,-35.2783,9.7656,95.1746,-4.0265,-22.5494,0.7282,0.121,-0.1572,0.656
independent_20260430_155945,trial_001,1777535985.0366156,258776.6460207,R_Tibia,8,1.3207,9.4555,-2.5409,6.0425,2.6245,8.3008,106.084,-7.251,-147.2992,0.261,0.7545,-0.59,0.1204
independent_20260430_155945,trial_001,1777535985.0366156,258776.6460996,R_Foot,9,0.9475,1.8088,9.8335,-0.3052,-1.8921,-0.1221,9.7339,-5.1141,174.8474,-0.0406,-0.0867,0.9942,0.0485
independent_20260430_155945,trial_001,1777535985.0366156,258776.6461784,L_Femur,17,1.4021,10.4269,-2.5457,-88.3789,-33.2642,-10.6201,97.5421,-2.9388,-5.9985,0.7517,0.0225,-0.0537,0.6569
independent_20260430_155945,trial_001,1777535985.0366156,258776.6462556,L_Tibia,17,1.4882,6.4935,-3.4453,-30.2734,42.4194,-20.9351,145.8765,3.2135,-6.8829,0.9534,0.0656,0.0092,0.2944
independent_20260430_155945,trial_001,1777535985.0366156,258776.6463341,L_Foot,19,-1.225,-1.1389,8.4171,-137.3901,-35.1562,36.377,39.5947,1.983,-97.9871,0.2099,0.2662,-0.7061,0.6217
independent_20260430_155945,trial_001,1777535985.0366156,258776.6464121,R_Femur,19,0.6795,9.8909,-0.8183,40.0391,-40.6494,8.9722,95.8008,-4.1144,-23.1482,0.7313,0.1252,-0.1605,0.651
independent_20260430_155945,trial_001,1777535985.0376194,258776.6464899,Trunk,16,0.378,9.6804,-1.1915,8.9111,-5.127,10.1318,98.7067,-1.0327,10.849,0.7548,-0.0776,0.0548,0.6491
independent_20260430_155945,trial_001,1777535985.0376194,258776.6465675,L_Femur,18,1.4978,9.6947,-2.072,-82.7637,-29.8462,-14.0991,95.8832,-2.6147,-6.5863,0.7419,0.0274,-0.0554,0.6676
independent_20260430_155945,trial_001,1777535985.0376194,258776.6466445,L_Tibia,18,1.2106,6.0437,-5.0196,-63.7817,68.2983,-18.1885,144.8438,2.4445,-5.8667,0.9515,0.0552,0.0049,0.3026
independent_20260430_155945,trial_001,1777535985.0376194,258776.6467218,R_Femur,20,0.823,9.7713,-0.8374,37.7808,-45.2271,7.9346,96.6357,-4.1913,-24.0436,0.735,0.1317,-0.1651,0.6443
independent_20260430_155945,trial_001,1777535985.0376194,258776.6468,R_Tibia,9,1.0097,9.3023,-2.6893,5.6763,-7.5684,8.1787,106.2488,-7.4542,-147.431,0.2613,0.7553,-0.5894,0.118
independent_20260430_155945,trial_001,1777535985.0376194,258776.6468782,R_Foot,10,0.8948,1.804,9.7809,1.2817,-1.4648,-0.4883,9.7504,-5.1636,174.8254,-0.041,-0.0868,0.9942,0.0488
independent_20260430_155945,trial_001,1777535985.0376194,258776.646956,Trunk,17,0.4785,9.3789,104.1968,-1103.4546,-62.5,281.25,7.0312,-118.2184,104.1833,-0.6565,-0.5511,0.372,0.3564
independent_20260430_155945,trial_001,1777535985.0376194,258776.6470353,Trunk,18,-2.6414,9.1779,1.0192,-8.9111,-0.3662,5.249,83.2379,16.2927,7.7344,0.6631,0.0613,0.1438,0.732
independent_20260430_155945,trial_001,1777535985.0396607,258776.6488788,L_Femur,19,-2.1103,4.1822,8.7233,-0.4272,0.1831,2.8687,25.7959,13.9801,-26.3947,0.1886,0.1661,-0.1944,0.9482
independent_20260430_155945,trial_001,1777535985.0396607,258776.6489838,L_Tibia,19,0.3015,9.4746,-1.9619,-1.4038,3.418,-2.2583,101.9257,-1.3293,23.5272,0.7589,-0.1655,0.1196,0.6184
independent_20260430_155945,trial_001,1777535985.0396607,258776.649075,L_Foot,20,-0.9762,0.2345,10.0058,-1.709,-0.5493,0.0,0.9119,5.213,86.5393,0.037,0.0277,0.685,0.7271
independent_20260430_155945,trial_001,1777535985.0396607,258776.6491634,R_Femur,21,-1.2537,5.7374,7.8764,-1.2817,-1.6479,1.709,36.7163,9.4592,4.021,0.3164,0.0672,0.0591,0.9444
independent_20260430_155945,trial_001,1777535985.0465448,258776.6557804,Trunk,19,-2.6127,9.1014,1.0288,-9.1553,-2.6855,5.0049,83.0786,16.2048,7.7124,0.6621,0.0611,0.1431,0.7331
independent_20260430_155945,trial_001,1777535985.0465448,258776.6558932,L_Femur,20,-2.1438,4.1344,8.7568,-0.7935,0.2441,3.1738,25.7959,13.9691,-26.3452,0.1887,0.1659,-0.1941,0.9483
independent_20260430_155945,trial_001,1777535985.0485504,258776.657643,L_Tibia,20,0.3158,9.5464,-1.9284,-1.1597,3.7842,-1.9531,101.9092,-1.3019,23.5931,0.7587,-0.1658,0.1201,0.6184
independent_20260430_155945,trial_001,1777535985.0485504,258776.6577428,L_Foot,21,-0.981,0.1962,9.9818,-1.4648,-0.4883,0.0,0.9119,5.2185,86.5338,0.037,0.0277,0.6849,0.7271
independent_20260430_155945,trial_001,1777535985.049935,258776.6591975,R_Femur,22,-1.2968,5.7565,7.8716,-1.9531,-1.2817,1.709,36.7163,9.4482,4.021,0.3164,0.0671,0.0591,0.9444
independent_20260430_155945,trial_001,1777535985.0514479,258776.6605199,R_Tibia,10,-1.2585,7.9673,-5.2685,-0.9155,0.7935,-0.9766,123.3215,8.1958,74.9542,0.7173,-0.5072,0.338,0.3375
independent_20260430_155945,trial_001,1777535985.0514479,258776.6606175,R_Foot,11,0.8805,1.2154,9.8957,0.0,0.6104,0.0,7.2235,-5.0372,-33.6566,0.0729,-0.0238,-0.2913,0.9536
independent_20260430_155945,trial_001,1777535985.0625446,258776.6717348,Trunk,20,-2.6031,9.087,1.2059,-7.0801,-4.9438,4.7607,82.8754,16.084,7.6355,0.6608,0.061,0.1418,0.7345
independent_20260430_155945,trial_001,1777535985.063935,258776.6729777,L_Femur,21,-2.1725,4.1057,8.7808,-1.4038,0.0,3.479,25.7904,13.9526,-26.2903,0.1888,0.1657,-0.1936,0.9484
independent_20260430_155945,trial_001,1777535985.0656667,258776.674813,L_Tibia,21,0.2536,9.532,-1.8806,-0.4883,3.54,-2.2583,101.9037,-1.2689,23.6591,0.7586,-0.166,0.1207,0.6183
independent_20260430_155945,trial_001,1777535985.0670063,258776.6760432,R_Femur,23,-1.359,5.7709,7.8907,-2.6855,-1.709,1.77,36.7108,9.4427,4.021,0.3164,0.0671,0.0591,0.9444
independent_20260430_155945,trial_001,1777535985.0795717,258776.6887557,Trunk,21,-2.5648,9.288,1.3063,-6.2256,-6.2256,5.0049,82.7435,15.9906,7.5531,0.66,0.061,0.1407,0.7355
independent_20260430_155945,trial_001,1777535985.0810814,258776.6903426,L_Femur,22,-2.115,4.1152,8.7568,-1.6479,-0.061,3.6621,25.7739,13.9252,-26.2189,0.1888,0.1653,-0.1931,0.9485
