Recv_Timestamp,Side,Point_0,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17
1777530224.6426706,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530224.6426706,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530224.6694543,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530224.6694543,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530224.8327706,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530224.8327706,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530224.9477758,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530224.9477758,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.009724,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.009724,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.1409016,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.1409016,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.2103853,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.2103853,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.2629123,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.2629123,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.3686638,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.3686638,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.4024677,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.4024677,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.5119734,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.5119734,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.618034,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.618034,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.7148361,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.7148361,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.8517573,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.8517573,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.9340456,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530225.9340456,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.071995,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.071995,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.2115285,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.2115285,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.2525978,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.2525978,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.4230297,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.4230297,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.48211,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.48211,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.6484225,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.6484225,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.6673775,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.6673775,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.8140147,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.8140147,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.9762113,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.9762113,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.992982,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530226.992982,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530227.1157782,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530227.1157782,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530227.1443405,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
