Recv_Timestamp,Device_Name,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Roll,Pitch,Yaw,Quat_x,Quat_y,Quat_z,Quat_w
1777530624.4786396,Trunk,-7.1921,-0.6269,-6.4456,0.8545,0.1221,-0.4883,-174.4464,47.84,68.0219,-0.7459,0.527,-0.3109,0.2632
1777530624.4786396,L_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4786396,L_Tibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4786396,L_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4786396,R_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4786396,R_Tibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4786396,R_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4786396,Trunk,-7.1921,-0.6269,-6.4456,0.8545,0.1221,-0.4883,-174.4464,47.84,68.0219,-0.7459,0.527,-0.3109,0.2632
1777530624.4786396,L_Femur,0.5981,9.6852,-0.6029,0.3052,-0.4883,-0.1831,93.5541,-3.5101,35.4199,0.6875,-0.2415,0.187,0.6589
1777530624.4786396,L_Tibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4786396,L_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4786396,R_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4786396,R_Tibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4786396,R_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4786396,Trunk,-7.1921,-0.6269,-6.4456,0.8545,0.1221,-0.4883,-174.4464,47.84,68.0219,-0.7459,0.527,-0.3109,0.2632
1777530624.4786396,L_Femur,0.5981,9.6852,-0.6029,0.3052,-0.4883,-0.1831,93.5541,-3.5101,35.4199,0.6875,-0.2415,0.187,0.6589
1777530624.4786396,L_Tibia,-0.2153,-8.7473,-4.1583,-0.3052,-0.3052,0.4883,-115.4279,1.2799,-141.7676,-0.2825,-0.7968,-0.5078,0.166
1777530624.4786396,L_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4786396,R_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4786396,R_Tibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4786396,R_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4796462,Trunk,-7.1921,-0.6269,-6.4456,0.8545,0.1221,-0.4883,-174.4464,47.84,68.0219,-0.7459,0.527,-0.3109,0.2632
1777530624.4796462,L_Femur,0.5981,9.6852,-0.6029,0.3052,-0.4883,-0.1831,93.5541,-3.5101,35.4199,0.6875,-0.2415,0.187,0.6589
1777530624.4796462,L_Tibia,-0.2153,-8.7473,-4.1583,-0.3052,-0.3052,0.4883,-115.4279,1.2799,-141.7676,-0.2825,-0.7968,-0.5078,0.166
1777530624.4796462,L_Foot,-1.0192,-0.1148,10.001,-0.6714,-0.2441,0.3662,-0.6702,5.8173,107.3969,0.0374,0.0347,0.8047,0.5915
1777530624.4796462,R_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4796462,R_Tibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4796462,R_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530624.4796462,Trunk,-7.1921,-0.6029,-6.4647,0.9766,-0.3052,-0.7324,-174.4464,47.8455,68.0219,-0.7458,0.527,-0.311,0.2633
