Recv_Timestamp,Device_Name,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Roll,Pitch,Yaw,Quat_x,Quat_y,Quat_z,Quat_w
1777530055.7161222,Trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.7161222,L_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.7161222,L_Tibia,-0.2297,-8.7521,-4.1439,-0.2441,-0.2441,0.4883,-115.2905,1.3403,-72.6361,-0.6843,-0.4952,-0.3249,0.4253
1777530055.7161222,L_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.7161222,R_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.7161222,R_Tibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.7161222,R_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.717128,Trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.717128,L_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.717128,L_Tibia,-0.2297,-8.7521,-4.1439,-0.2441,-0.2441,0.4883,-115.2905,1.3403,-72.6361,-0.6843,-0.4952,-0.3249,0.4253
1777530055.717128,L_Foot,-1.0288,-0.1148,10.001,-0.6714,-0.3052,0.3052,-0.5878,5.8337,113.8788,0.0399,0.0321,0.8369,0.545
1777530055.717128,R_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.717128,R_Tibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.717128,R_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.717128,Trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.717128,L_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.717128,L_Tibia,-0.2297,-8.7521,-4.1439,-0.2441,-0.2441,0.4883,-115.2905,1.3403,-72.6361,-0.6843,-0.4952,-0.3249,0.4253
1777530055.717128,L_Foot,-1.0288,-0.1148,10.001,-0.6714,-0.3052,0.3052,-0.5878,5.8337,113.8788,0.0399,0.0321,0.8369,0.545
1777530055.717128,R_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.717128,R_Tibia,-0.0957,-9.4746,2.4931,0.3052,-0.2441,0.3662,-75.2728,0.5603,-112.7472,-0.3414,-0.5063,-0.661,0.436
1777530055.717128,R_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.717128,Trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.717128,L_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530055.717128,L_Tibia,-0.2297,-8.7521,-4.1439,-0.2441,-0.2441,0.4883,-115.2905,1.3403,-72.6361,-0.6843,-0.4952,-0.3249,0.4253
