Timestamp,Vicon_Frame_Num,Vicon_Recv_Timestamp,IMU_Recv_Timestamp,Planter_Recv_Timestamp,Vicon_Gap_Flag,Vicon_Gap_Size,IMU_Stale_ms,Planter_Stale_ms,IMU_Matched_Flag,Planter_Matched_Flag,Vicon_Root_X,Vicon_Root_Y,Vicon_Root_Z,Vicon_L_Femur_X,Vicon_L_Femur_Y,Vicon_L_Femur_Z,Vicon_L_Tibia_X,Vicon_L_Tibia_Y,Vicon_L_Tibia_Z,Vicon_L_Foot_X,Vicon_L_Foot_Y,Vicon_L_Foot_Z,Vicon_L_Toe_X,Vicon_L_Toe_Y,Vicon_L_Toe_Z,Vicon_R_Femur_X,Vicon_R_Femur_Y,Vicon_R_Femur_Z,Vicon_R_Tibia_X,Vicon_R_Tibia_Y,Vicon_R_Tibia_Z,Vicon_R_Foot_X,Vicon_R_Foot_Y,Vicon_R_Foot_Z,Vicon_R_Toe_X,Vicon_R_Toe_Y,Vicon_R_Toe_Z,Vicon_LASI_X,Vicon_LASI_Y,Vicon_LASI_Z,Vicon_RASI_X,Vicon_RASI_Y,Vicon_RASI_Z,Vicon_LPSI_X,Vicon_LPSI_Y,Vicon_LPSI_Z,Vicon_RPSI_X,Vicon_RPSI_Y,Vicon_RPSI_Z,Vicon_LTHI_X,Vicon_LTHI_Y,Vicon_LTHI_Z,Vicon_LKNE_X,Vicon_LKNE_Y,Vicon_LKNE_Z,Vicon_LTIB_X,Vicon_LTIB_Y,Vicon_LTIB_Z,Vicon_LANK_X,Vicon_LANK_Y,Vicon_LANK_Z,Vicon_LHEE_X,Vicon_LHEE_Y,Vicon_LHEE_Z,Vicon_LTOE_X,Vicon_LTOE_Y,Vicon_LTOE_Z,Vicon_RTHI_X,Vicon_RTHI_Y,Vicon_RTHI_Z,Vicon_RKNE_X,Vicon_RKNE_Y,Vicon_RKNE_Z,Vicon_RTIB_X,Vicon_RTIB_Y,Vicon_RTIB_Z,Vicon_RANK_X,Vicon_RANK_Y,Vicon_RANK_Z,Vicon_RHEE_X,Vicon_RHEE_Y,Vicon_RHEE_Z,Vicon_RTOE_X,Vicon_RTOE_Y,Vicon_RTOE_Z,IMU_Trunk_Acc_X,IMU_Trunk_Acc_Y,IMU_Trunk_Acc_Z,IMU_Trunk_Gyro_X,IMU_Trunk_Gyro_Y,IMU_Trunk_Gyro_Z,IMU_Trunk_Roll,IMU_Trunk_Pitch,IMU_Trunk_Yaw,IMU_Trunk_Quat_x,IMU_Trunk_Quat_y,IMU_Trunk_Quat_z,IMU_Trunk_Quat_w,IMU_L_Femur_Acc_X,IMU_L_Femur_Acc_Y,IMU_L_Femur_Acc_Z,IMU_L_Femur_Gyro_X,IMU_L_Femur_Gyro_Y,IMU_L_Femur_Gyro_Z,IMU_L_Femur_Roll,IMU_L_Femur_Pitch,IMU_L_Femur_Yaw,IMU_L_Femur_Quat_x,IMU_L_Femur_Quat_y,IMU_L_Femur_Quat_z,IMU_L_Femur_Quat_w,IMU_L_Tibia_Acc_X,IMU_L_Tibia_Acc_Y,IMU_L_Tibia_Acc_Z,IMU_L_Tibia_Gyro_X,IMU_L_Tibia_Gyro_Y,IMU_L_Tibia_Gyro_Z,IMU_L_Tibia_Roll,IMU_L_Tibia_Pitch,IMU_L_Tibia_Yaw,IMU_L_Tibia_Quat_x,IMU_L_Tibia_Quat_y,IMU_L_Tibia_Quat_z,IMU_L_Tibia_Quat_w,IMU_L_Foot_Acc_X,IMU_L_Foot_Acc_Y,IMU_L_Foot_Acc_Z,IMU_L_Foot_Gyro_X,IMU_L_Foot_Gyro_Y,IMU_L_Foot_Gyro_Z,IMU_L_Foot_Roll,IMU_L_Foot_Pitch,IMU_L_Foot_Yaw,IMU_L_Foot_Quat_x,IMU_L_Foot_Quat_y,IMU_L_Foot_Quat_z,IMU_L_Foot_Quat_w,IMU_R_Femur_Acc_X,IMU_R_Femur_Acc_Y,IMU_R_Femur_Acc_Z,IMU_R_Femur_Gyro_X,IMU_R_Femur_Gyro_Y,IMU_R_Femur_Gyro_Z,IMU_R_Femur_Roll,IMU_R_Femur_Pitch,IMU_R_Femur_Yaw,IMU_R_Femur_Quat_x,IMU_R_Femur_Quat_y,IMU_R_Femur_Quat_z,IMU_R_Femur_Quat_w,IMU_R_Tibia_Acc_X,IMU_R_Tibia_Acc_Y,IMU_R_Tibia_Acc_Z,IMU_R_Tibia_Gyro_X,IMU_R_Tibia_Gyro_Y,IMU_R_Tibia_Gyro_Z,IMU_R_Tibia_Roll,IMU_R_Tibia_Pitch,IMU_R_Tibia_Yaw,IMU_R_Tibia_Quat_x,IMU_R_Tibia_Quat_y,IMU_R_Tibia_Quat_z,IMU_R_Tibia_Quat_w,IMU_R_Foot_Acc_X,IMU_R_Foot_Acc_Y,IMU_R_Foot_Acc_Z,IMU_R_Foot_Gyro_X,IMU_R_Foot_Gyro_Y,IMU_R_Foot_Gyro_Z,IMU_R_Foot_Roll,IMU_R_Foot_Pitch,IMU_R_Foot_Yaw,IMU_R_Foot_Quat_x,IMU_R_Foot_Quat_y,IMU_R_Foot_Quat_z,IMU_R_Foot_Quat_w,Planter_Left_0,Planter_Left_1,Planter_Left_2,Planter_Left_3,Planter_Left_4,Planter_Left_5,Planter_Left_6,Planter_Left_7,Planter_Left_8,Planter_Left_9,Planter_Left_10,Planter_Left_11,Planter_Left_12,Planter_Left_13,Planter_Left_14,Planter_Left_15,Planter_Left_16,Planter_Left_17,Planter_Right_0,Planter_Right_1,Planter_Right_2,Planter_Right_3,Planter_Right_4,Planter_Right_5,Planter_Right_6,Planter_Right_7,Planter_Right_8,Planter_Right_9,Planter_Right_10,Planter_Right_11,Planter_Right_12,Planter_Right_13,Planter_Right_14,Planter_Right_15,Planter_Right_16,Planter_Right_17
1777287096.9661894,123057,1777287083.6860275,1777287095.3283322,1777287084.5654302,0,0,-11642.30465888977,-879.4026374816895,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389,8.7808,2.9477,14.8926,22.9492,15.625,84.2706,3.9606,-15.3809,0.661,0.1151,-0.0762,0.7376,-0.1531,8.1635,-2.5074,62.9272,37.5977,3.3569,112.5275,3.9276,-22.4231,0.8116,0.1803,-0.08,0.55,0.3876,9.3789,-2.6605,36.2549,14.8315,2.0142,111.6705,2.1588,-20.495,0.8122,0.1576,-0.0845,0.5553,-0.8805,0.6604,10.0201,8.2397,4.2114,2.7466,2.9993,5.3229,-89.8627,-0.0143,0.0513,-0.7044,0.7078,-0.6221,8.0104,2.0002,3.418,24.4751,-20.1416,78.3325,5.3778,-34.541,0.5916,0.222,-0.2016,0.7483,0.1292,8.8621,-3.5793,-240.0513,63.3545,-91.4917,92.9718,-0.5109,-22.4835,0.7119,0.1384,-0.1374,0.6747,6.1059,8.5798,17.6572,-218.3838,-61.8286,134.7656,1.6864,-11.618,-140.9161,0.1003,-0.0201,-0.938,0.3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57606,0,23554,0,0,0,57864,0,33542,0,0,25345,7182,0,60673,23559,57104,0
1777287096.9661894,123058,1777287083.694895,1777287095.3283322,1777287084.5654302,0,0,-11633.437156677246,-870.535135269165,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389,8.7808,2.9477,14.8926,22.9492,15.625,84.2706,3.9606,-15.3809,0.661,0.1151,-0.0762,0.7376,-0.1531,8.1635,-2.5074,62.9272,37.5977,3.3569,112.5275,3.9276,-22.4231,0.8116,0.1803,-0.08,0.55,0.3876,9.3789,-2.6605,36.2549,14.8315,2.0142,111.6705,2.1588,-20.495,0.8122,0.1576,-0.0845,0.5553,-0.8805,0.6604,10.0201,8.2397,4.2114,2.7466,2.9993,5.3229,-89.8627,-0.0143,0.0513,-0.7044,0.7078,-0.6221,8.0104,2.0002,3.418,24.4751,-20.1416,78.3325,5.3778,-34.541,0.5916,0.222,-0.2016,0.7483,0.1292,8.8621,-3.5793,-240.0513,63.3545,-91.4917,92.9718,-0.5109,-22.4835,0.7119,0.1384,-0.1374,0.6747,6.1059,8.5798,17.6572,-218.3838,-61.8286,134.7656,1.6864,-11.618,-140.9161,0.1003,-0.0201,-0.938,0.3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57606,0,23554,0,0,0,57864,0,33542,0,0,25345,7182,0,60673,23559,57104,0
1777287096.9661894,123059,1777287083.7050357,1777287095.3283322,1777287084.5654302,0,0,-11623.29649925232,-860.3944778442383,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389,8.7808,2.9477,14.8926,22.9492,15.625,84.2706,3.9606,-15.3809,0.661,0.1151,-0.0762,0.7376,-0.1531,8.1635,-2.5074,62.9272,37.5977,3.3569,112.5275,3.9276,-22.4231,0.8116,0.1803,-0.08,0.55,0.3876,9.3789,-2.6605,36.2549,14.8315,2.0142,111.6705,2.1588,-20.495,0.8122,0.1576,-0.0845,0.5553,-0.8805,0.6604,10.0201,8.2397,4.2114,2.7466,2.9993,5.3229,-89.8627,-0.0143,0.0513,-0.7044,0.7078,-0.6221,8.0104,2.0002,3.418,24.4751,-20.1416,78.3325,5.3778,-34.541,0.5916,0.222,-0.2016,0.7483,0.1292,8.8621,-3.5793,-240.0513,63.3545,-91.4917,92.9718,-0.5109,-22.4835,0.7119,0.1384,-0.1374,0.6747,6.1059,8.5798,17.6572,-218.3838,-61.8286,134.7656,1.6864,-11.618,-140.9161,0.1003,-0.0201,-0.938,0.3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57606,0,23554,0,0,0,57864,0,33542,0,0,25345,7182,0,60673,23559,57104,0
1777287096.9671922,123060,1777287083.714828,1777287095.3283322,1777287084.5654302,0,0,-11613.50417137146,-850.6021499633789,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389,8.7808,2.9477,14.8926,22.9492,15.625,84.2706,3.9606,-15.3809,0.661,0.1151,-0.0762,0.7376,-0.1531,8.1635,-2.5074,62.9272,37.5977,3.3569,112.5275,3.9276,-22.4231,0.8116,0.1803,-0.08,0.55,0.3876,9.3789,-2.6605,36.2549,14.8315,2.0142,111.6705,2.1588,-20.495,0.8122,0.1576,-0.0845,0.5553,-0.8805,0.6604,10.0201,8.2397,4.2114,2.7466,2.9993,5.3229,-89.8627,-0.0143,0.0513,-0.7044,0.7078,-0.6221,8.0104,2.0002,3.418,24.4751,-20.1416,78.3325,5.3778,-34.541,0.5916,0.222,-0.2016,0.7483,0.1292,8.8621,-3.5793,-240.0513,63.3545,-91.4917,92.9718,-0.5109,-22.4835,0.7119,0.1384,-0.1374,0.6747,6.1059,8.5798,17.6572,-218.3838,-61.8286,134.7656,1.6864,-11.618,-140.9161,0.1003,-0.0201,-0.938,0.3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57606,0,23554,0,0,0,57864,0,33542,0,0,25345,7182,0,60673,23559,57104,0
1777287096.9671922,123061,1777287083.725379,1777287095.3283322,1777287084.5654302,0,0,-11602.9531955719,-840.0511741638184,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389,8.7808,2.9477,14.8926,22.9492,15.625,84.2706,3.9606,-15.3809,0.661,0.1151,-0.0762,0.7376,-0.1531,8.1635,-2.5074,62.9272,37.5977,3.3569,112.5275,3.9276,-22.4231,0.8116,0.1803,-0.08,0.55,0.3876,9.3789,-2.6605,36.2549,14.8315,2.0142,111.6705,2.1588,-20.495,0.8122,0.1576,-0.0845,0.5553,-0.8805,0.6604,10.0201,8.2397,4.2114,2.7466,2.9993,5.3229,-89.8627,-0.0143,0.0513,-0.7044,0.7078,-0.6221,8.0104,2.0002,3.418,24.4751,-20.1416,78.3325,5.3778,-34.541,0.5916,0.222,-0.2016,0.7483,0.1292,8.8621,-3.5793,-240.0513,63.3545,-91.4917,92.9718,-0.5109,-22.4835,0.7119,0.1384,-0.1374,0.6747,6.1059,8.5798,17.6572,-218.3838,-61.8286,134.7656,1.6864,-11.618,-140.9161,0.1003,-0.0201,-0.938,0.3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57606,0,23554,0,0,0,57864,0,33542,0,0,25345,7182,0,60673,23559,57104,0
1777287096.9671922,123062,1777287083.7354438,1777287095.3283322,1777287084.5654302,0,0,-11592.888355255127,-829.9863338470459,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389,8.7808,2.9477,14.8926,22.9492,15.625,84.2706,3.9606,-15.3809,0.661,0.1151,-0.0762,0.7376,-0.1531,8.1635,-2.5074,62.9272,37.5977,3.3569,112.5275,3.9276,-22.4231,0.8116,0.1803,-0.08,0.55,0.3876,9.3789,-2.6605,36.2549,14.8315,2.0142,111.6705,2.1588,-20.495,0.8122,0.1576,-0.0845,0.5553,-0.8805,0.6604,10.0201,8.2397,4.2114,2.7466,2.9993,5.3229,-89.8627,-0.0143,0.0513,-0.7044,0.7078,-0.6221,8.0104,2.0002,3.418,24.4751,-20.1416,78.3325,5.3778,-34.541,0.5916,0.222,-0.2016,0.7483,0.1292,8.8621,-3.5793,-240.0513,63.3545,-91.4917,92.9718,-0.5109,-22.4835,0.7119,0.1384,-0.1374,0.6747,6.1059,8.5798,17.6572,-218.3838,-61.8286,134.7656,1.6864,-11.618,-140.9161,0.1003,-0.0201,-0.938,0.3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57606,0,23554,0,0,0,57864,0,33542,0,0,25345,7182,0,60673,23559,57104,0
1777287096.9671922,123063,1777287083.744478,1777287095.3283322,1777287084.5654302,0,0,-11583.85419845581,-820.9521770477295,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389,8.7808,2.9477,14.8926,22.9492,15.625,84.2706,3.9606,-15.3809,0.661,0.1151,-0.0762,0.7376,-0.1531,8.1635,-2.5074,62.9272,37.5977,3.3569,112.5275,3.9276,-22.4231,0.8116,0.1803,-0.08,0.55,0.3876,9.3789,-2.6605,36.2549,14.8315,2.0142,111.6705,2.1588,-20.495,0.8122,0.1576,-0.0845,0.5553,-0.8805,0.6604,10.0201,8.2397,4.2114,2.7466,2.9993,5.3229,-89.8627,-0.0143,0.0513,-0.7044,0.7078,-0.6221,8.0104,2.0002,3.418,24.4751,-20.1416,78.3325,5.3778,-34.541,0.5916,0.222,-0.2016,0.7483,0.1292,8.8621,-3.5793,-240.0513,63.3545,-91.4917,92.9718,-0.5109,-22.4835,0.7119,0.1384,-0.1374,0.6747,6.1059,8.5798,17.6572,-218.3838,-61.8286,134.7656,1.6864,-11.618,-140.9161,0.1003,-0.0201,-0.938,0.3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57606,0,23554,0,0,0,57864,0,33542,0,0,25345,7182,0,60673,23559,57104,0
1777287096.9671922,123064,1777287083.7551985,1777287095.3283322,1777287084.5654302,0,0,-11573.133707046509,-810.2316856384277,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389,8.7808,2.9477,14.8926,22.9492,15.625,84.2706,3.9606,-15.3809,0.661,0.1151,-0.0762,0.7376,-0.1531,8.1635,-2.5074,62.9272,37.5977,3.3569,112.5275,3.9276,-22.4231,0.8116,0.1803,-0.08,0.55,0.3876,9.3789,-2.6605,36.2549,14.8315,2.0142,111.6705,2.1588,-20.495,0.8122,0.1576,-0.0845,0.5553,-0.8805,0.6604,10.0201,8.2397,4.2114,2.7466,2.9993,5.3229,-89.8627,-0.0143,0.0513,-0.7044,0.7078,-0.6221,8.0104,2.0002,3.418,24.4751,-20.1416,78.3325,5.3778,-34.541,0.5916,0.222,-0.2016,0.7483,0.1292,8.8621,-3.5793,-240.0513,63.3545,-91.4917,92.9718,-0.5109,-22.4835,0.7119,0.1384,-0.1374,0.6747,6.1059,8.5798,17.6572,-218.3838,-61.8286,134.7656,1.6864,-11.618,-140.9161,0.1003,-0.0201,-0.938,0.3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57606,0,23554,0,0,0,57864,0,33542,0,0,25345,7182,0,60673,23559,57104,0
1777287096.9671922,123065,1777287083.7726388,1777287095.3283322,1777287084.5654302,0,0,-11555.69338798523,-792.7913665771484,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389,8.7808,2.9477,14.8926,22.9492,15.625,84.2706,3.9606,-15.3809,0.661,0.1151,-0.0762,0.7376,-0.1531,8.1635,-2.5074,62.9272,37.5977,3.3569,112.5275,3.9276,-22.4231,0.8116,0.1803,-0.08,0.55,0.3876,9.3789,-2.6605,36.2549,14.8315,2.0142,111.6705,2.1588,-20.495,0.8122,0.1576,-0.0845,0.5553,-0.8805,0.6604,10.0201,8.2397,4.2114,2.7466,2.9993,5.3229,-89.8627,-0.0143,0.0513,-0.7044,0.7078,-0.6221,8.0104,2.0002,3.418,24.4751,-20.1416,78.3325,5.3778,-34.541,0.5916,0.222,-0.2016,0.7483,0.1292,8.8621,-3.5793,-240.0513,63.3545,-91.4917,92.9718,-0.5109,-22.4835,0.7119,0.1384,-0.1374,0.6747,6.1059,8.5798,17.6572,-218.3838,-61.8286,134.7656,1.6864,-11.618,-140.9161,0.1003,-0.0201,-0.938,0.3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57606,0,23554,0,0,0,57864,0,33542,0,0,25345,7182,0,60673,23559,57104,0
1777287096.9671922,123066,1777287083.774634,1777287095.3283322,1777287084.5654302,0,0,-11553.698301315308,-790.7962799072266,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1389,8.7808,2.9477,14.8926,22.9492,15.625,84.2706,3.9606,-15.3809,0.661,0.1151,-0.0762,0.7376,-0.1531,8.1635,-2.5074,62.9272,37.5977,3.3569,112.5275,3.9276,-22.4231,0.8116,0.1803,-0.08,0.55,0.3876,9.3789,-2.6605,36.2549,14.8315,2.0142,111.6705,2.1588,-20.495,0.8122,0.1576,-0.0845,0.5553,-0.8805,0.6604,10.0201,8.2397,4.2114,2.7466,2.9993,5.3229,-89.8627,-0.0143,0.0513,-0.7044,0.7078,-0.6221,8.0104,2.0002,3.418,24.4751,-20.1416,78.3325,5.3778,-34.541,0.5916,0.222,-0.2016,0.7483,0.1292,8.8621,-3.5793,-240.0513,63.3545,-91.4917,92.9718,-0.5109,-22.4835,0.7119,0.1384,-0.1374,0.6747,6.1059,8.5798,17.6572,-218.3838,-61.8286,134.7656,1.6864,-11.618,-140.9161,0.1003,-0.0201,-0.938,0.3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57606,0,23554,0,0,0,57864,0,33542,0,0,25345,7182,0,60673,23559,57104,0
