Recv_Timestamp,Side,Point_0,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17
1777530082.8237243,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530082.8237243,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530089.640519,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530089.640519,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530089.661801,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530089.661801,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530089.8448164,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530089.8448164,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.0737145,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.0737145,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.0744855,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.0744855,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.1897528,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.1897528,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.2709546,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.2709546,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.4118478,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.4118478,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.5618317,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.5618317,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.6402967,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.6402967,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.7804136,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.7804136,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.892607,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.892607,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.9871016,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530090.9871016,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.0897386,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.0897386,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.09074,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.09074,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.206721,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.206721,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.251121,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.251121,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.3600984,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.3600984,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.4498174,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.4498174,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.5730631,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.5730631,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.8407805,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.8407805,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.951826,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530091.951826,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.0925002,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.0925002,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.1394281,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.1394281,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.18313,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.18313,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.3238776,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.3238776,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.3666427,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.3666427,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.522034,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.522034,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.5737815,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.5737815,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.7040439,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.7040439,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.8295832,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.8295832,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.8905332,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777530092.8905332,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
