Recv_Timestamp,Device_Name,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Roll,Pitch,Yaw,Quat_x,Quat_y,Quat_z,Quat_w
1777530358.924,Trunk,-7.1682,-0.6508,-6.4695,0.9766,-0.061,-0.6104,-174.353,47.84,62.9242,-0.7684,0.4936,-0.3219,0.2498
1777530358.924,L_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924,L_Tibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924,L_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924,R_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924,R_Tibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924,R_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924642,Trunk,-7.1682,-0.6508,-6.4695,0.9766,-0.061,-0.6104,-174.353,47.84,62.9242,-0.7684,0.4936,-0.3219,0.2498
1777530358.924642,L_Femur,0.5934,9.6899,-0.6077,0.2441,-0.4272,-0.1221,93.576,-3.4991,35.7935,0.6868,-0.2438,0.1891,0.6581
1777530358.924642,L_Tibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924642,L_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924642,R_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924642,R_Tibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924642,R_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924642,Trunk,-7.1682,-0.6508,-6.4695,0.9766,-0.061,-0.6104,-174.353,47.84,62.9242,-0.7684,0.4936,-0.3219,0.2498
1777530358.924642,L_Femur,0.5934,9.6899,-0.6077,0.2441,-0.4272,-0.1221,93.576,-3.4991,35.7935,0.6868,-0.2438,0.1891,0.6581
1777530358.924642,L_Tibia,-0.2201,-8.7521,-4.1583,-0.2441,-0.3052,0.4883,-115.4004,1.2909,-141.7566,-0.2826,-0.7966,-0.508,0.166
1777530358.924642,L_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924642,R_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924642,R_Tibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924642,R_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924642,Trunk,-7.1682,-0.6508,-6.4695,0.9766,-0.061,-0.6104,-174.353,47.84,62.9242,-0.7684,0.4936,-0.3219,0.2498
1777530358.924642,L_Femur,0.5934,9.6899,-0.6077,0.2441,-0.4272,-0.1221,93.576,-3.4991,35.7935,0.6868,-0.2438,0.1891,0.6581
1777530358.924642,L_Tibia,-0.2201,-8.7521,-4.1583,-0.2441,-0.3052,0.4883,-115.4004,1.2909,-141.7566,-0.2826,-0.7966,-0.508,0.166
1777530358.924642,L_Foot,-1.024,-0.1148,9.9962,-0.6714,-0.2441,0.3052,-0.7361,5.8777,113.9667,0.0395,0.0333,0.8372,0.5444
1777530358.924642,R_Femur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924642,R_Tibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924642,R_Foot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1777530358.924642,Trunk,-7.1682,-0.6508,-6.4695,0.9766,-0.061,-0.6104,-174.353,47.84,62.9242,-0.7684,0.4936,-0.3219,0.2498
