Recv_Timestamp,Side,Point_0,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17
1777283877.4929833,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283877.4929833,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283877.6005623,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283877.6005623,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283877.724319,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283877.724319,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283877.8397934,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283877.8397934,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283877.9721673,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283877.9721673,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283878.0718002,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283878.0718002,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283878.6535368,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283878.6535368,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283878.6677146,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283878.6677146,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283878.785006,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283878.785006,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283878.8517172,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283878.8517172,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283879.0050895,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283879.0050895,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283879.1056826,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283879.1056826,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283879.3687074,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283879.3687074,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283879.6879747,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283879.6879747,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283879.8028715,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283879.8028715,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283879.8536146,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283879.8536146,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283880.061177,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283880.061177,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283880.3232687,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283880.3232687,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283880.5333836,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283880.5333836,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283880.5848715,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283880.5848715,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283881.0209727,Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777283881.0209727,Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
