Timestamp,Vicon_Frame_Num,IsDuplicate,Vicon_Root_X,Vicon_Root_Y,Vicon_Root_Z,Vicon_L_Femur_X,Vicon_L_Femur_Y,Vicon_L_Femur_Z,Vicon_L_Tibia_X,Vicon_L_Tibia_Y,Vicon_L_Tibia_Z,Vicon_L_Foot_X,Vicon_L_Foot_Y,Vicon_L_Foot_Z,Vicon_L_Toe_X,Vicon_L_Toe_Y,Vicon_L_Toe_Z,Vicon_R_Femur_X,Vicon_R_Femur_Y,Vicon_R_Femur_Z,Vicon_R_Tibia_X,Vicon_R_Tibia_Y,Vicon_R_Tibia_Z,Vicon_R_Foot_X,Vicon_R_Foot_Y,Vicon_R_Foot_Z,Vicon_R_Toe_X,Vicon_R_Toe_Y,Vicon_R_Toe_Z,Vicon_LASI_X,Vicon_LASI_Y,Vicon_LASI_Z,Vicon_RASI_X,Vicon_RASI_Y,Vicon_RASI_Z,Vicon_LPSI_X,Vicon_LPSI_Y,Vicon_LPSI_Z,Vicon_RPSI_X,Vicon_RPSI_Y,Vicon_RPSI_Z,Vicon_LTHI_X,Vicon_LTHI_Y,Vicon_LTHI_Z,Vicon_LKNE_X,Vicon_LKNE_Y,Vicon_LKNE_Z,Vicon_LTIB_X,Vicon_LTIB_Y,Vicon_LTIB_Z,Vicon_LANK_X,Vicon_LANK_Y,Vicon_LANK_Z,Vicon_LHEE_X,Vicon_LHEE_Y,Vicon_LHEE_Z,Vicon_LTOE_X,Vicon_LTOE_Y,Vicon_LTOE_Z,Vicon_RTHI_X,Vicon_RTHI_Y,Vicon_RTHI_Z,Vicon_RKNE_X,Vicon_RKNE_Y,Vicon_RKNE_Z,Vicon_RTIB_X,Vicon_RTIB_Y,Vicon_RTIB_Z,Vicon_RANK_X,Vicon_RANK_Y,Vicon_RANK_Z,Vicon_RHEE_X,Vicon_RHEE_Y,Vicon_RHEE_Z,Vicon_RTOE_X,Vicon_RTOE_Y,Vicon_RTOE_Z,IMU_Trunk_Acc_X,IMU_Trunk_Acc_Y,IMU_Trunk_Acc_Z,IMU_Trunk_Gyro_X,IMU_Trunk_Gyro_Y,IMU_Trunk_Gyro_Z,IMU_Trunk_Roll,IMU_Trunk_Pitch,IMU_Trunk_Yaw,IMU_Trunk_Quat_x,IMU_Trunk_Quat_y,IMU_Trunk_Quat_z,IMU_Trunk_Quat_w,IMU_L_Femur_Acc_X,IMU_L_Femur_Acc_Y,IMU_L_Femur_Acc_Z,IMU_L_Femur_Gyro_X,IMU_L_Femur_Gyro_Y,IMU_L_Femur_Gyro_Z,IMU_L_Femur_Roll,IMU_L_Femur_Pitch,IMU_L_Femur_Yaw,IMU_L_Femur_Quat_x,IMU_L_Femur_Quat_y,IMU_L_Femur_Quat_z,IMU_L_Femur_Quat_w,IMU_L_Tibia_Acc_X,IMU_L_Tibia_Acc_Y,IMU_L_Tibia_Acc_Z,IMU_L_Tibia_Gyro_X,IMU_L_Tibia_Gyro_Y,IMU_L_Tibia_Gyro_Z,IMU_L_Tibia_Roll,IMU_L_Tibia_Pitch,IMU_L_Tibia_Yaw,IMU_L_Tibia_Quat_x,IMU_L_Tibia_Quat_y,IMU_L_Tibia_Quat_z,IMU_L_Tibia_Quat_w,IMU_L_Foot_Acc_X,IMU_L_Foot_Acc_Y,IMU_L_Foot_Acc_Z,IMU_L_Foot_Gyro_X,IMU_L_Foot_Gyro_Y,IMU_L_Foot_Gyro_Z,IMU_L_Foot_Roll,IMU_L_Foot_Pitch,IMU_L_Foot_Yaw,IMU_L_Foot_Quat_x,IMU_L_Foot_Quat_y,IMU_L_Foot_Quat_z,IMU_L_Foot_Quat_w,IMU_R_Femur_Acc_X,IMU_R_Femur_Acc_Y,IMU_R_Femur_Acc_Z,IMU_R_Femur_Gyro_X,IMU_R_Femur_Gyro_Y,IMU_R_Femur_Gyro_Z,IMU_R_Femur_Roll,IMU_R_Femur_Pitch,IMU_R_Femur_Yaw,IMU_R_Femur_Quat_x,IMU_R_Femur_Quat_y,IMU_R_Femur_Quat_z,IMU_R_Femur_Quat_w,IMU_R_Tibia_Acc_X,IMU_R_Tibia_Acc_Y,IMU_R_Tibia_Acc_Z,IMU_R_Tibia_Gyro_X,IMU_R_Tibia_Gyro_Y,IMU_R_Tibia_Gyro_Z,IMU_R_Tibia_Roll,IMU_R_Tibia_Pitch,IMU_R_Tibia_Yaw,IMU_R_Tibia_Quat_x,IMU_R_Tibia_Quat_y,IMU_R_Tibia_Quat_z,IMU_R_Tibia_Quat_w,IMU_R_Foot_Acc_X,IMU_R_Foot_Acc_Y,IMU_R_Foot_Acc_Z,IMU_R_Foot_Gyro_X,IMU_R_Foot_Gyro_Y,IMU_R_Foot_Gyro_Z,IMU_R_Foot_Roll,IMU_R_Foot_Pitch,IMU_R_Foot_Yaw,IMU_R_Foot_Quat_x,IMU_R_Foot_Quat_y,IMU_R_Foot_Quat_z,IMU_R_Foot_Quat_w,Planter_Left_0,Planter_Left_1,Planter_Left_2,Planter_Left_3,Planter_Left_4,Planter_Left_5,Planter_Left_6,Planter_Left_7,Planter_Left_8,Planter_Left_9,Planter_Left_10,Planter_Left_11,Planter_Left_12,Planter_Left_13,Planter_Left_14,Planter_Left_15,Planter_Left_16,Planter_Left_17,Planter_Right_0,Planter_Right_1,Planter_Right_2,Planter_Right_3,Planter_Right_4,Planter_Right_5,Planter_Right_6,Planter_Right_7,Planter_Right_8,Planter_Right_9,Planter_Right_10,Planter_Right_11,Planter_Right_12,Planter_Right_13,Planter_Right_14,Planter_Right_15,Planter_Right_16,Planter_Right_17
1777280248.698345,898,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.394287109375,578.0553588867188,1120.93310546875,933.2542114257812,598.1702270507812,1137.3226318359375,724.7516479492188,399.22930908203125,1161.4776611328125,885.4492797851562,391.2364196777344,1167.240966796875,636.0891723632812,482.2505187988281,861.484619140625,682.17578125,521.4467163085938,605.165283203125,679.8668212890625,464.5578918457031,437.3144226074219,715.53369140625,455.9046936035156,237.69680786132812,789.696044921875,364.1065673828125,161.70143127441406,749.5869140625,630.0039672851562,184.51124572753906,1010.807861328125,594.6038208007812,843.03564453125,973.8400268554688,619.7546997070312,619.3236083984375,984.196533203125,567.7570190429688,497.34210205078125,941.00830078125,501.6849365234375,293.3013000488281,858.4119262695312,434.9555358886719,227.4857177734375,970.625244140625,676.0724487304688,212.3085479736328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777280248.7251241,899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.1734619140625,575.861328125,1120.846923828125,933.0215454101562,596.2510986328125,1137.7098388671875,724.709716796875,397.1319274902344,1161.929443359375,885.4215698242188,389.2873229980469,1167.922119140625,636.3287963867188,478.49627685546875,861.6813354492188,682.3275146484375,515.7296752929688,605.1952514648438,680.1651611328125,457.9459228515625,437.6401672363281,715.9076538085938,448.44964599609375,237.9831085205078,789.935302734375,356.4324645996094,161.95852661132812,749.7774047851562,622.3903198242188,184.51580810546875,1011.0150146484375,593.2024536132812,844.1998901367188,973.6494140625,619.917236328125,619.3494262695312,984.6126708984375,572.7885131835938,495.12255859375,942.109375,515.1055908203125,288.11749267578125,859.8841552734375,450.3885803222656,220.16607666015625,970.4092407226562,692.7435302734375,212.64830017089844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777280248.7276275,901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.85400390625,571.5960083007812,1120.4703369140625,932.67724609375,592.5952758789062,1138.09228515625,724.8176879882812,393.07598876953125,1162.640625,885.5653686523438,385.5926513671875,1168.9947509765625,636.8919067382812,471.0356750488281,861.9230346679688,682.7815551757812,504.24273681640625,605.1040649414062,680.914794921875,444.7197570800781,438.1034240722656,716.8366088867188,433.5502014160156,238.43792724609375,790.4721069335938,341.126220703125,162.3445281982422,750.2183837890625,607.1640014648438,184.4840545654297,1011.6275634765625,589.9630737304688,845.6537475585938,973.2952880859375,619.4471435546875,618.6993408203125,985.3949584960938,582.461669921875,490.54498291015625,944.0477294921875,542.1536254882812,278.6354675292969,862.5756225585938,481.247802734375,207.36508178710938,969.30322265625,725.6552734375,213.41346740722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777280248.739943,901,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.85400390625,571.5960083007812,1120.4703369140625,932.67724609375,592.5952758789062,1138.09228515625,724.8176879882812,393.07598876953125,1162.640625,885.5653686523438,385.5926513671875,1168.9947509765625,636.8919067382812,471.0356750488281,861.9230346679688,682.7815551757812,504.24273681640625,605.1040649414062,680.914794921875,444.7197570800781,438.1034240722656,716.8366088867188,433.5502014160156,238.43792724609375,790.4721069335938,341.126220703125,162.3445281982422,750.2183837890625,607.1640014648438,184.4840545654297,1011.6275634765625,589.9630737304688,845.6537475585938,973.2952880859375,619.4471435546875,618.6993408203125,985.3949584960938,582.461669921875,490.54498291015625,944.0477294921875,542.1536254882812,278.6354675292969,862.5756225585938,481.247802734375,207.36508178710938,969.30322265625,725.6552734375,213.41346740722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777280248.7562718,903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.6723022460938,567.5050659179688,1119.8277587890625,932.4674682617188,589.22705078125,1137.9534912109375,725.1749267578125,389.2261047363281,1163.0736083984375,885.9637451171875,382.2040100097656,1169.65380859375,637.54443359375,463.72332763671875,861.9548950195312,683.4041137695312,492.79541015625,604.8189086914062,681.82958984375,431.573974609375,438.341552734375,717.9527587890625,418.6730041503906,238.76287841796875,791.0491333007812,325.86578369140625,162.60311889648438,750.7311401367188,591.9426879882812,184.39984130859375,1012.4572143554688,586.2535400390625,845.9860229492188,972.9443969726562,618.0563354492188,617.2155151367188,986.0125732421875,591.4755249023438,485.97796630859375,945.471435546875,568.8046875,270.69525146484375,864.7265625,511.2653503417969,197.53689575195312,967.3494873046875,757.2224731445312,214.44122314453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777280248.758756,904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.6243896484375,565.5301513671875,1119.4144287109375,932.4043579101562,587.665771484375,1137.6983642578125,725.4445190429688,387.3865966796875,1163.1798095703125,886.25439453125,380.6369934082031,1169.8218994140625,637.89794921875,460.1581115722656,861.8927612304688,683.7644653320312,487.13116455078125,604.6112670898438,682.3294677734375,425.0616455078125,438.393798828125,718.5559692382812,411.2456359863281,238.89212036132812,791.3419799804688,318.24273681640625,162.7059326171875,751.0136108398438,584.3278198242188,184.34042358398438,1012.9273071289062,584.2791748046875,845.7659301757812,972.75439453125,617.0684814453125,616.203125,986.22314453125,595.6636352539062,483.7501220703125,945.9428100585938,581.686279296875,267.374755859375,865.5179443359375,525.6752319335938,193.70005798339844,966.0979614257812,772.197265625,215.24755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777280248.7712662,904,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.6243896484375,565.5301513671875,1119.4144287109375,932.4043579101562,587.665771484375,1137.6983642578125,725.4445190429688,387.3865966796875,1163.1798095703125,886.25439453125,380.6369934082031,1169.8218994140625,637.89794921875,460.1581115722656,861.8927612304688,683.7644653320312,487.13116455078125,604.6112670898438,682.3294677734375,425.0616455078125,438.393798828125,718.5559692382812,411.2456359863281,238.89212036132812,791.3419799804688,318.24273681640625,162.7059326171875,751.0136108398438,584.3278198242188,184.34042358398438,1012.9273071289062,584.2791748046875,845.7659301757812,972.75439453125,617.0684814453125,616.203125,986.22314453125,595.6636352539062,483.7501220703125,945.9428100585938,581.686279296875,267.374755859375,865.5179443359375,525.6752319335938,193.70005798339844,966.0979614257812,772.197265625,215.24755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777280248.7877266,905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.6012573242188,563.606201171875,1118.946044921875,932.3652954101562,586.1936645507812,1137.328125,725.7733154296875,385.6091613769531,1163.2103271484375,886.6039428710938,379.1614074707031,1169.88134765625,638.2671508789062,456.6728515625,861.7805786132812,684.1497802734375,481.5296936035156,604.3666381835938,682.8468017578125,418.60418701171875,438.41400146484375,719.1754150390625,403.82720947265625,239.0093994140625,791.6337890625,310.6188049316406,162.8030242919922,751.3121337890625,576.7031860351562,184.272216796875,1013.4168701171875,582.2618408203125,845.313720703125,972.5448608398438,615.913818359375,615.0345458984375,986.3499145507812,599.5929565429688,481.5774841308594,946.2371215820312,594.10302734375,264.49139404296875,866.0763549804688,539.5617065429688,190.4417266845703,964.6991577148438,786.4673461914062,216.40447998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777280248.790598,907,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.6207275390625,559.9290771484375,1117.8680419921875,932.3526000976562,583.5365600585938,1136.275634765625,726.6036376953125,382.2597351074219,1163.0419921875,887.4736938476562,376.50421142578125,1169.675048828125,639.0460815429688,449.99627685546875,861.417236328125,684.974609375,470.5754699707031,603.79052734375,683.9061889648438,405.8902587890625,438.40081787109375,720.4260864257812,389.0216369628906,239.2418975830078,792.2047119140625,295.35577392578125,163.01222229003906,751.9483642578125,561.4046630859375,184.11993408203125,1014.3963012695312,578.2201538085938,843.8013305664062,972.0374755859375,613.1897583007812,612.3045654296875,986.3068237304688,606.5331420898438,477.4290466308594,946.273681640625,617.0541381835938,259.9528503417969,866.4027099609375,565.4576416015625,185.06773376464844,961.5877685546875,812.4288330078125,220.16201782226562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777280248.8052998,908,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.6607666015625,558.1875,1117.271240234375,932.3770141601562,582.361083984375,1135.6112060546875,727.1026611328125,380.6992492675781,1162.843505859375,887.990966796875,375.33245849609375,1169.4122314453125,639.4528198242188,446.8293762207031,861.1734619140625,685.4065551757812,465.24786376953125,603.4725952148438,684.4386596679688,399.6495361328125,438.3891296386719,721.04345703125,381.63751220703125,239.3742218017578,792.4795532226562,287.71295166015625,163.13677978515625,752.2808227539062,553.7250366210938,184.0399169921875,1014.85693359375,576.2579956054688,842.787109375,971.725830078125,611.6639404296875,610.781005859375,986.1218872070312,609.48095703125,475.4599609375,946.0192260742188,627.3710327148438,258.22119140625,866.1593017578125,577.3201293945312,182.68218994140625,959.9379272460938,823.9213256835938,222.8303985595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
