Session_ID,Trial_ID,Subject_ID,Timestamp,Vicon_Recv_Timestamp,Vicon_Recv_Timestamp_Mono,Vicon_Frame_Num,Vicon_Subject_Name,Vicon_Gap_Flag,Vicon_Gap_Size,Vicon_Original_Valid_Flag,Vicon_LTOE_X,Vicon_LTOE_Y,Vicon_LTOE_Z,Vicon_LANK_X,Vicon_LANK_Y,Vicon_LANK_Z,Vicon_LHEE_X,Vicon_LHEE_Y,Vicon_LHEE_Z,Vicon_RTOE_X,Vicon_RTOE_Y,Vicon_RTOE_Z,Vicon_RANK_X,Vicon_RANK_Y,Vicon_RANK_Z,Vicon_RHEE_X,Vicon_RHEE_Y,Vicon_RHEE_Z
independent_20260508_210241,trial_001,subject_001,1778245361.393916,1778245361.393916,968159.6316218,64001,HZC0508,0,0,1,-99.96047656208636,772.241564048797,51.898372501645234,-135.46355309845524,559.8984778138787,55.079611797773985,-76.75020921586334,490.6226091248048,62.00432622276967,160.91866108575724,800.6474346931149,45.680631093800635,205.82329616222756,581.9573200279979,55.70801323416586,153.7494932375623,515.3348700292662,59.56693531549571
independent_20260508_210241,trial_001,subject_001,1778245361.4049175,1778245361.4049175,968159.642054,64002,HZC0508,0,0,1,-99.95533913057608,772.2019278348968,51.93908348233051,-135.4490683169389,559.8815820029645,55.09444445724615,-76.73632930542247,490.6196660598551,61.98812654622808,160.91894324177775,800.6638996981831,45.76688682049028,205.829875043387,581.9041994360734,55.66771184536679,153.76627299215258,515.3031533605637,59.53140109684861
independent_20260508_210241,trial_001,subject_001,1778245361.4143822,1778245361.4143822,968159.6516749,64003,HZC0508,0,0,1,-99.93127083295671,772.1989205661382,52.01203730104514,-135.44811114772742,559.8682178711657,55.09916633862232,-76.72664446592167,490.5867903689719,61.97407844453088,160.92230377523737,800.6546322672573,45.80534629356184,205.8439596412567,581.9223448734357,55.672057222543856,153.74915364892286,515.2624781185115,59.49664407246762
independent_20260508_210241,trial_001,subject_001,1778245361.4243798,1778245361.4243798,968159.6614508,64004,HZC0508,0,0,1,-99.9139931886089,772.1751055292249,52.053352053502195,-135.44196216225032,559.8547904383321,55.10287712338013,-76.72568082191388,490.57067955815756,61.947276515426836,160.9316867778599,800.6366304310177,45.855405215308004,205.84210741377058,581.8947107357352,55.63743233972024,153.75791560366017,515.246938416913,59.46886548573392
independent_20260508_210241,trial_001,subject_001,1778245361.4344294,1778245361.4344294,968159.6717324,64005,HZC0508,0,0,1,-99.88638913663458,772.1480409102668,52.10279944791263,-135.44113380527142,559.8309679614106,55.09915314794331,-76.71880135761279,490.5241922487996,61.91209372687165,160.93922865762752,800.6213151624912,45.85535067429125,205.85082024532696,581.8832213026944,55.627819681720446,153.85401630318083,515.2327701312448,59.360847016367686
independent_20260508_210241,trial_001,subject_001,1778245361.444432,1778245361.444432,968159.6819739,64006,HZC0508,0,0,1,-99.86897613404598,772.150289342338,52.181975282819884,-135.41532159207242,559.8250342267708,55.0937928373982,-76.70872920880446,490.5130506882194,61.86556671477124,160.9487500855949,800.5912509484692,45.86789784416154,205.8555355062334,581.8765918564571,55.63452952915936,153.85394396302175,515.2066701116197,59.34587067218781
independent_20260508_210241,trial_001,subject_001,1778245361.4548175,1778245361.4548175,968159.6920888,64007,HZC0508,0,0,1,-99.85140547464167,772.1091059509447,52.20758525397715,-135.42201359633333,559.7982833482121,55.08310803874316,-76.73740354862618,490.4560722970706,61.85883408900139,160.92288027671958,800.5763163461336,45.91999724269958,205.85721820610956,581.8689103073282,55.61917983147032,153.86156613066,515.189041599329,59.32181420160315
independent_20260508_210241,trial_001,subject_001,1778245361.464819,1778245361.464819,968159.7018142,64008,HZC0508,0,0,1,-99.82801657273124,772.1314991252402,52.25657882542875,-135.42294928600703,559.7739234640995,55.07606450133145,-76.7406603288811,490.4325589504024,61.822447088193556,160.9385622018122,800.5600737415584,45.94951085560112,205.8606568095422,581.8253260341776,55.58594806702188,153.86067967956015,515.1670425629173,59.309990837807945
independent_20260508_210241,trial_001,subject_001,1778245361.4748178,1778245361.4748178,968159.7118291,64009,HZC0508,0,0,1,-99.81943390475487,772.0864675954665,52.24622369897403,-135.42993954889906,559.7656701120283,55.06119060605968,-76.71671729284549,490.463342754426,61.795378625134326,160.95105769980626,800.5610976808318,45.95686268096514,205.85289443666645,581.8201311722909,55.56747091213929,153.8571831567155,515.1627416853705,59.303483576024306
independent_20260508_210241,trial_001,subject_001,1778245361.483819,1778245361.483819,968159.7213363,64010,HZC0508,0,0,1,-99.79217028641027,772.1212553731973,52.258834150371506,-135.42940202391122,559.7763718496187,55.067917279316,-76.76348834968785,490.43213652553635,61.790205453971616,160.94357491135415,800.5647734430028,45.95717470969721,205.84625598824525,581.8141349006859,55.56153794734062,153.86334552298266,515.1806708483148,59.270196250407565
independent_20260508_210241,trial_001,subject_001,1778245361.4943302,1778245361.4943302,968159.7316458,64011,HZC0508,0,0,1,-99.8018149696257,772.093581640707,52.24889812534092,-135.4354234942397,559.7758166775442,55.06706278874093,-76.73825448830617,490.4510881160372,61.80573170112643,160.93536627523048,800.5532205865918,45.953228342166206,205.84128715937385,581.8195519783442,55.556664932230994,153.83341667778242,515.1740016775192,59.28560979120275
independent_20260508_210241,trial_001,subject_001,1778245361.5043354,1778245361.5043354,968159.7418516,64012,HZC0508,0,0,1,-99.79771155559712,772.0953214051556,52.24666212272305,-135.4404689383087,559.7705971531785,55.07767457720779,-76.77637399305016,490.4342721110336,61.81147598403991,160.95347820330392,800.5631735157458,45.99728356372275,205.8405050750068,581.8176956528051,55.57792319761854,153.81595376169994,515.1731348586009,59.2947882649236
independent_20260508_210241,trial_001,subject_001,1778245361.514358,1778245361.514358,968159.7516992,64013,HZC0508,0,0,1,-99.78440448806246,772.1079936635034,52.29859899338512,-135.45548957348373,559.7666729591717,55.08378188503207,-76.7678518159935,490.4265526484366,61.79949003896865,160.96100732310495,800.5499430639571,46.025480483899365,205.84211142849009,581.8230114451749,55.59747872032672,153.82775092305758,515.1606119249019,59.28850133247531
independent_20260508_210241,trial_001,subject_001,1778245361.5243979,1778245361.5243979,968159.7617672,64014,HZC0508,0,0,1,-99.77032979696631,772.1104908600249,52.31188925387204,-135.45742197338217,559.7646706100178,55.08648972565413,-76.76631249980436,490.42306199588717,61.79642584834196,160.96413624375558,800.5346724667718,46.03568613620435,205.8467872307347,581.8078147199086,55.58667902617385,153.84667271046084,515.1603184944315,59.28644532268284
independent_20260508_210241,trial_001,subject_001,1778245361.53449,1778245361.53449,968159.7718323,64015,HZC0508,0,0,1,-99.76348320580071,772.1070536528674,52.297742090490935,-135.43715551272683,559.7826511264902,55.11195758018733,-76.77031284712004,490.41862409221727,61.82051035691946,160.97715640294177,800.5302629681622,46.08026514899111,205.85474825766946,581.7972135748553,55.59878357200238,153.86154118593177,515.1432150675073,59.29681845901648
